season,seasonLabel,teamId,team,conference,athleteId,athleteSourceId,name,position,games,starts,minutes,points,turnovers,fouls,assists,steals,blocks,offensiveRating,defensiveRating,netRating,PORPAG,usage,assistsTurnoverRatio,offensiveReboundPct,freeThrowRate,effectiveFieldGoalPct,trueShootingPct,fieldGoals_made,fieldGoals_attempted,fieldGoals_pct,twoPointFieldGoals_made,twoPointFieldGoals_attempted,twoPointFieldGoals_pct,threePointFieldGoals_made,threePointFieldGoals_attempted,threePointFieldGoals_pct,freeThrows_made,freeThrows_attempted,freeThrows_pct,rebounds_offensive,rebounds_defensive,rebounds_total,winShares_offensive,winShares_defensive,winShares_total,winShares_totalPer40
2017,20162017,138,Lafayette,Patriot,43582,3907431,Auston Evans,G,29,9,483,80,37,50,25,27,8,64.2,110.0,-45.8,-1.0,16.1,0.68,18.0,37.5,34.9,0.358,33,96,34.4,32,78,41.0,1,18,5.6,13,36,36.1,9,41,50,-1.1,0.4,-0.7,-0.058
2017,20162017,138,Lafayette,Patriot,46494,3149023,Matt Klinewski,F,30,30,825,481,76,80,36,14,16,99.8,111.8,-12.0,1.7,32.4,0.47,26.8,31.1,51.3,0.557,195,380,51.3,195,377,51.7,0,3,0.0,91,118,77.1,48,131,179,1.0,0.5,1.5,0.073
2017,20162017,138,Lafayette,Patriot,46495,3149022,Eric Stafford,G,26,17,643,171,50,67,55,16,4,95.3,115.7,-20.4,0.5,16.8,1.1,15.5,43.4,50.4,0.556,54,129,41.9,32,71,45.1,22,58,37.9,41,56,73.2,11,60,71,0.2,0.1,0.3,0.019
2017,20162017,138,Lafayette,Patriot,47532,67204,Monty Boykins,G,2,1,30,3,1,1,0,1,0,28.8,126.8,-98.0,-2.7,18.1,0.0,0.0,11.1,16.7,0.159,1,9,11.1,0,1,0.0,1,8,12.5,0,1,0.0,0,2,2,-0.2,0.0,-0.2,-0.267
2017,20162017,138,Lafayette,Patriot,51162,67202,Nick Lindner,G,30,30,997,401,76,67,119,22,1,106.4,116.9,-10.5,2.2,22.3,1.57,16.4,37.0,53.0,0.58,119,297,40.1,42,93,45.2,77,204,37.7,86,110,78.2,12,61,73,1.6,0.1,1.7,0.068
2017,20162017,138,Lafayette,Patriot,51163,4067114,Jimmy Panzini,G,10,0,13,2,2,2,0,1,0,48.4,111.0,-62.6,-0.1,11.4,0.0,,0.0,100.0,1.0,1,1,100.0,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
2017,20162017,139,Lamar,Southland,35007,4067667,T.J. Atwood,G,15,0,97,40,3,8,4,2,2,108.6,103.6,5.0,0.5,21.7,1.33,31.6,56.3,43.8,0.501,14,32,43.8,14,30,46.7,0,2,0.0,12,18,66.7,6,13,19,0.2,0.1,0.3,0.124
2017,20162017,139,Lamar,Southland,42776,3947084,Josh Nzeakor,F,34,32,704,279,54,82,20,15,23,105.0,105.9,-0.9,1.2,20.8,0.37,41.2,52.6,58.3,0.59,112,192,58.3,112,191,58.6,0,1,0.0,55,101,54.5,68,97,165,1.0,0.8,1.8,0.102
2017,20162017,139,Lamar,Southland,42783,3947081,Nick Garth,G,34,8,861,404,22,60,55,30,1,132.0,110.0,22.0,3.5,19.8,2.5,9.8,22.9,61.6,0.637,131,288,45.5,38,70,54.3,93,218,42.7,49,66,74.2,5,46,51,3.2,0.7,3.9,0.181
2017,20162017,139,Lamar,Southland,43874,4067665,Cameron McGee,G,18,0,127,63,8,15,23,8,0,119.9,101.7,18.2,0.9,25.6,2.88,25.0,72.7,44.3,0.542,16,44,36.4,9,23,39.1,7,21,33.3,24,32,75.0,3,9,12,0.5,0.2,0.7,0.22
2017,20162017,139,Lamar,Southland,43880,3947086,Terrance Hubby,F,16,0,92,33,5,15,0,5,4,110.2,96.1,14.1,0.3,16.7,0.0,16.7,131.3,68.8,0.654,11,16,68.8,11,15,73.3,0,1,0.0,11,21,52.4,3,15,18,0.1,0.2,0.3,0.13
2017,20162017,139,Lamar,Southland,46229,3130712,Colton Weisbrod,F,34,34,1066,513,87,75,31,19,7,109.1,106.6,2.5,2.6,24.7,0.36,32.6,65.5,52.4,0.587,177,339,52.2,176,333,52.9,1,6,16.7,158,222,71.2,90,186,276,2.2,1.1,3.3,0.124
2017,20162017,139,Lamar,Southland,46230,4067666,Torey Noel,G,32,11,548,183,57,72,88,37,3,95.5,105.6,-10.1,0.5,22.8,1.54,20.8,59.3,42.3,0.484,56,150,37.3,41,102,40.2,15,48,31.3,56,89,62.9,10,38,48,0.2,0.6,0.8,0.058
2017,20162017,139,Lamar,Southland,46231,3155913,Zjori Bosha,G,33,23,733,211,26,68,38,48,13,116.8,102.9,13.9,1.5,14.8,1.46,36.3,44.3,51.3,0.559,67,158,42.4,39,73,53.4,28,85,32.9,49,70,70.0,45,79,124,1.4,1.0,2.4,0.131
2017,20162017,139,Lamar,Southland,46235,3134496,Joey Frenchwood,G,34,34,868,287,80,78,144,54,7,100.8,105.3,-4.5,1.1,21.0,1.8,12.5,25.3,48.4,0.51,102,253,40.3,61,122,50.0,41,131,31.3,42,64,65.6,8,56,64,0.9,1.0,1.9,0.088
2017,20162017,139,Lamar,Southland,52196,67326,Marcus Owens,G,33,11,537,161,14,70,13,13,3,117.3,107.6,9.7,1.1,14.7,0.93,26.8,13.3,53.7,0.563,53,135,39.3,14,36,38.9,39,99,39.4,16,18,88.9,26,71,97,0.9,0.5,1.4,0.104
2017,20162017,139,Lamar,Southland,52197,3947080,Dorian Chatman,F,32,1,459,187,44,90,24,18,20,97.9,105.0,-7.1,0.6,24.3,0.55,47.4,45.9,49.3,0.533,71,146,48.6,69,134,51.5,2,12,16.7,43,67,64.2,45,50,95,0.3,0.6,0.9,0.078
2017,20162017,139,Lamar,Southland,52198,67296,Christian Albright,F,33,1,411,117,24,62,20,13,7,95.6,105.2,-9.6,0.3,17.4,0.83,22.2,16.4,48.2,0.496,45,110,40.9,29,54,53.7,16,56,28.6,11,18,61.1,16,56,72,0.1,0.5,0.6,0.058
2017,20162017,139,Lamar,Southland,52199,67350,Lincoln Davis,G,28,15,372,145,21,38,21,9,5,109.0,110.4,-1.4,0.9,20.1,1.0,5.9,24.6,55.7,0.574,52,114,45.6,29,62,46.8,23,52,44.2,18,28,64.3,2,32,34,0.6,0.3,0.9,0.097
2017,20162017,141,Lehigh,Patriot,35314,4067120,Jordan Cohen,G,29,3,621,156,37,53,60,20,5,108.9,103.3,5.6,1.0,14.2,1.62,26.2,20.0,55.8,0.597,55,120,45.8,31,57,54.4,24,63,38.1,22,24,91.7,16,45,61,0.7,0.9,1.6,0.103
2017,20162017,141,Lehigh,Patriot,36154,4067122,Pat Andree,F,27,6,528,176,28,43,17,7,9,97.2,100.6,-3.4,0.5,19.1,0.61,15.4,9.5,53.2,0.535,64,158,40.5,24,54,44.4,40,104,38.5,8,15,53.3,16,88,104,0.2,0.9,1.1,0.083
2017,20162017,141,Lehigh,Patriot,36551,3908515,Matt Holba,F,31,16,601,115,34,76,30,15,16,105.2,99.9,5.3,0.6,11.3,0.88,28.2,32.9,58.5,0.612,44,82,53.7,36,61,59.0,8,21,38.1,19,27,70.4,35,89,124,0.4,1.0,1.4,0.093
2017,20162017,141,Lehigh,Patriot,43143,3908514,Kyle Leufroy,G,31,31,880,352,65,52,67,43,5,107.0,99.2,7.8,1.9,21.4,1.03,11.5,23.8,56.2,0.601,123,265,46.4,71,141,50.4,52,124,41.9,54,63,85.7,12,92,104,1.3,1.6,2.9,0.132
2017,20162017,141,Lehigh,Patriot,43148,4067123,Josh Wolf,C,8,0,14,6,1,3,0,0,1,136.0,100.0,36.0,0.2,15.5,0.0,100.0,0.0,100.0,1.0,3,3,100.0,3,3,100.0,0,0,0.0,0,0,0.0,1,0,1,0.0,0.0,0.0,0.0
2017,20162017,141,Lehigh,Patriot,44095,3130565,Brandon Alston,G,32,10,660,214,40,67,37,13,3,100.8,104.3,-3.5,0.8,18.8,0.93,21.7,31.6,51.2,0.549,78,171,45.6,59,117,50.4,19,54,35.2,39,54,72.2,15,54,69,0.5,0.9,1.4,0.085
2017,20162017,141,Lehigh,Patriot,48060,3130563,Kahron Ross,G,31,31,1025,303,75,57,164,37,7,111.5,102.4,9.1,2.2,17.4,2.19,15.6,39.3,51.8,0.577,102,224,45.5,74,152,48.7,28,72,38.9,71,88,80.7,15,81,96,1.8,1.5,3.3,0.129
2017,20162017,141,Lehigh,Patriot,48062,3948845,Jay Jay Davis,G,12,0,30,8,4,2,2,2,1,66.4,91.3,-24.9,-0.2,25.1,0.5,0.0,44.4,22.2,0.372,2,9,22.2,2,3,66.7,0,6,0.0,4,4,100.0,0,3,3,-0.1,0.1,0.0,0.0
2017,20162017,141,Lehigh,Patriot,51168,67210,Tim Kempton,C,32,32,1013,653,99,99,36,29,41,111.5,93.7,17.8,3.8,32.2,0.36,18.6,52.4,57.5,0.629,231,422,54.7,208,366,56.8,23,56,41.1,168,221,76.0,62,271,333,2.8,2.3,5.1,0.201
2017,20162017,141,Lehigh,Patriot,51169,67206,Austin Price,G,32,31,1006,427,48,79,53,44,11,114.8,100.6,14.2,2.8,20.8,1.1,20.9,24.1,58.7,0.613,148,315,47.0,74,136,54.4,74,179,41.3,57,76,75.0,23,87,110,2.1,1.6,3.7,0.147
2017,20162017,141,Lehigh,Patriot,51170,61935,Devon Carter,G,19,0,97,22,3,8,1,5,0,92.9,101.0,-8.1,0.1,13.6,0.33,0.0,42.1,42.1,0.488,7,19,36.8,5,9,55.6,2,10,20.0,6,8,75.0,0,4,4,0.0,0.2,0.2,0.082
2017,20162017,142,Liberty,Big South,37526,4067579,Georgie Pacheco-Ortiz,G,35,32,1086,301,39,45,90,27,1,111.0,105.9,5.1,1.9,16.7,2.31,11.8,38.2,50.4,0.565,95,228,41.7,55,128,43.0,40,100,40.0,71,87,81.6,13,97,110,1.8,1.2,3.0,0.11
2017,20162017,142,Liberty,Big South,37527,3947736,Caleb Homesley,G,10,8,280,129,21,19,29,10,8,97.6,93.4,4.2,1.3,28.3,1.38,11.1,49.0,50.5,0.52,45,102,44.1,32,58,55.2,13,44,29.5,26,50,52.0,7,56,63,0.2,0.6,0.8,0.114
2017,20162017,142,Liberty,Big South,37528,4067576,Myo Baxter-Bell,F,35,27,626,276,47,87,30,28,4,97.4,100.5,-3.1,0.8,29.2,0.64,35.0,43.4,47.7,0.529,104,219,47.5,103,210,49.0,1,9,11.1,67,95,70.5,41,76,117,0.5,1.0,1.5,0.096
2017,20162017,142,Liberty,Big South,43838,3947734,Lovell Cabbil Jr.,G,32,27,925,311,42,85,60,45,7,105.8,100.4,5.4,1.7,20.1,1.43,7.6,30.0,52.7,0.572,106,240,44.2,65,121,53.7,41,119,34.5,58,72,80.6,8,97,105,1.3,1.5,2.8,0.121
2017,20162017,142,Liberty,Big South,43839,4067577,Zach Farquhar,G,16,0,28,11,0,1,1,1,0,163.2,101.4,61.8,0.3,14.3,,0.0,80.0,80.0,0.814,3,5,60.0,1,1,100.0,2,4,50.0,3,4,75.0,0,3,3,0.1,0.0,0.1,0.143
2017,20162017,142,Liberty,Big South,46024,3143996,A.C. Reid,G,35,1,748,168,38,69,57,23,5,88.2,105.0,-16.8,0.0,16.9,1.5,0.0,10.8,46.7,0.48,55,167,32.9,9,22,40.9,46,145,31.7,12,18,66.7,0,54,54,-0.2,0.9,0.7,0.037
2017,20162017,142,Liberty,Big South,46397,3143997,Ezra Talbert,F,31,0,224,73,10,42,3,3,5,103.6,105.0,-1.4,0.3,19.2,0.3,42.4,26.8,57.1,0.583,26,56,46.4,14,30,46.7,12,26,46.2,9,15,60.0,14,19,33,0.2,0.3,0.5,0.089
2017,20162017,142,Liberty,Big South,46398,66574,Ryan Kemrite,G,33,32,1037,439,24,85,28,31,3,128.9,107.2,21.7,4.1,19.7,1.17,19.3,43.4,63.9,0.69,130,267,48.7,49,75,65.3,81,192,42.2,98,116,84.5,17,71,88,3.5,1.1,4.6,0.177
2017,20162017,142,Liberty,Big South,46401,3947735,Ryan Hiepler,G,17,0,62,11,2,9,5,2,0,114.9,105.6,9.3,0.2,10.2,2.5,16.7,0.0,61.1,0.611,4,9,44.4,1,2,50.0,3,7,42.9,0,0,0.0,1,5,6,0.1,0.1,0.2,0.129
2017,20162017,142,Liberty,Big South,52581,66168,John Dawson,G,35,34,1003,299,69,105,93,36,11,94.7,100.9,-6.2,0.6,21.0,1.35,7.4,27.0,48.4,0.522,99,256,38.7,49,111,44.1,50,145,34.5,51,69,73.9,11,138,149,0.3,1.6,1.9,0.076
2017,20162017,142,Liberty,Big South,52582,4067580,Josiah Talbert,F,25,1,125,38,10,18,1,2,6,71.9,94.4,-22.5,-0.3,24.4,0.1,16.7,23.1,44.9,0.442,17,39,43.6,16,26,61.5,1,13,7.7,3,9,33.3,4,20,24,-0.3,0.3,0.0,0.0
2017,20162017,142,Liberty,Big South,52583,4067578,Brock Gardner,F,35,8,630,206,34,71,26,12,15,103.8,102.1,1.7,0.9,19.2,0.76,15.0,34.5,58.4,0.604,76,148,51.4,55,89,61.8,21,59,35.6,33,51,64.7,16,91,107,0.7,0.9,1.6,0.102
2017,20162017,142,Liberty,Big South,52584,4067575,Xzavier Barmore,G,16,0,53,8,4,9,11,2,0,72.7,100.4,-27.7,-0.2,21.6,2.75,20.0,0.0,25.0,0.25,4,16,25.0,4,12,33.3,0,4,0.0,0,0,0.0,1,4,5,-0.1,0.1,0.0,0.0
2017,20162017,142,Liberty,Big South,52585,3952732,Ray Chen,G,35,0,248,61,15,25,19,7,0,111.2,104.3,6.9,0.4,14.7,1.27,10.0,74.3,54.3,0.657,15,35,42.9,7,14,50.0,8,21,38.1,23,26,88.5,3,27,30,0.4,0.3,0.7,0.113
2017,20162017,143,Lipscomb,ASUN,26812,4067179,Kenny Cooper,G,33,1,710,227,62,90,99,49,17,101.7,101.3,0.4,0.9,18.4,1.6,14.9,50.0,48.0,0.529,75,176,42.6,56,106,52.8,19,70,27.1,58,88,65.9,11,63,74,0.6,1.1,1.7,0.096
2017,20162017,143,Lipscomb,ASUN,35624,4067177,Michael Buckland,G,32,0,592,146,39,51,51,11,13,98.9,106.2,-7.3,0.5,14.2,1.31,17.6,22.8,49.6,0.522,50,127,39.4,24,49,49.0,26,78,33.3,20,29,69.0,16,75,91,0.3,0.7,1.0,0.068
2017,20162017,143,Lipscomb,ASUN,43121,3913182,Eli Pepper,F,31,28,643,168,43,87,42,14,12,97.9,100.0,-2.1,0.5,15.4,0.98,22.3,45.0,47.9,0.501,60,140,42.9,46,100,46.0,14,40,35.0,34,63,54.0,51,178,229,0.3,1.1,1.4,0.087
2017,20162017,143,Lipscomb,ASUN,43122,3913180,Garrison Mathews,G,32,30,998,652,74,83,73,27,6,116.5,107.2,9.3,4.2,29.1,0.99,21.8,49.7,55.9,0.607,202,441,45.8,113,188,60.1,89,253,35.2,159,219,72.6,39,140,179,3.2,1.0,4.2,0.168
2017,20162017,143,Lipscomb,ASUN,43125,3130516,Nathan Moran,G,33,31,851,367,72,73,138,32,2,120.3,107.0,13.3,2.7,19.6,1.92,12.2,31.5,60.5,0.65,105,248,42.3,15,32,46.9,90,216,41.7,67,78,85.9,9,65,74,2.3,0.9,3.2,0.15
2017,20162017,143,Lipscomb,ASUN,43126,3155712,Rob Marberry,F,33,31,798,419,53,94,69,18,30,122.2,104.7,17.5,3.0,22.4,1.3,37.9,35.8,61.0,0.642,172,282,61.0,172,282,61.0,0,0,0.0,75,101,74.3,61,100,161,2.5,1.0,3.5,0.175
2017,20162017,143,Lipscomb,ASUN,45943,3130519,George Brammeier,C,26,0,383,178,33,58,15,12,11,118.1,104.5,13.6,1.4,19.5,0.45,48.8,93.3,68.9,0.701,62,90,68.9,62,90,68.9,0,0,0.0,54,84,64.3,41,43,84,0.9,0.5,1.4,0.146
2017,20162017,143,Lipscomb,ASUN,45944,3130518,Aaron Korn,G,27,3,389,112,17,51,24,12,4,119.5,104.9,14.6,0.9,12.6,1.41,23.6,31.2,62.3,0.64,38,77,49.4,18,30,60.0,20,47,42.6,16,24,66.7,17,55,72,0.6,0.5,1.1,0.113
2017,20162017,143,Lipscomb,ASUN,51332,67640,Brett Wishon,F,5,0,24,10,4,4,2,1,0,80.3,101.8,-21.5,-0.2,25.8,0.5,0.0,37.5,50.0,0.536,3,8,37.5,1,1,100.0,2,7,28.6,2,3,66.7,0,3,3,0.0,0.0,0.0,0.0
2017,20162017,143,Lipscomb,ASUN,51333,67639,Cam Miller,G,26,0,384,84,19,29,29,15,1,105.3,108.8,-3.5,0.5,12.1,1.53,27.3,35.3,48.5,0.535,30,68,44.1,24,47,51.1,6,21,28.6,18,24,75.0,12,32,44,0.3,0.3,0.6,0.063
2017,20162017,143,Lipscomb,ASUN,51334,66514,Josh Williams,G,33,31,850,441,74,82,57,27,8,109.9,106.5,3.4,2.2,24.3,0.77,29.8,30.5,55.8,0.606,142,321,44.2,68,125,54.4,74,196,37.8,83,98,84.7,34,80,114,1.7,0.9,2.6,0.122
2017,20162017,143,Lipscomb,ASUN,51335,4067180,Kenny Bunton,F,1,0,4,0,0,0,0,0,0,,121.2,,,0.0,,,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,,0.0,,
2017,20162017,144,Little Rock,Sun Belt,25768,4067820,Shandon Goldman,F,5,0,23,2,3,4,1,1,2,38.1,84.0,-45.9,-0.6,15.1,0.33,0.0,66.7,33.3,0.258,1,3,33.3,1,2,50.0,0,1,0.0,0,2,0.0,0,3,3,-0.1,0.1,0.0,0.0
2017,20162017,144,Little Rock,Sun Belt,27055,4067818,Andre Jones,G,30,0,324,105,30,22,15,12,4,86.5,105.9,-19.4,-0.1,23.1,0.5,36.2,28.1,46.9,0.487,40,96,41.7,30,61,49.2,10,35,28.6,15,27,55.6,17,30,47,-0.2,0.4,0.2,0.025
2017,20162017,144,Little Rock,Sun Belt,35868,4067817,Ryan Pippins,G,12,0,58,5,8,7,4,1,0,42.6,104.5,-61.9,-0.6,15.8,0.5,0.0,11.1,27.8,0.265,2,9,22.2,1,2,50.0,1,7,14.3,0,1,0.0,0,4,4,-0.2,0.1,-0.1,-0.069
2017,20162017,144,Little Rock,Sun Belt,37023,3949224,Deondre Burns,G,32,14,606,224,45,52,28,15,3,103.9,108.6,-4.7,1.0,20.9,0.62,22.4,31.3,54.8,0.593,75,166,45.2,43,88,48.9,32,78,41.0,42,52,80.8,11,38,49,0.7,0.5,1.2,0.079
2017,20162017,144,Little Rock,Sun Belt,47973,3136518,Oliver Black,F,32,11,587,133,43,98,24,5,16,95.4,107.1,-11.7,0.3,14.8,0.56,41.9,44.9,55.1,0.567,54,98,55.1,54,98,55.1,0,0,0.0,25,44,56.8,44,61,105,0.2,0.6,0.8,0.055
2017,20162017,144,Little Rock,Sun Belt,47975,3143758,Ben Marcus,G,25,0,191,62,8,37,0,8,7,105.0,99.4,5.6,0.4,17.8,0.0,36.8,38.3,57.4,0.564,27,47,57.4,27,47,57.4,0,0,0.0,8,18,44.4,14,24,38,0.2,0.3,0.5,0.105
2017,20162017,144,Little Rock,Sun Belt,47979,3157344,Brandon Brady,G,3,0,4,0,1,2,0,1,0,25.1,61.8,-36.7,-0.3,24.4,0.0,100.0,0.0,0.0,0.0,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,1,0,1,0.0,0.0,0.0,0.0
2017,20162017,144,Little Rock,Sun Belt,53161,3906596,Lis Shoshi,F,27,22,666,240,41,82,39,16,41,109.2,99.1,10.1,1.8,21.0,0.95,34.7,40.8,50.0,0.553,89,184,48.4,83,157,52.9,6,27,22.2,56,75,74.7,60,113,173,1.2,1.2,2.4,0.144
2017,20162017,144,Little Rock,Sun Belt,53162,67449,Maurius Hill,F,32,30,896,284,54,73,64,38,13,105.9,102.4,3.5,1.5,19.1,1.19,29.8,42.7,49.5,0.543,103,220,46.8,91,178,51.1,12,42,28.6,66,94,70.2,50,118,168,1.2,1.3,2.5,0.112
2017,20162017,144,Little Rock,Sun Belt,53163,62210,Jalen Jackson,F,32,16,797,320,60,61,56,25,23,103.9,102.7,1.2,1.5,23.7,0.93,21.6,32.0,50.8,0.554,119,253,47.0,100,211,47.4,19,42,45.2,63,81,77.8,30,109,139,1.1,1.1,2.2,0.11
2017,20162017,144,Little Rock,Sun Belt,53164,3906595,Marcus Johnson Jr.,G,32,27,1103,427,66,47,91,29,0,104.5,108.1,-3.6,2.2,23.5,1.38,13.6,33.4,45.7,0.518,137,359,38.2,83,190,43.7,54,169,32.0,99,120,82.5,14,89,103,1.5,1.0,2.5,0.091
2017,20162017,144,Little Rock,Sun Belt,53165,61919,Kemy Osse,G,32,23,818,293,29,65,31,19,6,114.5,106.8,7.7,2.1,18.8,1.07,19.0,21.9,53.9,0.574,97,233,41.6,40,76,52.6,57,157,36.3,42,51,82.4,20,85,105,1.6,0.9,2.5,0.122
2017,20162017,144,Little Rock,Sun Belt,53166,3949223,Evan Moorman,G,5,0,19,12,0,1,1,1,0,150.0,85.4,64.6,0.9,24.3,,0.0,0.0,66.7,0.667,4,9,44.4,0,0,0.0,4,9,44.4,0,0,0.0,0,2,2,0.1,0.1,0.2,0.421
2017,20162017,144,Little Rock,Sun Belt,53168,61913,Stetson Billings,F,19,17,358,81,14,40,25,12,5,105.1,109.6,-4.5,0.8,14.4,1.79,18.6,23.9,46.5,0.516,27,71,38.0,15,40,37.5,12,31,38.7,15,17,88.2,8,35,43,0.3,0.3,0.6,0.067
2017,20162017,145,Long Beach State,Big West,33461,4066919,Loren Cristian Jackson,G,34,5,642,196,46,55,52,21,0,101.1,115.8,-14.7,0.7,17.5,1.13,10.3,39.1,51.3,0.554,66,151,43.7,43,85,50.6,23,66,34.8,41,59,69.5,4,35,39,0.5,0.1,0.6,0.037
2017,20162017,145,Long Beach State,Big West,34901,3946947,Noah Blackwell,G,28,15,684,227,33,49,53,20,5,108.2,116.8,-8.6,1.4,17.7,1.61,13.0,3.4,53.6,0.543,86,206,41.7,37,77,48.1,49,129,38.0,6,7,85.7,9,60,69,0.9,0.1,1.0,0.058
2017,20162017,145,Long Beach State,Big West,37119,4066920,Jordan Griffin,G,32,5,340,95,11,13,10,9,1,91.4,117.0,-25.6,0.1,17.7,0.91,15.4,1.8,43.1,0.432,37,109,33.9,17,37,45.9,20,72,27.8,1,2,50.0,4,22,26,0.0,0.0,0.0,0.0
2017,20162017,145,Long Beach State,Big West,43989,3946948,Mason Riggins,F,34,4,420,91,19,60,10,7,15,102.7,113.4,-10.7,0.3,12.3,0.53,49.4,62.1,54.5,0.541,36,66,54.5,36,66,54.5,0,0,0.0,19,41,46.3,41,42,83,0.3,0.2,0.5,0.048
2017,20162017,145,Long Beach State,Big West,43990,3137252,Temidayo Yussuf,C,34,28,641,321,64,96,47,7,17,103.2,112.4,-9.2,1.2,27.7,0.73,39.9,56.0,52.6,0.555,122,232,52.6,122,232,52.6,0,0,0.0,77,130,59.2,63,95,158,1.0,0.3,1.3,0.081
2017,20162017,145,Long Beach State,Big West,46331,66229,Roschon Prince,F,34,19,878,320,58,82,35,21,12,106.9,109.3,-2.4,1.5,19.8,0.6,26.8,65.9,46.6,0.556,104,223,46.6,104,223,46.6,0,0,0.0,112,147,76.2,63,172,235,1.3,0.7,2.0,0.091
2017,20162017,145,Long Beach State,Big West,47662,3137254,Justin Bibbins,G,33,33,1083,433,94,95,152,44,1,107.2,110.7,-3.5,2.3,22.9,1.62,19.8,35.5,47.2,0.544,137,344,39.8,86,208,41.3,51,136,37.5,108,122,88.5,21,85,106,1.9,0.8,2.7,0.1
2017,20162017,145,Long Beach State,Big West,47733,3960034,Barry Ogalue,F,22,3,253,110,12,17,11,5,4,112.5,115.2,-2.7,0.9,21.1,0.92,39.0,29.8,57.7,0.579,48,84,57.1,47,78,60.3,1,6,16.7,13,25,52.0,16,25,41,0.5,0.1,0.6,0.095
2017,20162017,145,Long Beach State,Big West,47734,68087,Gabe Levin,F,16,16,433,195,35,43,16,17,12,101.7,112.8,-11.1,1.4,24.0,0.46,35.4,31.3,50.0,0.536,74,160,46.3,62,124,50.0,12,36,33.3,35,50,70.0,35,64,99,0.5,0.2,0.7,0.065
2017,20162017,145,Long Beach State,Big West,47735,4066921,Javonntie Jackson,F,30,9,258,52,22,33,9,11,0,83.2,114.1,-30.9,-0.1,14.5,0.41,48.9,34.8,46.7,0.49,21,46,45.7,20,43,46.5,1,3,33.3,9,16,56.3,23,24,47,-0.2,0.1,-0.1,-0.016
2017,20162017,145,Long Beach State,Big West,47736,3946950,LaRond Williams,F,25,1,183,31,16,53,3,5,15,69.8,108.7,-38.9,-0.3,15.3,0.19,35.0,64.5,29.0,0.389,9,31,29.0,9,31,29.0,0,0,0.0,13,20,65.0,14,26,40,-0.3,0.2,-0.1,-0.022
2017,20162017,145,Long Beach State,Big West,47737,3946949,Quentin Shropshire,F,13,0,59,11,2,16,2,1,3,97.8,109.2,-11.4,0.1,14.1,1.0,55.6,41.7,33.3,0.387,4,12,33.3,4,12,33.3,0,0,0.0,3,5,60.0,10,8,18,0.0,0.0,0.0,0.0
2017,20162017,145,Long Beach State,Big West,52813,68089,Evan Payne,G,32,26,875,453,61,51,38,25,5,108.5,112.6,-4.1,2.4,27.0,0.62,16.7,34.6,49.3,0.557,146,353,41.4,90,197,45.7,56,156,35.9,105,122,86.1,20,100,120,1.8,0.5,2.3,0.105
2017,20162017,145,Long Beach State,Big West,52814,66672,Anson Moye,G,29,6,170,11,5,19,9,5,1,73.4,116.6,-43.2,-0.1,6.7,1.8,14.3,25.0,31.3,0.31,4,16,25.0,2,6,33.3,2,10,20.0,1,4,25.0,2,12,14,-0.1,0.0,-0.1,-0.024
2017,20162017,145,Long Beach State,Big West,52815,3137255,Alex Rifkind,G,5,0,6,3,1,0,0,1,0,87.5,94.1,-6.6,0.0,25.0,0.0,,0.0,75.0,0.75,1,2,50.0,0,0,0.0,1,2,50.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
2017,20162017,146,Long Island University,NEC,35470,4067901,Julian Batts,G,27,17,663,111,33,58,47,22,0,95.1,103.1,-8.0,0.3,11.6,1.42,11.1,25.2,42.1,0.467,36,107,33.6,18,56,32.1,18,51,35.3,21,27,77.8,7,56,63,0.1,0.9,1.0,0.06
2017,20162017,146,Long Island University,NEC,35471,4067900,Jashaun Agosto,G,26,25,871,274,51,66,80,16,3,107.0,106.3,0.7,1.9,18.4,1.57,9.8,45.5,45.2,0.519,89,220,40.5,68,161,42.2,21,59,35.6,75,100,75.0,5,46,51,1.2,1.0,2.2,0.101
2017,20162017,146,Long Island University,NEC,35472,4067902,Ashtyn Bradley,G,17,0,87,39,2,6,1,2,2,105.1,105.7,-0.6,0.4,26.8,0.5,45.5,17.1,41.5,0.442,12,41,29.3,2,5,40.0,10,36,27.8,5,7,71.4,5,6,11,0.1,0.1,0.2,0.092
2017,20162017,146,Long Island University,NEC,35473,3936113,Ganlandou Cisse,F,7,0,34,15,2,11,1,1,2,114.5,87.7,26.8,0.4,18.6,0.5,30.0,128.6,85.7,0.684,6,7,85.7,6,7,85.7,0,0,0.0,3,9,33.3,3,7,10,0.1,0.1,0.2,0.235
2017,20162017,146,Long Island University,NEC,35476,3948799,Raiquan Clark,G,27,0,479,166,29,51,8,16,12,112.2,101.0,11.2,1.3,18.6,0.28,60.2,80.6,48.1,0.567,52,108,48.1,52,107,48.6,0,1,0.0,62,87,71.3,68,45,113,0.9,0.8,1.7,0.142
2017,20162017,146,Long Island University,NEC,42131,3936114,Julius van Sauers,F,27,6,419,83,26,55,20,11,5,109.8,101.5,8.3,0.6,11.3,0.77,43.0,67.3,49.0,0.616,21,52,40.4,12,28,42.9,9,24,37.5,32,35,91.4,37,49,86,0.4,0.7,1.1,0.105
