season,teamId,team,conference,offensiveRating,defensiveRating,netRating,rankings
2017,34,Butler,Big East,107.1,104.7,2.4,"{'offense': 22, 'defense': 100, 'net': 31}"
2017,178,Monmouth,MAAC,107.0,104.7,2.3,"{'offense': 25, 'defense': 100, 'net': 39}"
2017,192,New Mexico State,WAC,106.8,104.6,2.2,"{'offense': 34, 'defense': 87, 'net': 40}"
2017,331,Utah,Pac-12,106.7,104.5,2.2,"{'offense': 36, 'defense': 74, 'net': 40}"
2017,113,Houston,American,106.6,104.5,2.1,"{'offense': 40, 'defense': 74, 'net': 42}"
2017,61,Creighton,Big East,106.7,104.6,2.1,"{'offense': 36, 'defense': 87, 'net': 42}"
2017,354,Winthrop,Big South,106.0,103.9,2.1,"{'offense': 79, 'defense': 36, 'net': 42}"
2017,199,North Carolina Central,MEAC,105.6,103.6,2.0,"{'offense': 122, 'defense': 22, 'net': 45}"
2017,218,Oklahoma State,Big 12,108.1,106.1,2.0,"{'offense': 8, 'defense': 269, 'net': 45}"
2017,254,Saint Peter's,MAAC,105.7,103.7,2.0,"{'offense': 107, 'defense': 24, 'net': 45}"
2017,22,Belmont,OVC,106.3,104.5,1.9,"{'offense': 57, 'defense': 74, 'net': 48}"
2017,93,Furman,SoCon,106.4,104.4,1.9,"{'offense': 52, 'defense': 65, 'net': 48}"
2017,36,Cal State Bakersfield,WAC,104.5,102.8,1.8,"{'offense': 237, 'defense': 6, 'net': 50}"
2017,157,Marquette,Big East,107.7,105.9,1.8,"{'offense': 15, 'defense': 248, 'net': 50}"
2017,324,UT Arlington,Sun Belt,106.6,104.8,1.7,"{'offense': 40, 'defense': 113, 'net': 52}"
2017,121,Indiana,Big Ten,107.0,105.3,1.7,"{'offense': 25, 'defense': 172, 'net': 52}"
2017,215,Ohio,MAC,105.8,104.2,1.6,"{'offense': 94, 'defense': 55, 'net': 54}"
2017,298,Texas Tech,Big 12,106.5,104.9,1.6,"{'offense': 47, 'defense': 124, 'net': 54}"
2017,312,UCF,American,104.5,102.9,1.6,"{'offense': 237, 'defense': 9, 'net': 54}"
2017,214,Oakland,Horizon,105.6,104.0,1.6,"{'offense': 122, 'defense': 40, 'net': 54}"
2017,335,Valparaiso,Horizon,105.7,104.1,1.6,"{'offense': 107, 'defense': 46, 'net': 54}"
2017,141,Lehigh,Patriot,106.0,104.5,1.5,"{'offense': 79, 'defense': 74, 'net': 59}"
2017,287,TCU,Big 12,106.3,104.9,1.5,"{'offense': 57, 'defense': 124, 'net': 59}"
2017,3,Akron,MAC,107.0,105.5,1.5,"{'offense': 25, 'defense': 194, 'net': 59}"
2017,323,USC,Pac-12,106.9,105.4,1.5,"{'offense': 30, 'defense': 183, 'net': 59}"
2017,46,Charleston,CAA,105.8,104.3,1.5,"{'offense': 94, 'defense': 60, 'net': 59}"
2017,342,Wake Forest,ACC,107.6,106.2,1.4,"{'offense': 16, 'defense': 284, 'net': 64}"
2017,132,Kansas State,Big 12,105.8,104.3,1.4,"{'offense': 94, 'defense': 60, 'net': 64}"
2017,88,Florida Gulf Coast,ASUN,106.3,104.9,1.4,"{'offense': 57, 'defense': 124, 'net': 64}"
2017,212,Northwestern,Big Ten,105.6,104.3,1.4,"{'offense': 122, 'defense': 60, 'net': 64}"
2017,12,Arkansas,SEC,105.7,104.4,1.3,"{'offense': 107, 'defense': 65, 'net': 68}"
2017,286,Syracuse,ACC,106.4,105.1,1.3,"{'offense': 52, 'defense': 143, 'net': 68}"
2017,18,BYU,WCC,105.6,104.3,1.3,"{'offense': 122, 'defense': 60, 'net': 68}"
2017,168,Miami,ACC,105.3,104.0,1.3,"{'offense': 152, 'defense': 40, 'net': 68}"
2017,123,Iona,MAAC,106.7,105.4,1.3,"{'offense': 36, 'defense': 183, 'net': 68}"
2017,173,Minnesota,Big Ten,105.2,103.9,1.3,"{'offense': 161, 'defense': 36, 'net': 68}"
2017,148,Louisiana,Sun Belt,106.9,105.8,1.2,"{'offense': 30, 'defense': 232, 'net': 74}"
2017,308,UC Irvine,Big West,105.4,104.2,1.2,"{'offense': 145, 'defense': 55, 'net': 74}"
2017,5,Alabama,SEC,104.0,102.8,1.2,"{'offense': 294, 'defense': 6, 'net': 74}"
2017,277,St. Bonaventure,A-10,105.8,104.6,1.2,"{'offense': 94, 'defense': 87, 'net': 74}"
2017,40,California,Pac-12,104.7,103.5,1.2,"{'offense': 219, 'defense': 15, 'net': 74}"
2017,57,Colorado State,Mountain West,105.6,104.5,1.1,"{'offense': 122, 'defense': 74, 'net': 79}"
2017,49,Chattanooga,SoCon,106.0,105.0,1.1,"{'offense': 79, 'defense': 138, 'net': 79}"
2017,257,San Diego State,Mountain West,104.9,103.8,1.1,"{'offense': 195, 'defense': 31, 'net': 79}"
2017,319,UNC Asheville,Big South,105.8,104.7,1.1,"{'offense': 94, 'defense': 100, 'net': 79}"
2017,336,Vanderbilt,SEC,104.8,103.7,1.1,"{'offense': 208, 'defense': 24, 'net': 79}"
2017,13,Arkansas State,Sun Belt,105.7,104.6,1.1,"{'offense': 107, 'defense': 87, 'net': 79}"
2017,160,Maryland,Big Ten,105.9,104.8,1.1,"{'offense': 85, 'defense': 113, 'net': 79}"
2017,302,Troy,Sun Belt,106.6,105.6,1.0,"{'offense': 40, 'defense': 210, 'net': 86}"
2017,359,Xavier,Big East,106.4,105.4,1.0,"{'offense': 52, 'defense': 183, 'net': 86}"
2017,241,Rice,CUSA,106.2,105.2,1.0,"{'offense': 63, 'defense': 158, 'net': 86}"
2017,219,Old Dominion,CUSA,104.5,103.5,1.0,"{'offense': 237, 'defense': 15, 'net': 86}"
2017,169,Michigan State,Big Ten,105.6,104.5,1.0,"{'offense': 122, 'defense': 74, 'net': 86}"
2017,201,North Dakota,Big Sky,105.6,104.6,1.0,"{'offense': 122, 'defense': 87, 'net': 86}"
2017,52,Clemson,ACC,106.6,105.5,1.0,"{'offense': 40, 'defense': 194, 'net': 86}"
2017,210,Northern Kentucky,Horizon,106.1,105.2,0.9,"{'offense': 74, 'defense': 158, 'net': 93}"
2017,300,Toledo,MAC,106.3,105.5,0.9,"{'offense': 57, 'defense': 194, 'net': 93}"
2017,340,Virginia Tech,ACC,106.9,106.0,0.9,"{'offense': 30, 'defense': 257, 'net': 93}"
2017,345,Weber State,Big Sky,106.6,105.7,0.9,"{'offense': 40, 'defense': 221, 'net': 93}"
2017,151,Loyola Chicago,MVC,105.7,104.8,0.9,"{'offense': 107, 'defense': 113, 'net': 93}"
2017,259,San Francisco,WCC,104.8,104.0,0.8,"{'offense': 208, 'defense': 40, 'net': 98}"
2017,33,Buffalo,MAC,105.5,104.8,0.8,"{'offense': 133, 'defense': 113, 'net': 98}"
2017,25,Boise State,Mountain West,105.9,105.1,0.8,"{'offense': 85, 'defense': 143, 'net': 98}"
2017,143,Lipscomb,ASUN,106.4,105.6,0.8,"{'offense': 52, 'defense': 210, 'net': 98}"
2017,263,Seton Hall,Big East,105.2,104.4,0.8,"{'offense': 161, 'defense': 65, 'net': 98}"
2017,301,Towson,CAA,105.5,104.7,0.8,"{'offense': 133, 'defense': 100, 'net': 98}"
2017,94,Gardner-Webb,Big South,105.2,104.4,0.8,"{'offense': 161, 'defense': 65, 'net': 98}"
2017,107,Harvard,Ivy,105.5,104.6,0.8,"{'offense': 133, 'defense': 87, 'net': 98}"
2017,294,Texas A&M-Corpus Christi,Southland,105.3,104.5,0.7,"{'offense': 152, 'defense': 74, 'net': 106}"
2017,100,Georgia State,Sun Belt,105.3,104.6,0.7,"{'offense': 152, 'defense': 87, 'net': 106}"
2017,268,South Carolina Upstate,ASUN,106.4,105.7,0.7,"{'offense': 52, 'defense': 221, 'net': 106}"
2017,332,Utah Valley,WAC,104.8,104.1,0.7,"{'offense': 208, 'defense': 46, 'net': 106}"
2017,297,Texas State,Sun Belt,104.8,104.1,0.7,"{'offense': 208, 'defense': 46, 'net': 106}"
2017,235,Providence,Big East,105.1,104.4,0.7,"{'offense': 170, 'defense': 65, 'net': 106}"
2017,92,Fresno State,Mountain West,105.2,104.5,0.7,"{'offense': 161, 'defense': 74, 'net': 106}"
2017,269,South Dakota,Summit,105.5,104.8,0.7,"{'offense': 133, 'defense': 113, 'net': 106}"
2017,179,Montana,Big Sky,106.0,105.4,0.6,"{'offense': 79, 'defense': 183, 'net': 114}"
2017,56,Colorado,Pac-12,106.1,105.5,0.6,"{'offense': 74, 'defense': 194, 'net': 114}"
2017,256,Samford,SoCon,106.2,105.6,0.6,"{'offense': 63, 'defense': 210, 'net': 114}"
2017,306,UAlbany,Am. East,105.8,105.2,0.6,"{'offense': 94, 'defense': 158, 'net': 114}"
2017,104,Grand Canyon,WAC,104.4,103.8,0.6,"{'offense': 253, 'defense': 31, 'net': 114}"
2017,290,Tennessee State,OVC,104.8,104.1,0.6,"{'offense': 208, 'defense': 46, 'net': 114}"
2017,193,New Orleans,Southland,105.0,104.4,0.6,"{'offense': 180, 'defense': 65, 'net': 114}"
2017,293,Texas A&M,SEC,105.0,104.4,0.6,"{'offense': 180, 'defense': 65, 'net': 114}"
2017,296,Texas Southern,SWAC,105.9,105.3,0.6,"{'offense': 85, 'defense': 172, 'net': 114}"
2017,216,Ohio State,Big Ten,105.4,104.8,0.6,"{'offense': 145, 'defense': 113, 'net': 114}"
2017,128,Jacksonville State,OVC,105.8,105.2,0.6,"{'offense': 94, 'defense': 158, 'net': 114}"
2017,163,Memphis,American,105.1,104.6,0.5,"{'offense': 170, 'defense': 87, 'net': 125}"
2017,242,Richmond,A-10,105.7,105.2,0.5,"{'offense': 107, 'defense': 158, 'net': 125}"
2017,139,Lamar,Southland,105.6,105.1,0.5,"{'offense': 122, 'defense': 143, 'net': 125}"
2017,134,Kent State,MAC,105.6,105.1,0.5,"{'offense': 122, 'defense': 143, 'net': 125}"
2017,358,Wyoming,Mountain West,104.9,104.4,0.5,"{'offense': 195, 'defense': 65, 'net': 125}"
2017,63,Davidson,A-10,105.4,104.9,0.5,"{'offense': 145, 'defense': 124, 'net': 125}"
2017,320,UNC Greensboro,SoCon,105.7,105.3,0.4,"{'offense': 107, 'defense': 172, 'net': 131}"
2017,353,William & Mary,CAA,106.6,106.2,0.4,"{'offense': 40, 'defense': 284, 'net': 131}"
2017,184,Murray State,OVC,105.9,105.5,0.4,"{'offense': 85, 'defense': 194, 'net': 131}"
2017,357,Wright State,Horizon,105.6,105.1,0.4,"{'offense': 122, 'defense': 143, 'net': 131}"
2017,360,Yale,Ivy,105.5,105.1,0.4,"{'offense': 133, 'defense': 143, 'net': 131}"
2017,98,Georgia,SEC,104.2,103.9,0.4,"{'offense': 271, 'defense': 36, 'net': 131}"
2017,117,Idaho,Big Sky,105.5,105.1,0.4,"{'offense': 133, 'defense': 143, 'net': 131}"
2017,356,Wofford,SoCon,106.5,106.1,0.4,"{'offense': 47, 'defense': 269, 'net': 131}"
2017,264,Siena,MAAC,105.7,105.3,0.4,"{'offense': 107, 'defense': 172, 'net': 131}"
2017,237,Purdue Fort Wayne,Summit,106.2,105.9,0.3,"{'offense': 63, 'defense': 248, 'net': 140}"
2017,305,UAB,CUSA,105.5,105.2,0.3,"{'offense': 133, 'defense': 158, 'net': 140}"
2017,246,SE Louisiana,Southland,104.5,104.2,0.3,"{'offense': 237, 'defense': 55, 'net': 140}"
2017,176,Missouri State,MVC,105.9,105.6,0.3,"{'offense': 85, 'defense': 210, 'net': 140}"
2017,42,Canisius,MAAC,106.2,106.0,0.3,"{'offense': 63, 'defense': 257, 'net': 140}"
2017,292,Tennessee,SEC,104.4,104.1,0.3,"{'offense': 253, 'defense': 46, 'net': 140}"
2017,68,Denver,Summit,106.0,105.7,0.3,"{'offense': 79, 'defense': 221, 'net': 140}"
2017,19,Ball State,MAC,105.5,105.2,0.3,"{'offense': 133, 'defense': 158, 'net': 140}"
2017,81,Elon,CAA,105.1,104.9,0.2,"{'offense': 170, 'defense': 124, 'net': 148}"
2017,317,UMBC,Am. East,106.3,106.0,0.2,"{'offense': 57, 'defense': 257, 'net': 148}"
2017,205,Northeastern,CAA,105.7,105.5,0.2,"{'offense': 107, 'defense': 194, 'net': 148}"
2017,202,North Dakota State,Summit,105.5,105.3,0.2,"{'offense': 133, 'defense': 172, 'net': 148}"
2017,95,George Mason,A-10,105.4,105.2,0.2,"{'offense': 145, 'defense': 158, 'net': 148}"
2017,227,Pennsylvania,Ivy,105.0,104.7,0.2,"{'offense': 180, 'defense': 100, 'net': 148}"
2017,16,Auburn,SEC,105.0,104.9,0.2,"{'offense': 180, 'defense': 124, 'net': 148}"
2017,314,UConn,American,105.0,104.8,0.2,"{'offense': 180, 'defense': 113, 'net': 148}"
2017,142,Liberty,Big South,104.7,104.5,0.2,"{'offense': 219, 'defense': 74, 'net': 148}"
2017,191,New Mexico,Mountain West,105.3,105.2,0.1,"{'offense': 152, 'defense': 158, 'net': 157}"
2017,105,Green Bay,Horizon,105.0,104.9,0.1,"{'offense': 180, 'defense': 124, 'net': 157}"
2017,174,Mississippi State,SEC,104.0,104.0,0.1,"{'offense': 294, 'defense': 40, 'net': 157}"
2017,164,Mercer,SoCon,105.9,105.8,0.1,"{'offense': 85, 'defense': 232, 'net': 157}"
2017,27,Boston University,Patriot,104.8,104.8,0.1,"{'offense': 208, 'defense': 113, 'net': 157}"
2017,158,Marshall,CUSA,106.2,106.1,0.1,"{'offense': 63, 'defense': 269, 'net': 157}"
2017,124,Iowa,Big Ten,105.8,105.7,0.1,"{'offense': 94, 'defense': 221, 'net': 157}"
2017,329,Utah State,Mountain West,105.5,105.5,0.0,"{'offense': 133, 'defense': 194, 'net': 164}"
2017,231,Portland State,Big Sky,105.9,105.9,0.0,"{'offense': 85, 'defense': 248, 'net': 164}"
2017,187,Navy,Patriot,104.6,104.7,0.0,"{'offense': 226, 'defense': 100, 'net': 164}"
2017,180,Montana State,Big Sky,105.7,105.7,0.0,"{'offense': 107, 'defense': 221, 'net': 164}"
2017,307,UC Davis,Big West,104.2,104.2,0.0,"{'offense': 271, 'defense': 55, 'net': 164}"
2017,341,Wagner,NEC,105.0,105.1,0.0,"{'offense': 180, 'defense': 143, 'net': 164}"
2017,243,Rider,MAAC,104.9,104.9,0.0,"{'offense': 195, 'defense': 124, 'net': 164}"
2017,261,Santa Clara,WCC,104.9,104.9,0.0,"{'offense': 195, 'defense': 124, 'net': 164}"
2017,351,Western Michigan,MAC,105.8,105.8,0.0,"{'offense': 94, 'defense': 232, 'net': 164}"
2017,83,Fairfield,MAAC,104.5,104.5,0.0,"{'offense': 237, 'defense': 74, 'net': 164}"
2017,118,Illinois,Big Ten,104.9,105.1,-0.1,"{'offense': 195, 'defense': 143, 'net': 174}"
2017,97,Georgetown,Big East,105.2,105.3,-0.1,"{'offense': 161, 'defense': 172, 'net': 174}"
2017,79,Eastern Michigan,MAC,105.7,105.7,-0.1,"{'offense': 107, 'defense': 221, 'net': 174}"
2017,110,Hofstra,CAA,106.5,106.6,-0.1,"{'offense': 47, 'defense': 318, 'net': 174}"
2017,77,Eastern Illinois,OVC,105.0,105.1,-0.1,"{'offense': 180, 'defense': 143, 'net': 174}"
2017,96,George Washington,A-10,105.4,105.4,-0.1,"{'offense': 145, 'defense': 183, 'net': 174}"
2017,115,IU Indianapolis,Summit,106.1,106.1,-0.1,"{'offense': 74, 'defense': 269, 'net': 174}"
2017,82,Evansville,MVC,105.0,105.1,-0.1,"{'offense': 180, 'defense': 143, 'net': 174}"
2017,325,UT Martin,OVC,105.7,105.8,-0.2,"{'offense': 107, 'defense': 232, 'net': 182}"
2017,190,New Hampshire,Am. East,104.8,105.0,-0.2,"{'offense': 208, 'defense': 138, 'net': 182}"
2017,146,Long Island University,NEC,104.9,105.1,-0.2,"{'offense': 195, 'defense': 143, 'net': 182}"
2017,289,Temple,American,105.2,105.4,-0.2,"{'offense': 161, 'defense': 183, 'net': 182}"
2017,7,Alcorn State,SWAC,104.5,104.7,-0.2,"{'offense': 237, 'defense': 100, 'net': 182}"
2017,221,Omaha,Summit,106.2,106.4,-0.2,"{'offense': 63, 'defense': 302, 'net': 182}"
2017,183,Mount St. Mary's,NEC,104.4,104.7,-0.3,"{'offense': 253, 'defense': 100, 'net': 188}"
2017,127,Jacksonville,ASUN,105.7,105.9,-0.3,"{'offense': 107, 'defense': 248, 'net': 188}"
2017,282,Stephen F. Austin,Southland,104.2,104.5,-0.3,"{'offense': 271, 'defense': 74, 'net': 188}"
2017,270,South Dakota State,Summit,106.3,106.6,-0.3,"{'offense': 57, 'defense': 318, 'net': 188}"
2017,208,Northern Illinois,MAC,104.3,104.6,-0.3,"{'offense': 263, 'defense': 87, 'net': 188}"
2017,112,Houston Christian,Southland,105.7,106.0,-0.3,"{'offense': 107, 'defense': 257, 'net': 188}"
2017,99,Georgia Southern,Sun Belt,105.5,105.8,-0.3,"{'offense': 133, 'defense': 232, 'net': 188}"
2017,278,St. Francis (PA),NEC,105.2,105.5,-0.3,"{'offense': 161, 'defense': 194, 'net': 188}"
2017,161,Massachusetts,A-10,103.8,104.1,-0.3,"{'offense': 307, 'defense': 46, 'net': 188}"
2017,37,Cal State Fullerton,Big West,104.5,104.9,-0.4,"{'offense': 237, 'defense': 124, 'net': 197}"
2017,217,Oklahoma,Big 12,104.2,104.7,-0.4,"{'offense': 271, 'defense': 100, 'net': 197}"
2017,255,Sam Houston,Southland,104.2,104.6,-0.4,"{'offense': 271, 'defense': 87, 'net': 197}"
2017,152,Loyola Maryland,Patriot,104.4,104.8,-0.4,"{'offense': 253, 'defense': 113, 'net': 197}"
2017,272,Southeast Missouri State,OVC,105.4,105.8,-0.4,"{'offense': 145, 'defense': 232, 'net': 197}"
2017,137,La Salle,A-10,105.9,106.3,-0.4,"{'offense': 85, 'defense': 296, 'net': 197}"
2017,181,Morehead State,OVC,105.8,106.2,-0.4,"{'offense': 94, 'defense': 284, 'net': 197}"
2017,226,Penn State,Big Ten,104.1,104.6,-0.4,"{'offense': 290, 'defense': 87, 'net': 197}"
2017,101,Georgia Tech,ACC,103.1,103.5,-0.4,"{'offense': 336, 'defense': 15, 'net': 197}"
2017,109,High Point,Big South,104.9,105.4,-0.5,"{'offense': 195, 'defense': 183, 'net': 206}"
2017,153,Loyola Marymount,WCC,105.0,105.5,-0.5,"{'offense': 180, 'defense': 194, 'net': 206}"
2017,111,Holy Cross,Patriot,104.2,104.7,-0.5,"{'offense': 271, 'defense': 100, 'net': 206}"
2017,279,St. John's,Big East,105.3,105.8,-0.5,"{'offense': 152, 'defense': 232, 'net': 206}"
2017,285,Stony Brook,Am. East,104.7,105.3,-0.6,"{'offense': 219, 'defense': 172, 'net': 210}"
2017,281,Stanford,Pac-12,104.4,105.0,-0.6,"{'offense': 253, 'defense': 138, 'net': 210}"
2017,133,Kennesaw State,ASUN,105.5,106.1,-0.6,"{'offense': 133, 'defense': 269, 'net': 210}"
2017,273,Southern Illinois,MVC,104.5,105.2,-0.7,"{'offense': 237, 'defense': 158, 'net': 213}"
2017,245,Rutgers,Big Ten,103.8,104.5,-0.7,"{'offense': 307, 'defense': 74, 'net': 213}"
2017,327,UTEP,CUSA,104.2,104.9,-0.7,"{'offense': 271, 'defense': 124, 'net': 213}"
2017,229,Pittsburgh,ACC,105.7,106.4,-0.7,"{'offense': 107, 'defense': 302, 'net': 213}"
2017,15,Army,Patriot,104.9,105.6,-0.7,"{'offense': 195, 'defense': 210, 'net': 213}"
2017,144,Little Rock,Sun Belt,104.3,105.0,-0.7,"{'offense': 263, 'defense': 138, 'net': 213}"
2017,207,Northern Colorado,Big Sky,104.5,105.2,-0.8,"{'offense': 237, 'defense': 158, 'net': 219}"
2017,328,UTSA,CUSA,103.9,104.7,-0.8,"{'offense': 300, 'defense': 100, 'net': 219}"
2017,350,Western Kentucky,CUSA,105.0,105.8,-0.8,"{'offense': 180, 'defense': 232, 'net': 219}"
2017,315,UIC,Horizon,104.5,105.4,-0.8,"{'offense': 237, 'defense': 183, 'net': 219}"
2017,249,Sacramento State,Big Sky,105.3,106.1,-0.8,"{'offense': 152, 'defense': 269, 'net': 219}"
2017,145,Long Beach State,Big West,105.0,105.8,-0.8,"{'offense': 180, 'defense': 232, 'net': 219}"
2017,1,Abilene Christian,Southland,104.5,105.4,-0.9,"{'offense': 237, 'defense': 183, 'net': 225}"
2017,194,Niagara,MAAC,104.9,105.8,-0.9,"{'offense': 195, 'defense': 232, 'net': 225}"
2017,58,Columbia,Ivy,104.7,105.6,-0.9,"{'offense': 219, 'defense': 210, 'net': 225}"
2017,291,Tennessee Tech,OVC,104.7,105.6,-0.9,"{'offense': 219, 'defense': 210, 'net': 225}"
2017,304,Tulsa,American,104.4,105.3,-0.9,"{'offense': 253, 'defense': 172, 'net': 225}"
2017,251,Saint Joseph's,A-10,104.2,105.1,-0.9,"{'offense': 271, 'defense': 143, 'net': 225}"
2017,84,Fairleigh Dickinson,NEC,105.3,106.3,-0.9,"{'offense': 152, 'defense': 296, 'net': 225}"
2017,54,Coastal Carolina,Sun Belt,104.5,105.5,-1.0,"{'offense': 237, 'defense': 194, 'net': 232}"
2017,45,Central Michigan,MAC,106.1,107.1,-1.0,"{'offense': 74, 'defense': 337, 'net': 232}"
2017,129,James Madison,CAA,104.2,105.3,-1.0,"{'offense': 271, 'defense': 172, 'net': 232}"
2017,30,Brown,Ivy,105.1,106.0,-1.0,"{'offense': 170, 'defense': 257, 'net': 232}"
2017,130,Kansas City,WAC,104.8,105.8,-1.0,"{'offense': 208, 'defense': 232, 'net': 232}"
2017,41,Campbell,Big South,105.0,106.0,-1.0,"{'offense': 180, 'defense': 257, 'net': 232}"
2017,188,Nebraska,Big Ten,104.5,105.5,-1.0,"{'offense': 237, 'defense': 194, 'net': 232}"
2017,250,Sacred Heart,NEC,104.2,105.3,-1.1,"{'offense': 271, 'defense': 172, 'net': 239}"
2017,35,Cal Poly,Big West,105.1,106.2,-1.1,"{'offense': 170, 'defense': 284, 'net': 239}"
2017,262,Seattle U,WAC,103.9,104.9,-1.1,"{'offense': 300, 'defense': 124, 'net': 239}"
2017,38,Cal State Northridge,Big West,105.3,106.4,-1.1,"{'offense': 152, 'defense': 302, 'net': 239}"
2017,74,East Carolina,American,103.1,104.2,-1.1,"{'offense': 336, 'defense': 55, 'net': 239}"
2017,211,Northwestern State,Southland,105.1,106.2,-1.1,"{'offense': 170, 'defense': 284, 'net': 239}"
2017,265,South Alabama,Sun Belt,103.9,105.1,-1.1,"{'offense': 300, 'defense': 143, 'net': 239}"
2017,122,Indiana State,MVC,103.7,104.8,-1.1,"{'offense': 319, 'defense': 113, 'net': 239}"
2017,89,Florida International,CUSA,105.1,106.2,-1.1,"{'offense': 170, 'defense': 284, 'net': 239}"
2017,31,Bryant,NEC,105.0,106.1,-1.1,"{'offense': 180, 'defense': 269, 'net': 239}"
2017,318,UMass Lowell,Am. East,105.8,107.0,-1.1,"{'offense': 94, 'defense': 332, 'net': 239}"
2017,186,NJIT,ASUN,104.9,106.0,-1.1,"{'offense': 195, 'defense': 257, 'net': 239}"
2017,274,Southern,SWAC,104.9,106.1,-1.1,"{'offense': 195, 'defense': 269, 'net': 239}"
2017,91,Fordham,A-10,103.5,104.6,-1.1,"{'offense': 324, 'defense': 87, 'net': 239}"
2017,126,Jackson State,SWAC,104.6,105.7,-1.1,"{'offense': 226, 'defense': 221, 'net': 239}"
2017,55,Colgate,Patriot,104.2,105.4,-1.1,"{'offense': 271, 'defense': 183, 'net': 239}"
2017,28,Bowling Green,MAC,104.4,105.6,-1.2,"{'offense': 253, 'defense': 210, 'net': 255}"
2017,48,Charlotte,CUSA,104.7,105.8,-1.2,"{'offense': 219, 'defense': 232, 'net': 255}"
2017,71,Drexel,CAA,105.2,106.4,-1.2,"{'offense': 161, 'defense': 302, 'net': 255}"
