season,teamId,team,conference,rating
2023,18,BYU,WCC,4.8
2023,340,Virginia Tech,ACC,4.7
2023,320,UNC Greensboro,SoCon,4.7
2023,87,Florida,SEC,4.7
2023,218,Oklahoma State,Big 12,4.6
2023,180,Montana State,Big Sky,4.5
2023,265,South Alabama,Sun Belt,4.5
2023,311,UC Santa Barbara,Big West,4.5
2023,355,Wisconsin,Big Ten,4.3
2023,22,Belmont,MVC,4.3
2023,10,Arizona State,Pac-12,4.2
2023,263,Seton Hall,Big East,4.2
2023,344,Washington State,Pac-12,4.0
2023,261,Santa Clara,WCC,4.0
2023,252,Saint Louis,A-10,4.0
2023,331,Utah,Pac-12,4.0
2023,256,Samford,SoCon,4.0
2023,294,Texas A&M-Corpus Christi,Southland,3.9
2023,338,Villanova,Big East,3.7
2023,215,Ohio,MAC,3.7
2023,301,Towson,CAA,3.7
2023,302,Troy,Sun Belt,3.7
2023,336,Vanderbilt,SEC,3.6
2023,199,North Carolina Central,MEAC,3.5
2023,48,Charlotte,CUSA,3.4
2023,298,Texas Tech,Big 12,3.3
2023,56,Colorado,Pac-12,3.3
2023,342,Wake Forest,ACC,3.3
2023,147,Longwood,Big South,3.3
2023,80,Eastern Washington,Big Sky,3.3
2023,104,Grand Canyon,WAC,3.2
2023,319,UNC Asheville,Big South,3.2
2023,103,Grambling,SWAC,3.2
2023,133,Kennesaw State,ASUN,3.2
2023,60,Cornell,Ivy,3.0
2023,273,Southern Illinois,MVC,2.9
2023,227,Pennsylvania,Ivy,2.8
2023,108,Hawai'i,Big West,2.8
2023,196,Norfolk State,MEAC,2.8
2023,187,Navy,Patriot,2.8
2023,238,Quinnipiac,MAAC,2.8
2023,73,Duquesne,A-10,2.8
2023,352,Wichita State,American,2.6
2023,171,Middle Tennessee,CUSA,2.5
2023,322,UNLV,Mountain West,2.5
2023,276,Southern Utah,WAC,2.5
2023,210,Northern Kentucky,Horizon,2.5
2023,37,Cal State Fullerton,Big West,2.5
2023,217,Oklahoma,Big 12,2.4
2023,357,Wright State,Horizon,2.3
2023,239,Radford,Big South,2.3
2023,91,Fordham,A-10,2.2
2023,303,Tulane,American,2.2
2023,279,St. John's,Big East,2.0
2023,282,Stephen F. Austin,WAC,2.0
2023,321,UNC Wilmington,CAA,1.9
2023,176,Missouri State,MVC,1.9
2023,260,San José State,Mountain West,1.8
2023,259,San Francisco,WCC,1.8
2023,211,Northwestern State,Southland,1.8
2023,53,Cleveland State,Horizon,1.8
2023,71,Drexel,CAA,1.8
2023,143,Lipscomb,ASUN,1.7
2023,179,Montana,Big Sky,1.7
2023,153,Loyola Marymount,WCC,1.6
2023,270,South Dakota State,Summit,1.5
2023,31,Bryant,Am. East,1.5
2023,95,George Mason,A-10,1.5
2023,49,Chattanooga,SoCon,1.3
2023,286,Syracuse,ACC,1.3
2023,307,UC Davis,Big West,1.2
2023,19,Ball State,MAC,1.2
2023,107,Harvard,Ivy,1.1
2023,281,Stanford,Pac-12,1.1
2023,78,Eastern Kentucky,ASUN,1.1
2023,69,Detroit Mercy,Horizon,1.0
2023,145,Long Beach State,Big West,1.0
2023,309,UC Riverside,Big West,1.0
2023,242,Richmond,A-10,0.9
2023,219,Old Dominion,Sun Belt,0.9
2023,243,Rider,MAAC,0.9
2023,94,Gardner-Webb,Big South,0.7
2023,280,St. Thomas-Minnesota,Summit,0.7
2023,88,Florida Gulf Coast,ASUN,0.7
2023,283,Stetson,ASUN,0.6
2023,63,Davidson,A-10,0.6
2023,188,Nebraska,Big Ten,0.5
2023,220,Ole Miss,SEC,0.5
2023,247,SIU Edwardsville,OVC,0.5
2023,30,Brown,Ivy,0.4
2023,262,Seattle U,WAC,0.4
2023,264,Siena,MAAC,0.4
2023,289,Temple,American,0.4
2023,114,Howard,MEAC,0.1
2023,57,Colorado State,Mountain West,0.1
2023,343,Washington,Pac-12,-0.1
2023,9,App State,Sun Belt,-0.2
2023,271,South Florida,American,-0.3
2023,251,Saint Joseph's,A-10,-0.5
2023,362,Queens University,ASUN,-0.5
2023,272,Southeast Missouri State,OVC,-0.7
2023,237,Purdue Fort Wayne,Horizon,-0.7
2023,41,Campbell,Big South,-0.7
2023,288,Tarleton State,WAC,-0.8
2023,330,Utah Tech,WAC,-0.8
2023,172,Milwaukee,Horizon,-0.8
2023,84,Fairleigh Dickinson,NEC,-0.9
2023,244,Robert Morris,Horizon,-0.9
2023,277,St. Bonaventure,A-10,-0.9
2023,161,Massachusetts,A-10,-1.0
2023,7,Alcorn State,SWAC,-1.0
2023,15,Army,Patriot,-1.0
2023,149,Louisiana Tech,CUSA,-1.0
2023,345,Weber State,Big Sky,-1.1
2023,39,California Baptist,WAC,-1.2
2023,246,SE Louisiana,Southland,-1.3
2023,317,UMBC,Am. East,-1.3
2023,92,Fresno State,Mountain West,-1.3
2023,164,Mercer,SoCon,-1.3
2023,2,Air Force,Mountain West,-1.4
2023,181,Morehead State,OVC,-1.4
2023,202,North Dakota State,Summit,-1.5
2023,99,Georgia Southern,Sun Belt,-1.5
2023,230,Portland,WCC,-1.5
2023,192,New Mexico State,WAC,-1.6
2023,159,Maryland Eastern Shore,MEAC,-1.6
2023,101,Georgia Tech,ACC,-1.6
2023,34,Butler,Big East,-1.7
2023,297,Texas State,Sun Belt,-1.7
2023,98,Georgia,SEC,-1.8
2023,325,UT Martin,OVC,-1.8
2023,209,Northern Iowa,MVC,-1.9
2023,350,Western Kentucky,CUSA,-1.9
2023,213,Notre Dame,ACC,-1.9
2023,356,Wofford,SoCon,-2.1
2023,327,UTEP,CUSA,-2.1
2023,96,George Washington,A-10,-2.1
2023,27,Boston University,Patriot,-2.1
2023,33,Buffalo,MAC,-2.1
2023,136,LSU,SEC,-2.2
2023,8,American University,Patriot,-2.2
2023,195,Nicholls,Southland,-2.2
2023,83,Fairfield,MAAC,-2.3
2023,138,Lafayette,Patriot,-2.3
2023,249,Sacramento State,Big Sky,-2.3
2023,274,Southern,SWAC,-2.4
2023,348,Western Carolina,SoCon,-2.5
2023,75,East Tennessee State,SoCon,-2.5
2023,74,East Carolina,American,-2.5
2023,290,Tennessee State,OVC,-2.5
2023,365,Southern Indiana,OVC,-2.5
2023,341,Wagner,NEC,-2.6
2023,166,Merrimack,NEC,-2.6
2023,228,Pepperdine,WCC,-2.6
2023,66,Delaware,CAA,-2.6
2023,358,Wyoming,Mountain West,-2.6
2023,42,Canisius,MAAC,-2.7
2023,206,Northern Arizona,Big Sky,-2.7
2023,137,La Salle,A-10,-2.7
2023,184,Murray State,MVC,-2.8
2023,225,Pacific,WCC,-2.8
2023,127,Jacksonville,ASUN,-2.9
2023,354,Winthrop,Big South,-2.9
2023,194,Niagara,MAAC,-2.9
2023,203,North Florida,ASUN,-3.0
2023,207,Northern Colorado,Big Sky,-3.0
2023,241,Rice,CUSA,-3.0
2023,208,Northern Illinois,MAC,-3.1
2023,26,Boston College,ACC,-3.1
2023,268,South Carolina Upstate,Big South,-3.1
2023,291,Tennessee Tech,OVC,-3.2
2023,1,Abilene Christian,WAC,-3.2
2023,232,Prairie View A&M,SWAC,-3.3
2023,89,Florida International,CUSA,-3.4
2023,349,Western Illinois,Summit,-3.6
2023,141,Lehigh,Patriot,-3.6
2023,128,Jacksonville State,ASUN,-3.6
2023,248,SMU,American,-3.9
2023,156,Marist,MAAC,-3.9
2023,250,Sacred Heart,NEC,-3.9
2023,231,Portland State,Big Sky,-4.0
2023,116,Idaho State,Big Sky,-4.1
2023,154,Maine,Am. East,-4.1
2023,183,Mount St. Mary's,MAAC,-4.1
2023,76,East Texas A&M,Southland,-4.2
2023,190,New Hampshire,Am. East,-4.3
2023,32,Bucknell,Patriot,-4.3
2023,65,DePaul,Big East,-4.4
2023,182,Morgan State,MEAC,-4.6
2023,4,Alabama A&M,SWAC,-4.6
2023,214,Oakland,Horizon,-4.7
2023,201,North Dakota,Summit,-4.8
2023,240,Rhode Island,A-10,-4.8
2023,284,Stonehill,NEC,-4.8
2023,90,Florida State,ACC,-5.0
2023,62,Dartmouth,Ivy,-5.0
2023,258,San Diego,WCC,-5.0
2023,126,Jackson State,SWAC,-5.1
2023,68,Denver,Summit,-5.1
2023,119,Illinois State,MVC,-5.2
2023,155,Manhattan,MAAC,-5.2
2023,254,Saint Peter's,MAAC,-5.2
2023,21,Bellarmine,ASUN,-5.3
2023,278,St. Francis (PA),NEC,-5.3
2023,197,North Alabama,ASUN,-5.3
2023,47,Charleston Southern,Big South,-5.3
2023,24,Binghamton,Am. East,-5.4
2023,296,Texas Southern,SWAC,-5.4
2023,109,High Point,Big South,-5.5
2023,167,Miami (OH),MAC,-5.6
2023,28,Bowling Green,MAC,-5.6
2023,324,UT Arlington,WAC,-5.7
2023,266,South Carolina,SEC,-5.7
2023,44,Central Connecticut,NEC,-5.7
2023,326,UT Rio Grande Valley,WAC,-5.8
2023,144,Little Rock,OVC,-6.0
2023,310,UC San Diego,Big West,-6.0
2023,269,South Dakota,Summit,-6.0
2023,100,Georgia State,Sun Belt,-6.0
2023,151,Loyola Chicago,A-10,-6.1
2023,50,Chicago State,Indep.,-6.2
2023,335,Valparaiso,MVC,-6.2
2023,353,William & Mary,CAA,-6.2
2023,130,Kansas City,Summit,-6.3
2023,13,Arkansas State,Sun Belt,-6.3
2023,117,Idaho,Big Sky,-6.5
2023,198,North Carolina A&T,CAA,-6.5
2023,224,Oregon State,Pac-12,-6.5
2023,54,Coastal Carolina,Sun Belt,-6.6
2023,152,Loyola Maryland,Patriot,-6.7
2023,36,Cal State Bakersfield,Big West,-6.8
2023,14,Arkansas-Pine Bluff,SWAC,-7.0
2023,315,UIC,MVC,-7.0
2023,162,McNeese,Southland,-7.1
2023,173,Minnesota,Big Ten,-7.1
2023,364,St. Francis Brooklyn,NEC,-7.1
2023,205,Northeastern,CAA,-7.2
2023,186,NJIT,Am. East,-7.3
2023,35,Cal Poly,Big West,-7.3
2023,316,UL Monroe,Sun Belt,-7.4
2023,221,Omaha,Summit,-7.6
2023,193,New Orleans,Southland,-7.7
2023,97,Georgetown,Big East,-7.8
2023,120,Incarnate Word,Southland,-7.9
2023,285,Stony Brook,CAA,-8.0
2023,111,Holy Cross,Patriot,-8.2
2023,299,The Citadel,SoCon,-8.2
2023,351,Western Michigan,MAC,-8.3
2023,328,UTSA,CUSA,-8.5
2023,77,Eastern Illinois,OVC,-8.5
2023,17,Austin Peay,ASUN,-8.5
2023,366,Lindenwood,OVC,-8.6
2023,79,Eastern Michigan,MAC,-8.9
2023,81,Elon,CAA,-9.2
2023,38,Cal State Northridge,Big West,-9.2
2023,233,Presbyterian,Big South,-9.3
2023,59,Coppin State,MEAC,-9.4
2023,306,UAlbany,Am. East,-9.4
2023,45,Central Michigan,MAC,-9.5
2023,6,Alabama State,SWAC,-9.6
2023,40,California,Pac-12,-9.9
2023,43,Central Arkansas,ASUN,-10.1
2023,23,Bethune-Cookman,SWAC,-10.1
2023,150,Louisville,ACC,-10.2
2023,112,Houston Christian,Southland,-10.5
2023,267,South Carolina State,MEAC,-10.6
2023,106,Hampton,CAA,-10.7
2023,304,Tulsa,American,-10.8
2023,178,Monmouth,CAA,-10.8
2023,139,Lamar,Southland,-11.0
2023,58,Columbia,Ivy,-11.4
2023,334,VMI,SoCon,-11.5
2023,67,Delaware State,MEAC,-11.6
2023,175,Mississippi Valley State,SWAC,-11.9
2023,82,Evansville,MVC,-12.1
2023,85,Florida A&M,SWAC,-12.5
2023,115,IU Indianapolis,Horizon,-13.1
2023,146,Long Island University,NEC,-16.0
2023,105,Green Bay,Horizon,-16.1
2023,363,Hartford,Indep.,-16.2
