season,teamId,team,conference,offensiveRating,defensiveRating,netRating,rankings
2019,185,NC State,ACC,110.5,100.1,10.3,"{'offense': 39, 'defense': 47, 'net': 37}"
2019,87,Florida,SEC,107.2,97.2,10.0,"{'offense': 99, 'defense': 19, 'net': 38}"
2019,308,UC Irvine,Big West,111.4,101.5,9.9,"{'offense': 31, 'defense': 79, 'net': 39}"
2019,337,Vermont,Am. East,109.5,99.7,9.8,"{'offense': 53, 'defense': 40, 'net': 40}"
2019,110,Hofstra,CAA,117.5,107.8,9.7,"{'offense': 6, 'defense': 259, 'net': 41}"
2019,295,Texas,Big 12,109.0,99.3,9.7,"{'offense': 62, 'defense': 37, 'net': 41}"
2019,142,Liberty,ASUN,111.2,101.8,9.4,"{'offense': 33, 'defense': 92, 'net': 43}"
2019,52,Clemson,ACC,106.1,96.9,9.2,"{'offense': 138, 'defense': 16, 'net': 44}"
2019,300,Toledo,MAC,109.3,100.1,9.1,"{'offense': 56, 'defense': 47, 'net': 45}"
2019,343,Washington,Pac-12,105.7,96.9,8.9,"{'offense': 145, 'defense': 16, 'net': 46}"
2019,93,Furman,SoCon,108.8,100.0,8.8,"{'offense': 65, 'defense': 46, 'net': 47}"
2019,20,Baylor,Big 12,110.4,101.6,8.8,"{'offense': 40, 'defense': 84, 'net': 47}"
2019,333,VCU,A-10,103.1,94.5,8.7,"{'offense': 221, 'defense': 7, 'net': 49}"
2019,286,Syracuse,ACC,107.3,98.5,8.7,"{'offense': 98, 'defense': 28, 'net': 49}"
2019,217,Oklahoma,Big 12,107.0,98.5,8.5,"{'offense': 104, 'defense': 28, 'net': 51}"
2019,360,Yale,Ivy,110.6,102.5,8.1,"{'offense': 38, 'defense': 111, 'net': 52}"
2019,287,TCU,Big 12,107.9,100.1,7.8,"{'offense': 84, 'defense': 47, 'net': 53}"
2019,163,Memphis,American,106.8,99.0,7.8,"{'offense': 109, 'defense': 34, 'net': 53}"
2019,220,Ole Miss,SEC,110.0,102.3,7.7,"{'offense': 46, 'defense': 109, 'net': 55}"
2019,56,Colorado,Pac-12,106.4,98.7,7.6,"{'offense': 123, 'defense': 30, 'net': 56}"
2019,124,Iowa,Big Ten,112.7,105.0,7.6,"{'offense': 22, 'defense': 174, 'net': 56}"
2019,92,Fresno State,Mountain West,107.8,100.5,7.3,"{'offense': 87, 'defense': 56, 'net': 58}"
2019,270,South Dakota State,Summit,111.5,104.5,7.0,"{'offense': 30, 'defense': 155, 'net': 59}"
2019,64,Dayton,A-10,108.7,101.7,7.0,"{'offense': 67, 'defense': 88, 'net': 59}"
2019,10,Arizona State,Pac-12,107.4,100.4,7.0,"{'offense': 96, 'defense': 55, 'net': 59}"
2019,216,Ohio State,Big Ten,106.5,99.7,6.8,"{'offense': 119, 'defense': 40, 'net': 62}"
2019,226,Penn State,Big Ten,108.1,101.3,6.8,"{'offense': 78, 'defense': 74, 'net': 62}"
2019,121,Indiana,Big Ten,106.2,99.7,6.5,"{'offense': 134, 'defense': 40, 'net': 64}"
2019,188,Nebraska,Big Ten,108.5,102.2,6.4,"{'offense': 71, 'defense': 106, 'net': 65}"
2019,332,Utah Valley,WAC,112.5,106.2,6.3,"{'offense': 24, 'defense': 215, 'net': 66}"
2019,210,Northern Kentucky,Horizon,108.4,102.1,6.3,"{'offense': 72, 'defense': 103, 'net': 66}"
2019,352,Wichita State,American,106.0,99.8,6.3,"{'offense': 141, 'defense': 43, 'net': 66}"
2019,179,Montana,Big Sky,108.0,101.9,6.2,"{'offense': 81, 'defense': 99, 'net': 69}"
2019,289,Temple,American,107.0,101.0,6.0,"{'offense': 104, 'defense': 65, 'net': 70}"
2019,259,San Francisco,WCC,110.1,104.1,6.0,"{'offense': 43, 'defense': 141, 'net': 70}"
2019,61,Creighton,Big East,108.7,102.7,6.0,"{'offense': 67, 'defense': 116, 'net': 70}"
2019,63,Davidson,A-10,107.6,101.8,5.8,"{'offense': 91, 'defense': 92, 'net': 73}"
2019,75,East Tennessee State,SoCon,108.3,102.6,5.8,"{'offense': 74, 'defense': 112, 'net': 73}"
2019,128,Jacksonville State,OVC,106.4,100.7,5.7,"{'offense': 123, 'defense': 61, 'net': 75}"
2019,205,Northeastern,CAA,110.7,105.2,5.5,"{'offense': 37, 'defense': 182, 'net': 76}"
2019,219,Old Dominion,CUSA,101.7,96.2,5.5,"{'offense': 258, 'defense': 13, 'net': 76}"
2019,55,Colgate,Patriot,109.3,103.9,5.4,"{'offense': 56, 'defense': 136, 'net': 78}"
2019,12,Arkansas,SEC,106.2,100.9,5.3,"{'offense': 134, 'defense': 64, 'net': 79}"
2019,258,San Diego,WCC,105.5,100.2,5.3,"{'offense': 154, 'defense': 52, 'net': 79}"
2019,18,BYU,WCC,111.0,105.8,5.2,"{'offense': 35, 'defense': 203, 'net': 81}"
2019,104,Grand Canyon,WAC,106.7,101.6,5.1,"{'offense': 112, 'defense': 84, 'net': 82}"
2019,277,St. Bonaventure,A-10,103.4,98.3,5.0,"{'offense': 211, 'defense': 26, 'net': 83}"
2019,28,Bowling Green,MAC,108.0,103.0,5.0,"{'offense': 81, 'defense': 124, 'net': 83}"
2019,275,Southern Miss,CUSA,106.8,102.1,4.7,"{'offense': 109, 'defense': 103, 'net': 85}"
2019,173,Minnesota,Big Ten,106.6,101.8,4.7,"{'offense': 116, 'defense': 92, 'net': 85}"
2019,46,Charleston,CAA,108.8,104.0,4.7,"{'offense': 65, 'defense': 138, 'net': 85}"
2019,320,UNC Greensboro,SoCon,106.3,101.7,4.6,"{'offense': 129, 'defense': 88, 'net': 88}"
2019,263,Seton Hall,Big East,106.0,101.6,4.5,"{'offense': 141, 'defense': 84, 'net': 89}"
2019,224,Oregon State,Pac-12,109.5,105.0,4.5,"{'offense': 53, 'defense': 174, 'net': 89}"
2019,5,Alabama,SEC,104.9,100.5,4.4,"{'offense': 169, 'defense': 56, 'net': 91}"
2019,168,Miami,ACC,107.6,103.3,4.4,"{'offense': 91, 'defense': 128, 'net': 91}"
2019,151,Loyola Chicago,MVC,105.4,101.1,4.3,"{'offense': 156, 'defense': 70, 'net': 93}"
2019,359,Xavier,Big East,107.9,103.7,4.2,"{'offense': 84, 'defense': 133, 'net': 94}"
2019,323,USC,Pac-12,108.3,104.1,4.2,"{'offense': 74, 'defense': 141, 'net': 94}"
2019,252,Saint Louis,A-10,102.9,98.8,4.1,"{'offense': 232, 'defense': 32, 'net': 96}"
2019,239,Radford,Big South,108.7,104.6,4.1,"{'offense': 67, 'defense': 160, 'net': 96}"
2019,11,Arizona,Pac-12,105.7,101.6,4.1,"{'offense': 145, 'defense': 84, 'net': 96}"
2019,271,South Florida,American,101.5,97.5,4.0,"{'offense': 262, 'defense': 21, 'net': 99}"
2019,357,Wright State,Horizon,107.2,103.2,4.0,"{'offense': 99, 'defense': 127, 'net': 99}"
2019,227,Pennsylvania,Ivy,105.4,101.5,3.9,"{'offense': 156, 'defense': 79, 'net': 101}"
2019,257,San Diego State,Mountain West,104.9,101.0,3.9,"{'offense': 169, 'defense': 65, 'net': 101}"
2019,17,Austin Peay,OVC,110.0,106.2,3.8,"{'offense': 46, 'defense': 215, 'net': 103}"
2019,235,Providence,Big East,104.0,100.3,3.7,"{'offense': 193, 'defense': 53, 'net': 104}"
2019,107,Harvard,Ivy,105.9,102.2,3.7,"{'offense': 144, 'defense': 106, 'net': 104}"
2019,240,Rhode Island,A-10,103.9,100.3,3.6,"{'offense': 195, 'defense': 53, 'net': 106}"
2019,3,Akron,MAC,102.3,98.7,3.6,"{'offense': 246, 'defense': 30, 'net': 106}"
2019,34,Butler,Big East,108.0,104.6,3.4,"{'offense': 81, 'defense': 160, 'net': 108}"
2019,70,Drake,MVC,106.1,102.8,3.3,"{'offense': 138, 'defense': 118, 'net': 109}"
2019,19,Ball State,MAC,104.5,101.4,3.2,"{'offense': 180, 'defense': 77, 'net': 110}"
2019,229,Pittsburgh,ACC,103.8,100.5,3.2,"{'offense': 200, 'defense': 56, 'net': 110}"
2019,350,Western Kentucky,CUSA,103.9,100.6,3.2,"{'offense': 195, 'defense': 60, 'net': 110}"
2019,99,Georgia Southern,Sun Belt,106.3,103.1,3.2,"{'offense': 129, 'defense': 125, 'net': 110}"
2019,279,St. John's,Big East,106.5,103.5,3.1,"{'offense': 119, 'defense': 130, 'net': 114}"
2019,212,Northwestern,Big Ten,104.2,101.0,3.1,"{'offense': 187, 'defense': 65, 'net': 114}"
2019,25,Boise State,Mountain West,109.6,106.5,3.1,"{'offense': 52, 'defense': 225, 'net': 114}"
2019,207,Northern Colorado,Big Sky,106.7,103.6,3.0,"{'offense': 112, 'defense': 132, 'net': 117}"
2019,314,UConn,American,105.6,102.6,3.0,"{'offense': 150, 'defense': 112, 'net': 117}"
2019,45,Central Michigan,MAC,109.0,106.0,3.0,"{'offense': 62, 'defense': 211, 'net': 117}"
2019,248,SMU,American,109.1,106.2,2.9,"{'offense': 60, 'defense': 215, 'net': 120}"
2019,313,UCLA,Pac-12,106.9,104.1,2.8,"{'offense': 108, 'defense': 141, 'net': 121}"
2019,100,Georgia State,Sun Belt,107.0,104.2,2.8,"{'offense': 104, 'defense': 149, 'net': 121}"
2019,1,Abilene Christian,Southland,104.2,101.4,2.8,"{'offense': 187, 'defense': 77, 'net': 121}"
2019,32,Bucknell,Patriot,109.3,106.5,2.8,"{'offense': 56, 'defense': 225, 'net': 121}"
2019,266,South Carolina,SEC,104.9,102.3,2.6,"{'offense': 169, 'defense': 109, 'net': 125}"
2019,30,Brown,Ivy,101.4,98.8,2.6,"{'offense': 265, 'defense': 32, 'net': 125}"
2019,331,Utah,Pac-12,111.6,109.1,2.5,"{'offense': 29, 'defense': 295, 'net': 127}"
2019,285,Stony Brook,Am. East,101.6,99.1,2.5,"{'offense': 261, 'defense': 35, 'net': 127}"
2019,177,Missouri,SEC,103.8,101.3,2.4,"{'offense': 200, 'defense': 74, 'net': 129}"
2019,149,Louisiana Tech,CUSA,103.4,101.0,2.4,"{'offense': 211, 'defense': 65, 'net': 129}"
2019,297,Texas State,Sun Belt,103.4,101.1,2.3,"{'offense': 211, 'defense': 70, 'net': 131}"
2019,233,Presbyterian,Big South,109.7,107.5,2.2,"{'offense': 51, 'defense': 251, 'net': 132}"
2019,273,Southern Illinois,MVC,104.9,102.8,2.2,"{'offense': 169, 'defense': 118, 'net': 132}"
2019,97,Georgetown,Big East,106.5,104.3,2.1,"{'offense': 119, 'defense': 151, 'net': 134}"
2019,316,UL Monroe,Sun Belt,111.1,109.0,2.1,"{'offense': 34, 'defense': 289, 'net': 134}"
2019,245,Rutgers,Big Ten,103.8,101.8,2.0,"{'offense': 200, 'defense': 92, 'net': 136}"
2019,153,Loyola Marymount,WCC,103.1,101.2,2.0,"{'offense': 221, 'defense': 73, 'net': 136}"
2019,204,North Texas,CUSA,102.7,100.8,1.9,"{'offense': 237, 'defense': 62, 'net': 138}"
2019,213,Notre Dame,ACC,107.2,105.2,1.9,"{'offense': 99, 'defense': 182, 'net': 138}"
2019,208,Northern Illinois,MAC,107.8,106.0,1.9,"{'offense': 87, 'defense': 211, 'net': 138}"
2019,221,Omaha,Summit,110.1,108.3,1.8,"{'offense': 43, 'defense': 273, 'net': 141}"
2019,65,DePaul,Big East,109.0,107.2,1.8,"{'offense': 62, 'defense': 244, 'net': 141}"
2019,255,Sam Houston,Southland,106.2,104.5,1.7,"{'offense': 134, 'defense': 155, 'net': 143}"
2019,293,Texas A&M,SEC,105.1,103.5,1.6,"{'offense': 167, 'defense': 130, 'net': 144}"
2019,47,Charleston Southern,Big South,103.4,101.7,1.6,"{'offense': 211, 'defense': 88, 'net': 144}"
2019,256,Samford,SoCon,106.1,104.5,1.6,"{'offense': 138, 'defense': 155, 'net': 144}"
2019,305,UAB,CUSA,106.6,105.0,1.6,"{'offense': 116, 'defense': 174, 'net': 144}"
2019,134,Kent State,MAC,108.7,107.2,1.4,"{'offense': 67, 'defense': 244, 'net': 148}"
2019,304,Tulsa,American,104.1,102.7,1.4,"{'offense': 190, 'defense': 116, 'net': 148}"
2019,281,Stanford,Pac-12,103.3,102.0,1.3,"{'offense': 216, 'defense': 101, 'net': 150}"
2019,106,Hampton,Big South,108.2,106.9,1.3,"{'offense': 77, 'defense': 239, 'net': 150}"
2019,354,Winthrop,Big South,107.6,106.3,1.3,"{'offense': 91, 'defense': 220, 'net': 150}"
2019,39,California Baptist,WAC,110.0,108.9,1.2,"{'offense': 46, 'defense': 287, 'net': 153}"
2019,54,Coastal Carolina,Sun Belt,107.0,105.9,1.1,"{'offense': 104, 'defense': 207, 'net': 154}"
2019,86,Florida Atlantic,CUSA,131.5,130.5,1.1,"{'offense': 2, 'defense': 350, 'net': 154}"
2019,94,Gardner-Webb,Big South,108.4,107.3,1.1,"{'offense': 72, 'defense': 249, 'net': 154}"
2019,311,UC Santa Barbara,Big West,105.7,104.7,1.0,"{'offense': 145, 'defense': 163, 'net': 157}"
2019,101,Georgia Tech,ACC,101.5,100.5,0.9,"{'offense': 262, 'defense': 56, 'net': 158}"
2019,118,Illinois,Big Ten,106.7,105.8,0.9,"{'offense': 112, 'defense': 203, 'net': 158}"
2019,347,West Virginia,Big 12,105.6,104.8,0.8,"{'offense': 150, 'defense': 168, 'net': 160}"
2019,296,Texas Southern,SWAC,105.2,104.5,0.8,"{'offense': 165, 'defense': 155, 'net': 160}"
2019,218,Oklahoma State,Big 12,105.7,105.0,0.7,"{'offense': 145, 'defense': 174, 'net': 162}"
2019,41,Campbell,Big South,108.3,107.7,0.7,"{'offense': 74, 'defense': 257, 'net': 162}"
2019,141,Lehigh,Patriot,109.1,108.5,0.6,"{'offense': 60, 'defense': 278, 'net': 164}"
2019,328,UTSA,CUSA,105.4,104.8,0.6,"{'offense': 156, 'defense': 168, 'net': 164}"
2019,123,Iona,MAAC,108.1,107.6,0.5,"{'offense': 78, 'defense': 254, 'net': 166}"
2019,158,Marshall,CUSA,105.0,104.6,0.4,"{'offense': 168, 'defense': 160, 'net': 167}"
2019,176,Missouri State,MVC,104.5,104.4,0.2,"{'offense': 180, 'defense': 152, 'net': 168}"
2019,167,Miami (OH),MAC,103.6,103.4,0.2,"{'offense': 207, 'defense': 129, 'net': 168}"
2019,26,Boston College,ACC,105.4,105.2,0.2,"{'offense': 156, 'defense': 182, 'net': 168}"
2019,322,UNLV,Mountain West,106.3,106.1,0.2,"{'offense': 129, 'defense': 213, 'net': 168}"
2019,243,Rider,MAAC,104.8,104.7,0.1,"{'offense': 175, 'defense': 163, 'net': 172}"
2019,186,NJIT,ASUN,102.9,102.8,0.1,"{'offense': 232, 'defense': 118, 'net': 172}"
2019,324,UT Arlington,Sun Belt,101.4,101.5,-0.1,"{'offense': 265, 'defense': 79, 'net': 174}"
2019,29,Bradley,MVC,102.2,102.2,-0.1,"{'offense': 247, 'defense': 106, 'net': 174}"
2019,146,Long Island University,NEC,103.7,103.9,-0.2,"{'offense': 203, 'defense': 136, 'net': 176}"
2019,95,George Mason,A-10,103.7,104.0,-0.2,"{'offense': 203, 'defense': 138, 'net': 176}"
2019,228,Pepperdine,WCC,106.4,106.6,-0.2,"{'offense': 123, 'defense': 229, 'net': 176}"
2019,139,Lamar,Southland,105.4,105.7,-0.3,"{'offense': 156, 'defense': 200, 'net': 179}"
2019,84,Fairleigh Dickinson,NEC,106.3,106.7,-0.4,"{'offense': 129, 'defense': 232, 'net': 180}"
2019,148,Louisiana,Sun Belt,106.4,106.8,-0.4,"{'offense': 123, 'defense': 234, 'net': 180}"
2019,108,Hawai'i,Big West,104.6,105.0,-0.4,"{'offense': 177, 'defense': 174, 'net': 180}"
2019,345,Weber State,Big Sky,104.2,104.7,-0.5,"{'offense': 187, 'defense': 163, 'net': 183}"
2019,209,Northern Iowa,MVC,103.1,103.7,-0.5,"{'offense': 221, 'defense': 133, 'net': 183}"
2019,203,North Florida,ASUN,104.6,105.3,-0.7,"{'offense': 177, 'defense': 186, 'net': 185}"
2019,8,American University,Patriot,103.3,104.1,-0.8,"{'offense': 216, 'defense': 141, 'net': 186}"
2019,250,Sacred Heart,NEC,107.8,108.7,-0.9,"{'offense': 87, 'defense': 282, 'net': 187}"
2019,262,Seattle U,WAC,104.3,105.4,-1.0,"{'offense': 185, 'defense': 191, 'net': 188}"
2019,73,Duquesne,A-10,104.3,105.3,-1.0,"{'offense': 185, 'defense': 186, 'net': 188}"
2019,237,Purdue Fort Wayne,Summit,107.2,108.2,-1.0,"{'offense': 99, 'defense': 270, 'net': 188}"
2019,115,IU Indianapolis,Horizon,106.4,107.6,-1.1,"{'offense': 123, 'defense': 254, 'net': 191}"
2019,98,Georgia,SEC,103.7,104.9,-1.1,"{'offense': 203, 'defense': 170, 'net': 191}"
2019,238,Quinnipiac,MAAC,107.4,108.4,-1.1,"{'offense': 96, 'defense': 276, 'net': 191}"
2019,202,North Dakota State,Summit,107.2,108.4,-1.2,"{'offense': 99, 'defense': 276, 'net': 194}"
2019,57,Colorado State,Mountain West,107.7,108.8,-1.2,"{'offense': 90, 'defense': 283, 'net': 194}"
2019,105,Green Bay,Horizon,105.6,106.8,-1.2,"{'offense': 150, 'defense': 234, 'net': 194}"
2019,326,UT Rio Grande Valley,WAC,99.9,101.1,-1.2,"{'offense': 301, 'defense': 70, 'net': 194}"
2019,79,Eastern Michigan,MAC,102.7,104.1,-1.3,"{'offense': 237, 'defense': 141, 'net': 198}"
2019,232,Prairie View A&M,SWAC,103.9,105.3,-1.4,"{'offense': 195, 'defense': 186, 'net': 199}"
2019,315,UIC,Horizon,102.6,104.1,-1.5,"{'offense': 240, 'defense': 141, 'net': 200}"
2019,317,UMBC,Am. East,100.1,101.5,-1.5,"{'offense': 296, 'defense': 79, 'net': 200}"
2019,234,Princeton,Ivy,100.0,101.7,-1.7,"{'offense': 299, 'defense': 88, 'net': 202}"
2019,214,Oakland,Horizon,107.6,109.3,-1.7,"{'offense': 91, 'defense': 300, 'net': 202}"
2019,191,New Mexico,Mountain West,103.4,105.3,-1.8,"{'offense': 211, 'defense': 186, 'net': 204}"
2019,261,Santa Clara,WCC,102.0,104.0,-2.0,"{'offense': 253, 'defense': 138, 'net': 205}"
2019,37,Cal State Fullerton,Big West,100.1,102.1,-2.1,"{'offense': 296, 'defense': 103, 'net': 206}"
2019,27,Boston University,Patriot,105.7,107.9,-2.2,"{'offense': 145, 'defense': 263, 'net': 207}"
2019,89,Florida International,CUSA,100.7,102.9,-2.3,"{'offense': 284, 'defense': 122, 'net': 208}"
2019,164,Mercer,SoCon,103.0,105.3,-2.4,"{'offense': 229, 'defense': 186, 'net': 209}"
2019,109,High Point,Big South,101.7,104.1,-2.4,"{'offense': 258, 'defense': 141, 'net': 209}"
2019,80,Eastern Washington,Big Sky,103.1,105.6,-2.4,"{'offense': 221, 'defense': 197, 'net': 209}"
2019,318,UMass Lowell,Am. East,105.3,107.8,-2.5,"{'offense': 163, 'defense': 259, 'net': 212}"
2019,62,Dartmouth,Ivy,105.2,107.8,-2.6,"{'offense': 165, 'defense': 259, 'net': 213}"
2019,242,Richmond,A-10,106.2,108.8,-2.6,"{'offense': 134, 'defense': 283, 'net': 213}"
2019,58,Columbia,Ivy,103.1,105.9,-2.7,"{'offense': 221, 'defense': 207, 'net': 215}"
2019,15,Army,Patriot,99.9,102.6,-2.7,"{'offense': 301, 'defense': 112, 'net': 215}"
2019,122,Indiana State,MVC,103.3,106.1,-2.7,"{'offense': 216, 'defense': 213, 'net': 215}"
2019,269,South Dakota,Summit,102.5,105.4,-2.9,"{'offense': 243, 'defense': 191, 'net': 218}"
2019,196,Norfolk State,MEAC,101.8,104.7,-2.9,"{'offense': 255, 'defense': 163, 'net': 218}"
2019,119,Illinois State,MVC,101.1,104.2,-3.0,"{'offense': 273, 'defense': 149, 'net': 220}"
2019,264,Siena,MAAC,104.9,108.0,-3.2,"{'offense': 169, 'defense': 266, 'net': 221}"
2019,215,Ohio,MAC,99.9,103.1,-3.2,"{'offense': 301, 'defense': 125, 'net': 221}"
2019,251,Saint Joseph's,A-10,104.5,107.8,-3.3,"{'offense': 180, 'defense': 259, 'net': 223}"
2019,9,App State,Sun Belt,105.5,108.9,-3.4,"{'offense': 154, 'defense': 287, 'net': 224}"
2019,36,Cal State Bakersfield,WAC,104.1,107.5,-3.4,"{'offense': 190, 'defense': 251, 'net': 224}"
2019,144,Little Rock,Sun Belt,102.0,105.6,-3.6,"{'offense': 253, 'defense': 197, 'net': 226}"
2019,111,Holy Cross,Patriot,102.9,106.5,-3.6,"{'offense': 232, 'defense': 225, 'net': 226}"
2019,82,Evansville,MVC,101.0,104.7,-3.7,"{'offense': 278, 'defense': 163, 'net': 228}"
2019,199,North Carolina Central,MEAC,102.2,105.9,-3.7,"{'offense': 247, 'defense': 207, 'net': 228}"
2019,246,SE Louisiana,Southland,101.3,104.9,-3.7,"{'offense': 268, 'defense': 170, 'net': 228}"
2019,278,St. Francis (PA),NEC,106.6,110.4,-3.8,"{'offense': 116, 'defense': 310, 'net': 231}"
2019,244,Robert Morris,NEC,101.3,105.1,-3.8,"{'offense': 268, 'defense': 179, 'net': 231}"
2019,147,Longwood,Big South,102.4,106.2,-3.8,"{'offense': 244, 'defense': 215, 'net': 231}"
2019,145,Long Beach State,Big West,101.4,105.2,-3.8,"{'offense': 265, 'defense': 182, 'net': 231}"
2019,336,Vanderbilt,SEC,100.6,104.5,-3.9,"{'offense': 287, 'defense': 155, 'net': 235}"
2019,180,Montana State,Big Sky,107.9,111.8,-3.9,"{'offense': 84, 'defense': 327, 'net': 235}"
2019,294,Texas A&M-Corpus Christi,Southland,97.8,101.8,-4.0,"{'offense': 323, 'defense': 92, 'net': 237}"
2019,335,Valparaiso,MVC,100.5,104.4,-4.0,"{'offense': 288, 'defense': 152, 'net': 237}"
2019,353,William & Mary,CAA,103.5,107.6,-4.2,"{'offense': 210, 'defense': 254, 'net': 239}"
2019,60,Cornell,Ivy,100.7,104.9,-4.2,"{'offense': 284, 'defense': 170, 'net': 239}"
2019,249,Sacramento State,Big Sky,100.8,105.1,-4.2,"{'offense': 283, 'defense': 179, 'net': 239}"
2019,342,Wake Forest,ACC,102.7,107.1,-4.4,"{'offense': 237, 'defense': 240, 'net': 242}"
2019,306,UAlbany,Am. East,101.0,105.4,-4.4,"{'offense': 278, 'defense': 191, 'net': 242}"
2019,225,Pacific,WCC,102.1,106.5,-4.4,"{'offense': 251, 'defense': 225, 'net': 242}"
2019,127,Jacksonville,ASUN,101.2,105.8,-4.5,"{'offense': 271, 'defense': 203, 'net': 245}"
2019,161,Massachusetts,A-10,104.5,109.0,-4.5,"{'offense': 180, 'defense': 289, 'net': 245}"
2019,344,Washington State,Pac-12,105.4,109.9,-4.5,"{'offense': 156, 'defense': 305, 'net': 245}"
2019,265,South Alabama,Sun Belt,103.3,107.9,-4.6,"{'offense': 216, 'defense': 263, 'net': 248}"
2019,83,Fairfield,MAAC,100.9,105.4,-4.6,"{'offense': 281, 'defense': 191, 'net': 248}"
2019,231,Portland State,Big Sky,104.1,109.0,-4.9,"{'offense': 190, 'defense': 289, 'net': 250}"
2019,156,Marist,MAAC,103.1,108.0,-4.9,"{'offense': 221, 'defense': 266, 'net': 250}"
2019,38,Cal State Northridge,Big West,106.3,111.5,-5.1,"{'offense': 129, 'defense': 324, 'net': 252}"
2019,103,Grambling,SWAC,96.6,101.8,-5.2,"{'offense': 334, 'defense': 92, 'net': 253}"
2019,42,Canisius,MAAC,103.7,109.0,-5.2,"{'offense': 203, 'defense': 289, 'net': 253}"
2019,88,Florida Gulf Coast,ASUN,101.1,106.3,-5.2,"{'offense': 273, 'defense': 220, 'net': 253}"
2019,276,Southern Utah,Big Sky,100.4,105.7,-5.3,"{'offense': 290, 'defense': 200, 'net': 256}"
2019,130,Kansas City,WAC,102.1,107.4,-5.3,"{'offense': 251, 'defense': 250, 'net': 256}"
