season,teamId,team,conference,rating
2019,279,St. John's,Big East,2.6
2019,235,Providence,Big East,2.5
2019,297,Texas State,Sun Belt,2.4
2019,257,San Diego State,Mountain West,2.4
2019,208,Northern Illinois,MAC,2.3
2019,30,Brown,Ivy,2.3
2019,275,Southern Miss,CUSA,2.3
2019,19,Ball State,MAC,2.3
2019,149,Louisiana Tech,CUSA,2.3
2019,207,Northern Colorado,Big Sky,2.2
2019,316,UL Monroe,Sun Belt,2.2
2019,256,Samford,SoCon,2.2
2019,25,Boise State,Mountain West,2.2
2019,153,Loyola Marymount,WCC,2.1
2019,232,Prairie View A&M,SWAC,2.1
2019,311,UC Santa Barbara,Big West,2.1
2019,94,Gardner-Webb,Big South,2.0
2019,350,Western Kentucky,CUSA,2.0
2019,255,Sam Houston,Southland,2.0
2019,213,Notre Dame,ACC,1.9
2019,281,Stanford,Pac-12,1.9
2019,177,Missouri,SEC,1.9
2019,248,SMU,American,1.9
2019,229,Pittsburgh,ACC,1.8
2019,326,UT Rio Grande Valley,WAC,1.8
2019,266,South Carolina,SEC,1.7
2019,141,Lehigh,Patriot,1.7
2019,331,Utah,Pac-12,1.6
2019,240,Rhode Island,A-10,1.6
2019,47,Charleston Southern,Big South,1.6
2019,262,Seattle U,WAC,1.6
2019,273,Southern Illinois,MVC,1.6
2019,65,DePaul,Big East,1.4
2019,221,Omaha,Summit,1.4
2019,97,Georgetown,Big East,1.4
2019,363,Hartford,Am. East,1.4
2019,304,Tulsa,American,1.3
2019,233,Presbyterian,Big South,1.2
2019,101,Georgia Tech,ACC,1.2
2019,293,Texas A&M,SEC,1.2
2019,106,Hampton,Big South,1.1
2019,245,Rutgers,Big Ten,1.1
2019,134,Kent State,MAC,1.0
2019,313,UCLA,Pac-12,0.9
2019,243,Rider,MAAC,0.9
2019,345,Weber State,Big Sky,0.8
2019,84,Fairleigh Dickinson,NEC,0.7
2019,204,North Texas,CUSA,0.7
2019,95,George Mason,A-10,0.7
2019,29,Bradley,MVC,0.7
2019,54,Coastal Carolina,Sun Belt,0.7
2019,123,Iona,MAAC,0.6
2019,186,NJIT,ASUN,0.6
2019,354,Winthrop,Big South,0.6
2019,305,UAB,CUSA,0.6
2019,118,Illinois,Big Ten,0.5
2019,158,Marshall,CUSA,0.5
2019,39,California Baptist,WAC,0.4
2019,8,American University,Patriot,0.4
2019,328,UTSA,CUSA,0.3
2019,322,UNLV,Mountain West,0.3
2019,146,Long Island University,NEC,0.3
2019,139,Lamar,Southland,0.2
2019,26,Boston College,ACC,0.2
2019,148,Louisiana,Sun Belt,0.1
2019,228,Pepperdine,WCC,0.1
2019,108,Hawai'i,Big West,0.1
2019,86,Florida Atlantic,CUSA,-0.1
2019,202,North Dakota State,Summit,-0.2
2019,203,North Florida,ASUN,-0.2
2019,115,IU Indianapolis,Horizon,-0.3
2019,167,Miami (OH),MAC,-0.3
2019,250,Sacred Heart,NEC,-0.3
2019,41,Campbell,Big South,-0.3
2019,98,Georgia,SEC,-0.4
2019,324,UT Arlington,Sun Belt,-0.4
2019,218,Oklahoma State,Big 12,-0.4
2019,73,Duquesne,A-10,-0.6
2019,176,Missouri State,MVC,-0.7
2019,238,Quinnipiac,MAAC,-0.7
2019,214,Oakland,Horizon,-0.7
2019,105,Green Bay,Horizon,-0.8
2019,234,Princeton,Ivy,-0.9
2019,196,Norfolk State,MEAC,-0.9
2019,209,Northern Iowa,MVC,-1.1
2019,36,Cal State Bakersfield,WAC,-1.1
2019,103,Grambling,SWAC,-1.1
2019,237,Purdue Fort Wayne,Summit,-1.1
2019,347,West Virginia,Big 12,-1.3
2019,57,Colorado State,Mountain West,-1.4
2019,251,Saint Joseph's,A-10,-1.4
2019,37,Cal State Fullerton,Big West,-1.4
2019,317,UMBC,Am. East,-1.5
2019,315,UIC,Horizon,-1.6
2019,79,Eastern Michigan,MAC,-1.7
2019,80,Eastern Washington,Big Sky,-1.7
2019,180,Montana State,Big Sky,-1.8
2019,264,Siena,MAAC,-1.9
2019,246,SE Louisiana,Southland,-2.0
2019,336,Vanderbilt,SEC,-2.0
2019,111,Holy Cross,Patriot,-2.0
2019,278,St. Francis (PA),NEC,-2.0
2019,191,New Mexico,Mountain West,-2.1
2019,27,Boston University,Patriot,-2.2
2019,119,Illinois State,MVC,-2.4
2019,242,Richmond,A-10,-2.4
2019,353,William & Mary,CAA,-2.4
2019,164,Mercer,SoCon,-2.5
2019,199,North Carolina Central,MEAC,-2.5
2019,62,Dartmouth,Ivy,-2.5
2019,109,High Point,Big South,-2.6
2019,261,Santa Clara,WCC,-2.6
2019,364,St. Francis Brooklyn,NEC,-2.7
2019,244,Robert Morris,NEC,-2.7
2019,318,UMass Lowell,Am. East,-2.7
2019,122,Indiana State,MVC,-2.8
2019,144,Little Rock,Sun Belt,-2.8
2019,249,Sacramento State,Big Sky,-2.8
2019,88,Florida Gulf Coast,ASUN,-2.8
2019,276,Southern Utah,Big Sky,-3.0
2019,215,Ohio,MAC,-3.1
2019,15,Army,Patriot,-3.1
2019,145,Long Beach State,Big West,-3.1
2019,193,New Orleans,Southland,-3.2
2019,269,South Dakota,Summit,-3.3
2019,161,Massachusetts,A-10,-3.3
2019,156,Marist,MAAC,-3.4
2019,9,App State,Sun Belt,-3.4
2019,58,Columbia,Ivy,-3.4
2019,306,UAlbany,Am. East,-3.5
2019,82,Evansville,MVC,-3.5
2019,335,Valparaiso,MVC,-3.5
2019,198,North Carolina A&T,MEAC,-3.5
2019,42,Canisius,MAAC,-3.7
2019,225,Pacific,WCC,-3.7
2019,89,Florida International,CUSA,-3.7
2019,265,South Alabama,Sun Belt,-3.8
2019,130,Kansas City,WAC,-3.8
2019,307,UC Davis,Big West,-3.9
2019,83,Fairfield,MAAC,-3.9
2019,294,Texas A&M-Corpus Christi,Southland,-4.0
2019,60,Cornell,Ivy,-4.0
2019,231,Portland State,Big Sky,-4.1
2019,38,Cal State Northridge,Big West,-4.1
2019,66,Delaware,CAA,-4.2
2019,241,Rice,CUSA,-4.3
2019,342,Wake Forest,ACC,-4.3
2019,147,Longwood,Big South,-4.4
2019,201,North Dakota,Summit,-4.4
2019,137,La Salle,A-10,-4.4
2019,78,Eastern Kentucky,OVC,-4.5
2019,112,Houston Christian,Southland,-4.5
2019,127,Jacksonville,ASUN,-4.5
2019,181,Morehead State,OVC,-4.6
2019,69,Detroit Mercy,Horizon,-4.6
2019,349,Western Illinois,Summit,-4.7
2019,91,Fordham,A-10,-4.8
2019,152,Loyola Maryland,Patriot,-4.9
2019,206,Northern Arizona,Big Sky,-4.9
2019,178,Monmouth,MAAC,-5.0
2019,344,Washington State,Pac-12,-5.1
2019,126,Jackson State,SWAC,-5.1
2019,13,Arkansas State,Sun Belt,-5.1
2019,2,Air Force,Mountain West,-5.1
2019,341,Wagner,NEC,-5.3
2019,302,Troy,Sun Belt,-5.3
2019,14,Arkansas-Pine Bluff,SWAC,-5.4
2019,71,Drexel,CAA,-5.4
2019,171,Middle Tennessee,CUSA,-5.5
2019,321,UNC Wilmington,CAA,-5.5
2019,114,Howard,MEAC,-5.6
2019,23,Bethune-Cookman,MEAC,-5.6
2019,194,Niagara,MAAC,-5.7
2019,301,Towson,CAA,-5.7
2019,254,Saint Peter's,MAAC,-5.9
2019,361,Youngstown State,Horizon,-6.0
2019,129,James Madison,CAA,-6.1
2019,43,Central Arkansas,Southland,-6.2
2019,172,Milwaukee,Horizon,-6.3
2019,195,Nicholls,Southland,-6.4
2019,77,Eastern Illinois,OVC,-6.4
2019,44,Central Connecticut,NEC,-6.4
2019,187,Navy,Patriot,-6.4
2019,325,UT Martin,OVC,-6.5
2019,282,Stephen F. Austin,Southland,-6.5
2019,6,Alabama State,SWAC,-6.6
2019,53,Cleveland State,Horizon,-6.6
2019,222,Oral Roberts,Summit,-6.8
2019,155,Manhattan,MAAC,-6.8
2019,351,Western Michigan,MAC,-6.9
2019,49,Chattanooga,SoCon,-7.0
2019,138,Lafayette,Patriot,-7.0
2019,116,Idaho State,Big Sky,-7.0
2019,299,The Citadel,SoCon,-7.0
2019,96,George Washington,A-10,-7.1
2019,290,Tennessee State,OVC,-7.2
2019,327,UTEP,CUSA,-7.2
2019,85,Florida A&M,MEAC,-7.2
2019,197,North Alabama,ASUN,-7.2
2019,68,Denver,Summit,-7.3
2019,183,Mount St. Mary's,NEC,-7.3
2019,40,California,Pac-12,-7.7
2019,74,East Carolina,American,-7.9
2019,31,Bryant,NEC,-7.9
2019,272,Southeast Missouri State,OVC,-8.2
2019,48,Charlotte,CUSA,-8.2
2019,182,Morgan State,MEAC,-8.3
2019,274,Southern,SWAC,-8.3
2019,81,Elon,CAA,-8.4
2019,162,McNeese,Southland,-8.5
2019,309,UC Riverside,Big West,-8.6
2019,348,Western Carolina,SoCon,-8.8
2019,303,Tulane,American,-9.0
2019,267,South Carolina State,MEAC,-9.1
2019,291,Tennessee Tech,OVC,-9.3
2019,24,Binghamton,Am. East,-9.5
2019,334,VMI,SoCon,-9.5
2019,358,Wyoming,Mountain West,-10.0
2019,154,Maine,Am. East,-10.2
2019,35,Cal Poly,Big West,-10.7
2019,283,Stetson,ASUN,-10.9
2019,380,Savannah State,MEAC,-11.0
2019,59,Coppin State,MEAC,-11.0
2019,4,Alabama A&M,SWAC,-11.2
2019,230,Portland,WCC,-11.3
2019,211,Northwestern State,Southland,-11.6
2019,268,South Carolina Upstate,Big South,-11.7
2019,247,SIU Edwardsville,OVC,-12.0
2019,117,Idaho,Big Sky,-12.9
2019,7,Alcorn State,SWAC,-12.9
2019,120,Incarnate Word,Southland,-13.2
2019,175,Mississippi Valley State,SWAC,-13.3
2019,190,New Hampshire,Am. East,-13.6
2019,133,Kennesaw State,ASUN,-14.0
2019,319,UNC Asheville,Big South,-15.0
2019,260,San José State,Mountain West,-15.9
2019,159,Maryland Eastern Shore,MEAC,-16.1
2019,67,Delaware State,MEAC,-17.7
2019,50,Chicago State,WAC,-19.8
