season,teamId,team,conference,offensiveRating,defensiveRating,netRating,rankings
2021,229,Pittsburgh,ACC,106.8,102.0,4.8,"{'offense': 94, 'defense': 152, 'net': 110}"
2021,157,Marquette,Big East,108.5,103.8,4.7,"{'offense': 74, 'defense': 190, 'net': 111}"
2021,134,Kent State,MAC,107.9,103.3,4.6,"{'offense': 81, 'defense': 182, 'net': 112}"
2021,98,Georgia,SEC,106.2,101.8,4.4,"{'offense': 102, 'defense': 146, 'net': 113}"
2021,336,Vanderbilt,SEC,107.2,102.8,4.4,"{'offense': 89, 'defense': 170, 'net': 113}"
2021,228,Pepperdine,WCC,104.6,100.2,4.4,"{'offense': 142, 'defense': 99, 'net': 113}"
2021,164,Mercer,SoCon,107.5,103.5,4.0,"{'offense': 87, 'defense': 186, 'net': 116}"
2021,123,Iona,MAAC,103.0,99.1,3.9,"{'offense': 171, 'defense': 81, 'net': 117}"
2021,10,Arizona State,Pac-12,106.3,102.5,3.8,"{'offense': 100, 'defense': 161, 'net': 118}"
2021,192,New Mexico State,WAC,111.5,107.8,3.7,"{'offense': 31, 'defense': 279, 'net': 119}"
2021,31,Bryant,NEC,105.0,101.5,3.5,"{'offense': 132, 'defense': 134, 'net': 120}"
2021,184,Murray State,OVC,105.4,101.9,3.5,"{'offense': 127, 'defense': 148, 'net': 120}"
2021,312,UCF,American,104.6,101.2,3.4,"{'offense': 142, 'defense': 127, 'net': 122}"
2021,161,Massachusetts,A-10,105.0,101.6,3.4,"{'offense': 132, 'defense': 138, 'net': 122}"
2021,264,Siena,MAAC,106.2,102.7,3.4,"{'offense': 102, 'defense': 168, 'net': 122}"
2021,356,Wofford,SoCon,107.9,104.6,3.3,"{'offense': 81, 'defense': 206, 'net': 125}"
2021,181,Morehead State,OVC,100.9,97.8,3.2,"{'offense': 218, 'defense': 60, 'net': 126}"
2021,122,Indiana State,MVC,103.2,100.0,3.2,"{'offense': 167, 'defense': 96, 'net': 126}"
2021,129,James Madison,CAA,105.0,101.9,3.1,"{'offense': 132, 'defense': 148, 'net': 128}"
2021,28,Bowling Green,MAC,105.9,103.0,2.9,"{'offense': 112, 'defense': 176, 'net': 129}"
2021,75,East Tennessee State,SoCon,103.9,101.2,2.7,"{'offense': 154, 'defense': 127, 'net': 130}"
2021,222,Oral Roberts,Summit,108.6,105.8,2.7,"{'offense': 72, 'defense': 237, 'net': 130}"
2021,304,Tulsa,American,101.3,98.8,2.4,"{'offense': 211, 'defense': 75, 'net': 132}"
2021,255,Sam Houston,Southland,103.8,101.5,2.3,"{'offense': 160, 'defense': 134, 'net': 133}"
2021,36,Cal State Bakersfield,Big West,104.5,102.2,2.3,"{'offense': 145, 'defense': 155, 'net': 133}"
2021,188,Nebraska,Big Ten,99.3,97.1,2.2,"{'offense': 250, 'defense': 45, 'net': 135}"
2021,187,Navy,Patriot,103.6,101.6,2.1,"{'offense': 163, 'defense': 138, 'net': 136}"
2021,94,Gardner-Webb,Big South,106.1,104.3,1.9,"{'offense': 106, 'defense': 198, 'net': 137}"
2021,69,Detroit Mercy,Horizon,112.0,110.2,1.8,"{'offense': 25, 'defense': 307, 'net': 138}"
2021,21,Bellarmine,ASUN,109.5,107.7,1.8,"{'offense': 56, 'defense': 276, 'net': 138}"
2021,240,Rhode Island,A-10,102.0,100.2,1.8,"{'offense': 195, 'defense': 99, 'net': 138}"
2021,73,Duquesne,A-10,101.9,100.2,1.7,"{'offense': 200, 'defense': 99, 'net': 141}"
2021,225,Pacific,WCC,102.5,100.8,1.7,"{'offense': 185, 'defense': 114, 'net': 141}"
2021,51,Cincinnati,American,102.3,100.6,1.7,"{'offense': 192, 'defense': 109, 'net': 141}"
2021,86,Florida Atlantic,CUSA,104.9,103.2,1.7,"{'offense': 136, 'defense': 180, 'net': 141}"
2021,334,VMI,SoCon,108.5,107.0,1.6,"{'offense': 74, 'defense': 262, 'net': 145}"
2021,327,UTEP,CUSA,103.9,102.3,1.6,"{'offense': 154, 'defense': 156, 'net': 145}"
2021,128,Jacksonville State,OVC,106.1,104.6,1.5,"{'offense': 106, 'defense': 206, 'net': 147}"
2021,202,North Dakota State,Summit,103.9,102.6,1.4,"{'offense': 154, 'defense': 165, 'net': 148}"
2021,183,Mount St. Mary's,NEC,102.5,101.1,1.4,"{'offense': 185, 'defense': 123, 'net': 148}"
2021,40,California,Pac-12,104.5,103.2,1.3,"{'offense': 145, 'defense': 180, 'net': 150}"
2021,71,Drexel,CAA,106.1,104.8,1.3,"{'offense': 106, 'defense': 213, 'net': 150}"
2021,100,Georgia State,Sun Belt,105.6,104.4,1.2,"{'offense': 121, 'defense': 199, 'net': 152}"
2021,266,South Carolina,SEC,103.5,102.4,1.1,"{'offense': 165, 'defense': 159, 'net': 153}"
2021,95,George Mason,A-10,100.7,99.8,0.8,"{'offense': 223, 'defense': 93, 'net': 154}"
2021,219,Old Dominion,CUSA,101.7,100.9,0.8,"{'offense': 204, 'defense': 118, 'net': 154}"
2021,49,Chattanooga,SoCon,106.2,105.4,0.8,"{'offense': 102, 'defense': 227, 'net': 154}"
2021,205,Northeastern,CAA,100.2,99.5,0.7,"{'offense': 233, 'defense': 86, 'net': 157}"
2021,78,Eastern Kentucky,OVC,102.4,101.8,0.7,"{'offense': 189, 'defense': 146, 'net': 157}"
2021,54,Coastal Carolina,Sun Belt,101.5,100.8,0.6,"{'offense': 209, 'defense': 114, 'net': 159}"
2021,341,Wagner,NEC,103.9,103.4,0.5,"{'offense': 154, 'defense': 183, 'net': 160}"
2021,110,Hofstra,CAA,108.1,107.8,0.4,"{'offense': 79, 'defense': 279, 'net': 161}"
2021,34,Butler,Big East,102.0,101.6,0.4,"{'offense': 195, 'defense': 138, 'net': 161}"
2021,19,Ball State,MAC,103.2,102.8,0.3,"{'offense': 167, 'defense': 170, 'net': 163}"
2021,297,Texas State,Sun Belt,100.7,100.4,0.3,"{'offense': 223, 'defense': 105, 'net': 163}"
2021,167,Miami (OH),MAC,106.3,106.0,0.3,"{'offense': 100, 'defense': 242, 'net': 163}"
2021,269,South Dakota,Summit,106.6,106.4,0.2,"{'offense': 95, 'defense': 250, 'net': 166}"
2021,152,Loyola Maryland,Patriot,99.4,99.5,-0.1,"{'offense': 249, 'defense': 86, 'net': 167}"
2021,328,UTSA,CUSA,105.5,105.8,-0.2,"{'offense': 123, 'defense': 237, 'net': 168}"
2021,29,Bradley,MVC,102.4,102.5,-0.2,"{'offense': 189, 'defense': 161, 'net': 168}"
2021,178,Monmouth,MAAC,103.5,103.8,-0.3,"{'offense': 165, 'defense': 190, 'net': 170}"
2021,289,Temple,American,100.1,100.5,-0.3,"{'offense': 239, 'defense': 107, 'net': 170}"
2021,108,Hawai'i,Big West,107.2,107.4,-0.3,"{'offense': 89, 'defense': 268, 'net': 170}"
2021,195,Nicholls,Southland,102.0,102.3,-0.4,"{'offense': 195, 'defense': 156, 'net': 173}"
2021,254,Saint Peter's,MAAC,94.2,94.7,-0.5,"{'offense': 316, 'defense': 22, 'net': 174}"
2021,148,Louisiana,Sun Belt,103.1,103.7,-0.6,"{'offense': 170, 'defense': 189, 'net': 175}"
2021,287,TCU,Big 12,103.9,104.6,-0.7,"{'offense': 154, 'defense': 206, 'net': 176}"
2021,53,Cleveland State,Horizon,99.9,100.7,-0.7,"{'offense': 244, 'defense': 110, 'net': 176}"
2021,306,UAlbany,Am. East,101.0,101.9,-1.0,"{'offense': 215, 'defense': 148, 'net': 178}"
2021,241,Rice,CUSA,105.5,106.5,-1.1,"{'offense': 123, 'defense': 252, 'net': 179}"
2021,293,Texas A&M,SEC,100.2,101.4,-1.1,"{'offense': 233, 'defense': 132, 'net': 179}"
2021,41,Campbell,Big South,103.7,105.2,-1.4,"{'offense': 161, 'defense': 224, 'net': 181}"
2021,168,Miami,ACC,100.1,101.7,-1.5,"{'offense': 239, 'defense': 145, 'net': 182}"
2021,15,Army,Patriot,100.1,101.6,-1.5,"{'offense': 239, 'defense': 138, 'net': 182}"
2021,182,Morgan State,MEAC,103.0,104.5,-1.5,"{'offense': 171, 'defense': 203, 'net': 182}"
2021,74,East Carolina,American,97.4,99.0,-1.6,"{'offense': 278, 'defense': 79, 'net': 185}"
2021,66,Delaware,CAA,98.2,100.0,-1.7,"{'offense': 264, 'defense': 96, 'net': 186}"
2021,179,Montana,Big Sky,100.2,101.9,-1.7,"{'offense': 233, 'defense': 148, 'net': 186}"
2021,39,California Baptist,WAC,109.3,111.0,-1.7,"{'offense': 60, 'defense': 314, 'net': 186}"
2021,81,Elon,CAA,100.7,102.5,-1.8,"{'offense': 223, 'defense': 161, 'net': 189}"
2021,261,Santa Clara,WCC,102.2,104.0,-1.8,"{'offense': 193, 'defense': 193, 'net': 189}"
2021,265,South Alabama,Sun Belt,104.9,106.9,-1.9,"{'offense': 136, 'defense': 260, 'net': 191}"
2021,318,UMass Lowell,Am. East,102.9,104.9,-2.0,"{'offense': 176, 'defense': 215, 'net': 192}"
2021,65,DePaul,Big East,96.6,98.6,-2.1,"{'offense': 290, 'defense': 69, 'net': 193}"
2021,194,Niagara,MAAC,102.9,105.4,-2.4,"{'offense': 176, 'defense': 227, 'net': 194}"
2021,42,Canisius,MAAC,104.9,107.3,-2.4,"{'offense': 136, 'defense': 265, 'net': 194}"
2021,296,Texas Southern,SWAC,102.5,105.1,-2.6,"{'offense': 185, 'defense': 222, 'net': 196}"
2021,196,Norfolk State,MEAC,100.8,103.4,-2.6,"{'offense': 219, 'defense': 183, 'net': 196}"
2021,358,Wyoming,Mountain West,106.4,109.0,-2.6,"{'offense': 99, 'defense': 297, 'net': 196}"
2021,343,Washington,Pac-12,101.6,104.2,-2.6,"{'offense': 207, 'defense': 197, 'net': 196}"
2021,209,Northern Iowa,MVC,102.1,104.9,-2.7,"{'offense': 194, 'defense': 215, 'net': 200}"
2021,17,Austin Peay,OVC,105.5,108.6,-3.0,"{'offense': 123, 'defense': 291, 'net': 201}"
2021,322,UNLV,Mountain West,103.0,106.0,-3.0,"{'offense': 171, 'defense': 242, 'net': 201}"
2021,285,Stony Brook,Am. East,98.1,101.2,-3.1,"{'offense': 267, 'defense': 127, 'net': 203}"
2021,180,Montana State,Big Sky,100.8,104.1,-3.2,"{'offense': 219, 'defense': 195, 'net': 204}"
2021,342,Wake Forest,ACC,102.0,105.3,-3.3,"{'offense': 195, 'defense': 226, 'net': 205}"
2021,239,Radford,Big South,101.1,104.4,-3.3,"{'offense': 213, 'defense': 199, 'net': 205}"
2021,156,Marist,MAAC,95.1,98.6,-3.5,"{'offense': 302, 'defense': 69, 'net': 207}"
2021,138,Lafayette,Patriot,106.1,109.7,-3.6,"{'offense': 106, 'defense': 302, 'net': 208}"
2021,26,Boston College,ACC,102.0,105.6,-3.6,"{'offense': 195, 'defense': 232, 'net': 208}"
2021,13,Arkansas State,Sun Belt,101.8,105.4,-3.6,"{'offense': 202, 'defense': 227, 'net': 208}"
2021,144,Little Rock,Sun Belt,101.4,105.0,-3.6,"{'offense': 210, 'defense': 219, 'net': 208}"
2021,146,Long Island University,NEC,97.2,100.7,-3.6,"{'offense': 281, 'defense': 110, 'net': 208}"
2021,8,American University,Patriot,101.3,105.0,-3.7,"{'offense': 211, 'defense': 219, 'net': 213}"
2021,210,Northern Kentucky,Horizon,104.1,107.9,-3.8,"{'offense': 152, 'defense': 281, 'net': 214}"
2021,232,Prairie View A&M,SWAC,98.7,102.6,-3.9,"{'offense': 259, 'defense': 165, 'net': 215}"
2021,332,Utah Valley,WAC,110.7,114.8,-4.1,"{'offense': 47, 'defense': 340, 'net': 216}"
2021,319,UNC Asheville,Big South,101.7,105.8,-4.1,"{'offense': 204, 'defense': 237, 'net': 216}"
2021,288,Tarleton State,WAC,98.2,102.4,-4.2,"{'offense': 264, 'defense': 159, 'net': 218}"
2021,132,Kansas State,Big 12,99.1,103.4,-4.2,"{'offense': 254, 'defense': 183, 'net': 218}"
2021,321,UNC Wilmington,CAA,103.9,108.2,-4.3,"{'offense': 154, 'defense': 285, 'net': 220}"
2021,271,South Florida,American,101.0,105.4,-4.4,"{'offense': 215, 'defense': 227, 'net': 221}"
2021,324,UT Arlington,Sun Belt,98.3,102.8,-4.5,"{'offense': 261, 'defense': 170, 'net': 222}"
2021,231,Portland State,Big Sky,94.1,98.6,-4.5,"{'offense': 317, 'defense': 69, 'net': 222}"
2021,299,The Citadel,SoCon,105.1,109.7,-4.6,"{'offense': 131, 'defense': 302, 'net': 224}"
2021,125,Iowa State,Big 12,99.5,104.1,-4.6,"{'offense': 246, 'defense': 195, 'net': 224}"
2021,116,Idaho State,Big Sky,96.7,101.2,-4.6,"{'offense': 287, 'defense': 127, 'net': 224}"
2021,166,Merrimack,NEC,96.7,101.4,-4.7,"{'offense': 287, 'defense': 132, 'net': 227}"
2021,32,Bucknell,Patriot,102.7,107.4,-4.7,"{'offense': 180, 'defense': 268, 'net': 227}"
2021,27,Boston University,Patriot,103.0,107.7,-4.7,"{'offense': 171, 'defense': 276, 'net': 227}"
2021,262,Seattle U,WAC,98.1,102.9,-4.8,"{'offense': 267, 'defense': 173, 'net': 230}"
2021,9,App State,Sun Belt,100.0,104.8,-4.8,"{'offense': 243, 'defense': 213, 'net': 230}"
2021,207,Northern Colorado,Big Sky,100.1,104.9,-4.8,"{'offense': 239, 'defense': 215, 'net': 230}"
2021,85,Florida A&M,MEAC,95.3,100.2,-4.9,"{'offense': 297, 'defense': 99, 'net': 233}"
2021,172,Milwaukee,Horizon,102.6,107.5,-4.9,"{'offense': 183, 'defense': 271, 'net': 233}"
2021,238,Quinnipiac,MAAC,96.0,100.9,-5.0,"{'offense': 296, 'defense': 118, 'net': 235}"
2021,273,Southern Illinois,MVC,100.4,105.4,-5.0,"{'offense': 229, 'defense': 227, 'net': 235}"
2021,147,Longwood,Big South,100.2,105.2,-5.0,"{'offense': 233, 'defense': 224, 'net': 235}"
2021,348,Western Carolina,SoCon,102.6,107.6,-5.1,"{'offense': 183, 'defense': 273, 'net': 238}"
2021,46,Charleston,CAA,103.0,108.2,-5.2,"{'offense': 171, 'defense': 285, 'net': 239}"
2021,307,UC Davis,Big West,98.3,103.6,-5.3,"{'offense': 261, 'defense': 187, 'net': 240}"
2021,249,Sacramento State,Big Sky,103.6,108.9,-5.3,"{'offense': 163, 'defense': 294, 'net': 240}"
2021,48,Charlotte,CUSA,97.5,103.0,-5.4,"{'offense': 277, 'defense': 176, 'net': 242}"
2021,92,Fresno State,Mountain West,99.2,104.7,-5.5,"{'offense': 252, 'defense': 210, 'net': 243}"
2021,84,Fairleigh Dickinson,NEC,104.9,110.4,-5.5,"{'offense': 136, 'defense': 309, 'net': 243}"
2021,37,Cal State Fullerton,Big West,105.9,111.5,-5.6,"{'offense': 112, 'defense': 320, 'net': 245}"
2021,137,La Salle,A-10,100.6,106.4,-5.8,"{'offense': 227, 'defense': 250, 'net': 246}"
2021,143,Lipscomb,ASUN,100.6,106.5,-5.9,"{'offense': 227, 'defense': 252, 'net': 247}"
2021,361,Youngstown State,Horizon,105.3,111.2,-6.0,"{'offense': 129, 'defense': 316, 'net': 248}"
2021,119,Illinois State,MVC,98.9,105.0,-6.1,"{'offense': 256, 'defense': 219, 'net': 249}"
2021,283,Stetson,ASUN,101.6,107.7,-6.1,"{'offense': 207, 'defense': 276, 'net': 249}"
2021,335,Valparaiso,MVC,96.5,102.7,-6.2,"{'offense': 292, 'defense': 168, 'net': 251}"
2021,130,Kansas City,Summit,97.6,103.9,-6.2,"{'offense': 274, 'defense': 192, 'net': 251}"
2021,190,New Hampshire,Am. East,100.4,106.7,-6.3,"{'offense': 229, 'defense': 257, 'net': 253}"
2021,82,Evansville,MVC,104.2,110.5,-6.3,"{'offense': 150, 'defense': 310, 'net': 253}"
2021,111,Holy Cross,Patriot,101.8,108.1,-6.3,"{'offense': 202, 'defense': 282, 'net': 253}"
2021,303,Tulane,American,111.1,117.6,-6.6,"{'offense': 39, 'defense': 343, 'net': 256}"
2021,126,Jackson State,SWAC,90.3,97.1,-6.7,"{'offense': 338, 'defense': 45, 'net': 257}"
2021,310,UC San Diego,Big West,101.7,108.4,-6.8,"{'offense': 204, 'defense': 288, 'net': 258}"
