teamId,team,season,playerId,dateOfBirth
96,George Washington,2016,35266,
96,George Washington,2016,35339,
96,George Washington,2016,44052,
96,George Washington,2016,44340,
96,George Washington,2016,46865,1994-10-13
96,George Washington,2016,47727,
96,George Washington,2016,51646,1994-02-09
96,George Washington,2016,51648,
96,George Washington,2016,51649,1994-03-12
96,George Washington,2016,53714,1992-08-19
96,George Washington,2016,53715,1993-11-30
96,George Washington,2016,56513,1993-07-17
96,George Washington,2016,56514,1993-05-17
96,George Washington,2016,56515,1993-10-05
96,George Washington,2016,60990,
251,Saint Joseph's,2016,44084,
251,Saint Joseph's,2016,46181,
251,Saint Joseph's,2016,48080,
251,Saint Joseph's,2016,48083,
251,Saint Joseph's,2016,48084,
251,Saint Joseph's,2016,48085,
251,Saint Joseph's,2016,53251,1994-08-10
251,Saint Joseph's,2016,53252,1992-11-05
251,Saint Joseph's,2016,57003,1994-07-04
251,Saint Joseph's,2016,57004,1994-06-09
251,Saint Joseph's,2016,57005,1992-07-20
251,Saint Joseph's,2016,57006,1992-11-15
251,Saint Joseph's,2016,57007,1992-01-13
251,Saint Joseph's,2016,60975,1992-07-06
251,Saint Joseph's,2016,60976,1992-11-30
251,Saint Joseph's,2016,34822,
251,Saint Joseph's,2016,44086,
251,Saint Joseph's,2016,48082,
251,Saint Joseph's,2016,48079,1995-02-18
251,Saint Joseph's,2016,44085,
240,Rhode Island,2016,36997,
240,Rhode Island,2016,46850,
240,Rhode Island,2016,46851,1995-02-10
240,Rhode Island,2016,46852,1995-10-03
240,Rhode Island,2016,46854,
240,Rhode Island,2016,46855,
240,Rhode Island,2016,46856,1995-07-11
240,Rhode Island,2016,51287,1993-08-06
240,Rhode Island,2016,51288,1995-11-22
240,Rhode Island,2016,56990,1990-09-14
240,Rhode Island,2016,56991,
240,Rhode Island,2016,56992,1993-11-22
240,Rhode Island,2016,56993,1992-12-04
240,Rhode Island,2016,56994,1993-12-12
240,Rhode Island,2016,60258,
240,Rhode Island,2016,60978,1991-10-10
240,Rhode Island,2016,60979,1994-01-21
277,St. Bonaventure,2016,38302,
277,St. Bonaventure,2016,42249,
277,St. Bonaventure,2016,43598,
277,St. Bonaventure,2016,43599,
277,St. Bonaventure,2016,43601,
277,St. Bonaventure,2016,47108,
277,St. Bonaventure,2016,47109,1994-09-01
277,St. Bonaventure,2016,47110,1996-05-04
277,St. Bonaventure,2016,53173,
277,St. Bonaventure,2016,53174,1993-12-24
277,St. Bonaventure,2016,53176,
277,St. Bonaventure,2016,57059,1991-08-07
277,St. Bonaventure,2016,57060,1994-04-14
64,Dayton,2016,35258,
64,Dayton,2016,37479,
64,Dayton,2016,37831,
64,Dayton,2016,43604,1996-08-11
64,Dayton,2016,43606,
64,Dayton,2016,46510,
64,Dayton,2016,46514,
64,Dayton,2016,51677,1994-11-11
64,Dayton,2016,51678,1995-01-07
64,Dayton,2016,51679,1994-07-01
64,Dayton,2016,51681,
64,Dayton,2016,51682,
64,Dayton,2016,51683,1995-01-06
64,Dayton,2016,56473,
64,Dayton,2016,56474,1993-09-15
64,Dayton,2016,56475,
64,Dayton,2016,56476,1994-11-13
64,Dayton,2016,60318,1993-11-17
242,Richmond,2016,34824,
242,Richmond,2016,43864,
242,Richmond,2016,44055,
242,Richmond,2016,46483,
242,Richmond,2016,46485,
242,Richmond,2016,50339,
242,Richmond,2016,51783,
242,Richmond,2016,51784,1994-07-22
242,Richmond,2016,51785,1994-11-18
242,Richmond,2016,51787,
242,Richmond,2016,51789,
242,Richmond,2016,56426,
242,Richmond,2016,56427,1993-12-29
242,Richmond,2016,56428,
242,Richmond,2016,56429,
242,Richmond,2016,56430,
137,La Salle,2016,42641,
137,La Salle,2016,46885,
137,La Salle,2016,47921,
137,La Salle,2016,47922,1995-12-21
137,La Salle,2016,47923,
137,La Salle,2016,47926,
137,La Salle,2016,51822,1993-11-05
137,La Salle,2016,51823,
137,La Salle,2016,51824,
137,La Salle,2016,51825,1994-03-06
137,La Salle,2016,51826,
137,La Salle,2016,55857,
137,La Salle,2016,55858,
137,La Salle,2016,55859,
137,La Salle,2016,55861,
137,La Salle,2016,57788,
252,Saint Louis,2016,35889,
252,Saint Louis,2016,36167,
252,Saint Louis,2016,42319,
252,Saint Louis,2016,42976,
252,Saint Louis,2016,43975,
252,Saint Louis,2016,44179,
252,Saint Louis,2016,47099,
252,Saint Louis,2016,47101,
252,Saint Louis,2016,50218,
252,Saint Louis,2016,52371,1992-09-18
252,Saint Louis,2016,52372,1994-06-20
252,Saint Louis,2016,52373,
252,Saint Louis,2016,58178,1992-04-06
252,Saint Louis,2016,58179,
91,Fordham,2016,41836,
91,Fordham,2016,42384,
91,Fordham,2016,42385,
91,Fordham,2016,42386,
91,Fordham,2016,43302,
91,Fordham,2016,43323,
91,Fordham,2016,46503,
91,Fordham,2016,46504,
91,Fordham,2016,46505,
91,Fordham,2016,46620,1995-04-24
91,Fordham,2016,47642,
91,Fordham,2016,51769,1994-12-28
91,Fordham,2016,53743,1994-04-01
91,Fordham,2016,58029,1992-08-16
91,Fordham,2016,58030,1993-07-27
91,Fordham,2016,58031,
91,Fordham,2016,58032,
333,VCU,2016,42414,1995-01-11
333,VCU,2016,34956,1997-01-02
333,VCU,2016,35782,
333,VCU,2016,46491,1996-02-02
333,VCU,2016,46493,
333,VCU,2016,47486,1993-08-01
333,VCU,2016,48188,
333,VCU,2016,51796,1995-09-04
333,VCU,2016,51797,1992-06-05
333,VCU,2016,51798,1993-09-19
333,VCU,2016,51799,1994-04-22
333,VCU,2016,51800,1994-11-23
333,VCU,2016,56532,1994-06-17
333,VCU,2016,56533,
333,VCU,2016,56534,
63,Davidson,2016,37430,
63,Davidson,2016,42421,
63,Davidson,2016,42422,
63,Davidson,2016,46524,1995-11-10
63,Davidson,2016,46525,
63,Davidson,2016,46526,
63,Davidson,2016,46527,
63,Davidson,2016,46528,1993-06-17
63,Davidson,2016,53311,1994-10-03
63,Davidson,2016,53312,1993-11-25
63,Davidson,2016,53313,
63,Davidson,2016,53314,1995-05-12
63,Davidson,2016,53315,1995-01-29
63,Davidson,2016,57949,1993-10-30
63,Davidson,2016,57950,1994-09-18
63,Davidson,2016,57951,1993-04-11
63,Davidson,2016,57952,
95,George Mason,2016,35749,
95,George Mason,2016,36156,
95,George Mason,2016,37335,1996-11-12
95,George Mason,2016,42362,
95,George Mason,2016,53243,
95,George Mason,2016,53244,1994-12-22
95,George Mason,2016,53245,
95,George Mason,2016,53246,
95,George Mason,2016,53248,
95,George Mason,2016,56569,
95,George Mason,2016,56570,1993-06-10
95,George Mason,2016,56571,
95,George Mason,2016,56572,1992-09-16
95,George Mason,2016,56573,
200,North Carolina,2016,41848,1997-03-08
200,North Carolina,2016,41850,1996-11-18
200,North Carolina,2016,46063,1995-11-05
200,North Carolina,2016,46066,1995-04-01
200,North Carolina,2016,52675,1995-03-28
200,North Carolina,2016,52676,1994-07-27
200,North Carolina,2016,52677,1995-02-05
200,North Carolina,2016,52679,
200,North Carolina,2016,52680,1994-01-13
200,North Carolina,2016,52681,1992-07-27
200,North Carolina,2016,56591,1994-06-27
200,North Carolina,2016,56592,
