teamId,team,season,playerId,dateOfBirth
96,George Washington,2021,2823,
96,George Washington,2021,3402,
96,George Washington,2021,3540,
96,George Washington,2021,16067,2001-05-10
96,George Washington,2021,16236,
96,George Washington,2021,16521,
96,George Washington,2021,16628,2000-01-17
96,George Washington,2021,16950,2001-08-07
96,George Washington,2021,20679,2000-09-23
96,George Washington,2021,20684,
96,George Washington,2021,26010,
96,George Washington,2021,27095,
96,George Washington,2021,31462,
96,George Washington,2021,31463,
96,George Washington,2021,31464,
96,George Washington,2021,27830,
251,Saint Joseph's,2021,7247,
251,Saint Joseph's,2021,7859,
251,Saint Joseph's,2021,15796,
251,Saint Joseph's,2021,16090,
251,Saint Joseph's,2021,16093,
251,Saint Joseph's,2021,16094,
251,Saint Joseph's,2021,21895,1997-11-06
251,Saint Joseph's,2021,21979,
251,Saint Joseph's,2021,22730,
251,Saint Joseph's,2021,25947,
251,Saint Joseph's,2021,27078,2002-01-14
251,Saint Joseph's,2021,27079,
251,Saint Joseph's,2021,32266,
251,Saint Joseph's,2021,32267,1998-01-06
251,Saint Joseph's,2021,32268,
251,Saint Joseph's,2021,33862,
251,Saint Joseph's,2021,33863,
240,Rhode Island,2021,3045,
240,Rhode Island,2021,3936,
240,Rhode Island,2021,15312,
240,Rhode Island,2021,15728,
240,Rhode Island,2021,15804,
240,Rhode Island,2021,16368,
240,Rhode Island,2021,20507,
240,Rhode Island,2021,20657,
240,Rhode Island,2021,20658,
240,Rhode Island,2021,25834,
240,Rhode Island,2021,26350,
240,Rhode Island,2021,28317,
240,Rhode Island,2021,31894,
240,Rhode Island,2021,31895,
240,Rhode Island,2021,31896,
277,St. Bonaventure,2021,3959,
277,St. Bonaventure,2021,16546,
277,St. Bonaventure,2021,18235,
277,St. Bonaventure,2021,20039,
277,St. Bonaventure,2021,21539,1998-10-21
277,St. Bonaventure,2021,21540,
277,St. Bonaventure,2021,21582,
277,St. Bonaventure,2021,25851,1998-07-09
277,St. Bonaventure,2021,26428,
277,St. Bonaventure,2021,33578,
277,St. Bonaventure,2021,33579,
277,St. Bonaventure,2021,33580,
277,St. Bonaventure,2021,33581,
277,St. Bonaventure,2021,33582,
64,Dayton,2021,572,
64,Dayton,2021,2285,
64,Dayton,2021,2628,
64,Dayton,2021,6434,
64,Dayton,2021,7552,
64,Dayton,2021,20964,
64,Dayton,2021,21505,
64,Dayton,2021,26413,
64,Dayton,2021,26414,
64,Dayton,2021,27982,
64,Dayton,2021,31153,
64,Dayton,2021,32633,
64,Dayton,2021,32634,1996-11-04
64,Dayton,2021,32635,1999-07-18
64,Dayton,2021,32636,1998-01-06
64,Dayton,2021,32637,
64,Dayton,2021,32638,
64,Dayton,2021,32639,
242,Richmond,2021,1403,
242,Richmond,2021,8324,
242,Richmond,2021,15398,
242,Richmond,2021,16163,
242,Richmond,2021,20763,
242,Richmond,2021,20764,
242,Richmond,2021,20765,
242,Richmond,2021,20766,
242,Richmond,2021,21748,
242,Richmond,2021,26341,
242,Richmond,2021,26342,1998-01-15
242,Richmond,2021,26343,1998-07-14
