season,teamId,team,conference,offensiveRating,defensiveRating,netRating,rankings
2015,12,Arkansas,SEC,109.9,99.6,10.3,"{'offense': 32, 'defense': 82, 'net': 36}"
2015,100,Georgia State,Sun Belt,108.8,98.7,10.1,"{'offense': 44, 'defense': 72, 'net': 37}"
2015,51,Cincinnati,American,105.5,95.4,10.1,"{'offense': 96, 'defense': 17, 'net': 37}"
2015,335,Valparaiso,Horizon,106.3,96.3,10.0,"{'offense': 80, 'defense': 29, 'net': 39}"
2015,185,NC State,ACC,109.4,99.7,9.7,"{'offense': 38, 'defense': 88, 'net': 40}"
2015,87,Florida,SEC,104.4,94.8,9.7,"{'offense': 127, 'defense': 12, 'net': 40}"
2015,33,Buffalo,MAC,109.1,99.5,9.6,"{'offense': 41, 'defense': 81, 'net': 42}"
2015,160,Maryland,Big Ten,107.0,97.7,9.3,"{'offense': 65, 'defense': 50, 'net': 43}"
2015,236,Purdue,Big Ten,106.7,97.4,9.3,"{'offense': 70, 'defense': 45, 'net': 43}"
2015,281,Stanford,Pac-12,108.8,99.7,9.2,"{'offense': 44, 'defense': 88, 'net': 45}"
2015,235,Providence,Big East,106.9,97.8,9.1,"{'offense': 67, 'defense': 51, 'net': 46}"
2015,219,Old Dominion,CUSA,104.7,95.9,8.9,"{'offense': 120, 'defense': 23, 'net': 47}"
2015,57,Colorado State,Mountain West,109.2,100.5,8.7,"{'offense': 39, 'defense': 111, 'net': 48}"
2015,98,Georgia,SEC,105.5,96.9,8.6,"{'offense': 96, 'defense': 36, 'net': 49}"
2015,220,Ole Miss,SEC,108.3,99.7,8.6,"{'offense': 47, 'defense': 88, 'net': 49}"
2015,336,Vanderbilt,SEC,109.7,101.3,8.5,"{'offense': 36, 'defense': 127, 'net': 51}"
2015,149,Louisiana Tech,CUSA,106.7,98.2,8.5,"{'offense': 70, 'defense': 59, 'net': 51}"
2015,168,Miami,ACC,107.0,98.5,8.5,"{'offense': 65, 'defense': 67, 'net': 51}"
2015,121,Indiana,Big Ten,113.4,105.1,8.3,"{'offense': 12, 'defense': 234, 'net': 54}"
2015,255,Sam Houston,Southland,106.1,97.9,8.2,"{'offense': 82, 'defense': 53, 'net': 55}"
2015,287,TCU,Big 12,105.8,97.8,8.1,"{'offense': 88, 'defense': 51, 'net': 56}"
2015,136,LSU,SEC,105.0,97.0,8.0,"{'offense': 110, 'defense': 40, 'net': 57}"
2015,96,George Washington,A-10,107.5,99.6,7.9,"{'offense': 60, 'defense': 82, 'net': 58}"
2015,313,UCLA,Pac-12,107.6,100.0,7.7,"{'offense': 55, 'defense': 97, 'net': 59}"
2015,286,Syracuse,ACC,102.9,95.2,7.7,"{'offense': 169, 'defense': 14, 'net': 59}"
2015,293,Texas A&M,SEC,106.0,98.5,7.5,"{'offense': 83, 'defense': 67, 'net': 61}"
2015,218,Oklahoma State,Big 12,105.8,98.3,7.4,"{'offense': 88, 'defense': 63, 'net': 62}"
2015,105,Green Bay,Horizon,103.7,96.3,7.4,"{'offense': 147, 'defense': 29, 'net': 62}"
2015,289,Temple,American,103.1,95.8,7.3,"{'offense': 163, 'defense': 21, 'net': 64}"
2015,123,Iona,MAAC,111.1,103.8,7.3,"{'offense': 22, 'defense': 192, 'net': 64}"
2015,119,Illinois State,MVC,104.7,97.5,7.2,"{'offense': 120, 'defense': 47, 'net': 66}"
2015,223,Oregon,Pac-12,109.5,102.5,7.1,"{'offense': 37, 'defense': 162, 'net': 67}"
2015,173,Minnesota,Big Ten,107.7,100.6,7.1,"{'offense': 54, 'defense': 112, 'net': 67}"
2015,356,Wofford,SoCon,104.6,97.5,7.1,"{'offense': 123, 'defense': 47, 'net': 67}"
2015,242,Richmond,A-10,104.1,97.0,7.1,"{'offense': 138, 'defense': 40, 'net': 67}"
2015,270,South Dakota State,Summit,106.6,99.6,7.0,"{'offense': 74, 'defense': 82, 'net': 71}"
2015,314,UConn,American,105.4,98.3,7.0,"{'offense': 100, 'defense': 63, 'net': 71}"
2015,279,St. John's,Big East,105.9,99.1,6.7,"{'offense': 85, 'defense': 76, 'net': 73}"
2015,199,North Carolina Central,MEAC,106.9,100.3,6.6,"{'offense': 67, 'defense': 105, 'net': 74}"
2015,327,UTEP,CUSA,104.7,98.3,6.4,"{'offense': 120, 'defense': 63, 'net': 75}"
2015,118,Illinois,Big Ten,106.5,100.1,6.4,"{'offense': 75, 'defense': 100, 'net': 75}"
2015,107,Harvard,Ivy,102.8,96.6,6.2,"{'offense': 173, 'defense': 34, 'net': 77}"
2015,163,Memphis,American,103.3,97.2,6.1,"{'offense': 159, 'defense': 44, 'net': 78}"
2015,5,Alabama,SEC,106.5,100.4,6.1,"{'offense': 75, 'defense': 108, 'net': 78}"
2015,360,Yale,Ivy,104.0,98.0,6.0,"{'offense': 139, 'defense': 55, 'net': 80}"
2015,192,New Mexico State,WAC,105.5,99.6,5.9,"{'offense': 96, 'defense': 82, 'net': 81}"
2015,300,Toledo,MAC,109.9,104.0,5.9,"{'offense': 32, 'defense': 201, 'net': 81}"
2015,337,Vermont,Am. East,102.3,96.7,5.6,"{'offense': 180, 'defense': 35, 'net': 83}"
2015,306,UAlbany,Am. East,103.5,97.9,5.6,"{'offense': 152, 'defense': 53, 'net': 83}"
2015,10,Arizona State,Pac-12,104.9,99.3,5.5,"{'offense': 113, 'defense': 80, 'net': 85}"
2015,53,Cleveland State,Horizon,105.1,99.6,5.5,"{'offense': 106, 'defense': 82, 'net': 85}"
2015,253,Saint Mary's,WCC,105.8,100.3,5.4,"{'offense': 88, 'defense': 105, 'net': 87}"
2015,266,South Carolina,SEC,102.5,97.4,5.2,"{'offense': 177, 'defense': 45, 'net': 88}"
2015,308,UC Irvine,Big West,105.2,100.1,5.1,"{'offense': 104, 'defense': 100, 'net': 89}"
2015,311,UC Santa Barbara,Big West,107.3,102.4,4.9,"{'offense': 62, 'defense': 160, 'net': 90}"
2015,304,Tulsa,American,101.6,97.1,4.5,"{'offense': 198, 'defense': 42, 'net': 91}"
2015,78,Eastern Kentucky,OVC,105.8,101.3,4.5,"{'offense': 88, 'defense': 127, 'net': 91}"
2015,322,UNLV,Mountain West,105.1,100.6,4.5,"{'offense': 106, 'defense': 112, 'net': 91}"
2015,307,UC Davis,Big West,110.6,106.3,4.3,"{'offense': 27, 'defense': 268, 'net': 94}"
2015,205,Northeastern,CAA,105.3,101.2,4.1,"{'offense': 102, 'defense': 126, 'net': 95}"
2015,54,Coastal Carolina,Big South,106.9,102.7,4.1,"{'offense': 67, 'defense': 167, 'net': 95}"
2015,229,Pittsburgh,ACC,108.0,104.0,4.0,"{'offense': 50, 'defense': 201, 'net': 97}"
2015,170,Michigan,Big Ten,105.0,101.0,4.0,"{'offense': 110, 'defense': 121, 'net': 97}"
2015,110,Hofstra,CAA,107.6,103.7,4.0,"{'offense': 55, 'defense': 185, 'net': 97}"
2015,28,Bowling Green,MAC,104.4,100.4,4.0,"{'offense': 127, 'defense': 108, 'net': 97}"
2015,268,South Carolina Upstate,ASUN,103.8,99.8,4.0,"{'offense': 143, 'defense': 92, 'net': 97}"
2015,353,William & Mary,CAA,109.9,105.9,4.0,"{'offense': 32, 'defense': 254, 'net': 97}"
2015,56,Colorado,Pac-12,106.7,102.9,3.9,"{'offense': 70, 'defense': 173, 'net': 103}"
2015,358,Wyoming,Mountain West,103.5,99.8,3.7,"{'offense': 152, 'defense': 92, 'net': 104}"
2015,3,Akron,MAC,103.8,100.1,3.7,"{'offense': 143, 'defense': 100, 'net': 104}"
2015,285,Stony Brook,Am. East,101.6,98.1,3.6,"{'offense': 198, 'defense': 57, 'net': 106}"
2015,134,Kent State,MAC,105.3,101.7,3.6,"{'offense': 102, 'defense': 141, 'net': 106}"
2015,137,La Salle,A-10,99.3,95.7,3.6,"{'offense': 259, 'defense': 19, 'net': 106}"
2015,80,Eastern Washington,Big Sky,110.1,106.6,3.5,"{'offense': 30, 'defense': 278, 'net': 109}"
2015,263,Seton Hall,Big East,107.6,104.0,3.5,"{'offense': 55, 'defense': 201, 'net': 109}"
2015,99,Georgia Southern,Sun Belt,101.5,98.2,3.3,"{'offense': 201, 'defense': 59, 'net': 111}"
2015,82,Evansville,MVC,103.7,100.4,3.3,"{'offense': 147, 'defense': 108, 'net': 111}"
2015,226,Penn State,Big Ten,102.2,99.1,3.1,"{'offense': 182, 'defense': 76, 'net': 113}"
2015,52,Clemson,ACC,101.8,98.7,3.1,"{'offense': 191, 'defense': 72, 'net': 113}"
2015,325,UT Martin,OVC,107.6,104.6,3.0,"{'offense': 55, 'defense': 223, 'net': 115}"
2015,79,Eastern Michigan,MAC,101.5,98.5,3.0,"{'offense': 201, 'defense': 67, 'net': 115}"
2015,45,Central Michigan,MAC,108.2,105.4,2.8,"{'offense': 49, 'defense': 239, 'net': 117}"
2015,277,St. Bonaventure,A-10,103.7,100.9,2.8,"{'offense': 147, 'defense': 118, 'net': 117}"
2015,148,Louisiana,Sun Belt,104.5,101.7,2.8,"{'offense': 126, 'defense': 141, 'net': 117}"
2015,108,Hawai'i,Big West,104.0,101.4,2.6,"{'offense': 139, 'defense': 132, 'net': 120}"
2015,132,Kansas State,Big 12,102.8,100.2,2.6,"{'offense': 173, 'defense': 103, 'net': 120}"
2015,151,Loyola Chicago,MVC,104.4,101.8,2.6,"{'offense': 127, 'defense': 145, 'net': 120}"
2015,292,Tennessee,SEC,104.3,101.8,2.5,"{'offense': 131, 'defense': 145, 'net': 123}"
2015,329,Utah State,Mountain West,103.4,100.9,2.4,"{'offense': 155, 'defense': 118, 'net': 124}"
2015,42,Canisius,MAAC,102.0,99.7,2.3,"{'offense': 187, 'defense': 88, 'net': 125}"
2015,258,San Diego,WCC,100.4,98.2,2.3,"{'offense': 233, 'defense': 59, 'net': 125}"
2015,181,Morehead State,OVC,103.8,101.5,2.3,"{'offense': 143, 'defense': 136, 'net': 125}"
2015,109,High Point,Big South,106.4,104.1,2.3,"{'offense': 77, 'defense': 207, 'net': 125}"
2015,22,Belmont,OVC,108.3,106.0,2.3,"{'offense': 47, 'defense': 258, 'net': 125}"
2015,179,Montana,Big Sky,105.8,103.7,2.1,"{'offense': 88, 'defense': 185, 'net': 130}"
2015,161,Massachusetts,A-10,102.4,100.3,2.1,"{'offense': 178, 'defense': 105, 'net': 130}"
2015,101,Georgia Tech,ACC,99.6,97.6,2.0,"{'offense': 248, 'defense': 49, 'net': 132}"
2015,61,Creighton,Big East,104.9,102.9,2.0,"{'offense': 113, 'defense': 173, 'net': 132}"
2015,343,Washington,Pac-12,104.8,102.8,2.0,"{'offense': 118, 'defense': 171, 'net': 132}"
2015,202,North Dakota State,Summit,103.1,101.1,2.0,"{'offense': 163, 'defense': 124, 'net': 132}"
2015,203,North Florida,ASUN,106.4,104.3,2.0,"{'offense': 77, 'defense': 212, 'net': 132}"
2015,224,Oregon State,Pac-12,98.3,96.3,1.9,"{'offense': 280, 'defense': 29, 'net': 137}"
2015,88,Florida Gulf Coast,ASUN,103.4,101.6,1.8,"{'offense': 155, 'defense': 139, 'net': 138}"
2015,238,Quinnipiac,MAAC,103.1,101.3,1.8,"{'offense': 163, 'defense': 127, 'net': 138}"
2015,62,Dartmouth,Ivy,101.4,99.8,1.7,"{'offense': 208, 'defense': 92, 'net': 140}"
2015,90,Florida State,ACC,102.2,100.6,1.7,"{'offense': 182, 'defense': 112, 'net': 140}"
2015,234,Princeton,Ivy,105.5,103.9,1.6,"{'offense': 96, 'defense': 197, 'net': 142}"
2015,350,Western Kentucky,CUSA,103.4,101.8,1.6,"{'offense': 155, 'defense': 145, 'net': 142}"
2015,155,Manhattan,MAAC,101.8,100.2,1.5,"{'offense': 191, 'defense': 103, 'net': 144}"
2015,40,California,Pac-12,101.5,100.0,1.5,"{'offense': 201, 'defense': 97, 'net': 144}"
2015,58,Columbia,Ivy,105.9,104.5,1.4,"{'offense': 85, 'defense': 219, 'net': 146}"
2015,157,Marquette,Big East,101.4,100.0,1.4,"{'offense': 208, 'defense': 97, 'net': 146}"
2015,190,New Hampshire,Am. East,101.2,99.9,1.3,"{'offense': 217, 'defense': 95, 'net': 148}"
2015,188,Nebraska,Big Ten,98.0,96.9,1.2,"{'offense': 285, 'defense': 36, 'net': 149}"
2015,354,Winthrop,Big South,104.3,103.3,1.0,"{'offense': 131, 'defense': 178, 'net': 150}"
2015,186,NJIT,Indep.,118.5,117.7,0.9,"{'offense': 6, 'defense': 346, 'net': 151}"
2015,48,Charlotte,CUSA,106.2,105.3,0.9,"{'offense': 81, 'defense': 236, 'net': 151}"
2015,351,Western Michigan,MAC,107.2,106.4,0.8,"{'offense': 64, 'defense': 273, 'net': 153}"
2015,49,Chattanooga,SoCon,104.6,103.7,0.8,"{'offense': 123, 'defense': 185, 'net': 153}"
2015,178,Monmouth,MAAC,101.3,100.6,0.7,"{'offense': 214, 'defense': 112, 'net': 155}"
2015,171,Middle Tennessee,CUSA,101.7,101.0,0.7,"{'offense': 194, 'defense': 121, 'net': 155}"
2015,305,UAB,CUSA,102.3,101.6,0.7,"{'offense': 180, 'defense': 139, 'net': 155}"
2015,8,American University,Patriot,101.7,101.1,0.6,"{'offense': 194, 'defense': 124, 'net': 158}"
2015,243,Rider,MAAC,100.4,99.9,0.5,"{'offense': 233, 'defense': 95, 'net': 159}"
2015,138,Lafayette,Patriot,110.8,110.4,0.5,"{'offense': 24, 'defense': 335, 'net': 159}"
2015,212,Northwestern,Big Ten,104.3,103.8,0.5,"{'offense': 131, 'defense': 192, 'net': 159}"
2015,120,Incarnate Word,Southland,106.7,106.3,0.4,"{'offense': 70, 'defense': 268, 'net': 162}"
2015,191,New Mexico,Mountain West,99.4,99.0,0.4,"{'offense': 256, 'defense': 75, 'net': 162}"
2015,26,Boston College,ACC,104.2,103.8,0.4,"{'offense': 136, 'defense': 192, 'net': 162}"
2015,249,Sacramento State,Big Sky,108.4,108.1,0.3,"{'offense': 46, 'defense': 311, 'net': 165}"
2015,55,Colgate,Patriot,105.4,105.1,0.2,"{'offense': 100, 'defense': 234, 'net': 166}"
2015,228,Pepperdine,WCC,97.1,96.9,0.2,"{'offense': 305, 'defense': 36, 'net': 166}"
2015,230,Portland,WCC,104.2,104.0,0.2,"{'offense': 136, 'defense': 201, 'net': 166}"
2015,239,Radford,Big South,104.3,104.1,0.1,"{'offense': 131, 'defense': 207, 'net': 169}"
2015,342,Wake Forest,ACC,102.1,102.0,0.1,"{'offense': 186, 'defense': 154, 'net': 169}"
2015,237,Purdue Fort Wayne,Summit,106.0,105.9,0.1,"{'offense': 83, 'defense': 254, 'net': 169}"
2015,122,Indiana State,MVC,101.7,101.9,-0.2,"{'offense': 194, 'defense': 151, 'net': 172}"
2015,141,Lehigh,Patriot,100.8,101.0,-0.2,"{'offense': 221, 'defense': 121, 'net': 172}"
2015,244,Robert Morris,NEC,102.2,102.5,-0.2,"{'offense': 182, 'defense': 162, 'net': 172}"
2015,206,Northern Arizona,Big Sky,101.4,101.8,-0.4,"{'offense': 208, 'defense': 145, 'net': 175}"
2015,164,Mercer,SoCon,103.3,103.8,-0.5,"{'offense': 159, 'defense': 192, 'net': 176}"
2015,316,UL Monroe,Sun Belt,98.7,99.2,-0.5,"{'offense': 274, 'defense': 78, 'net': 176}"
2015,254,Saint Peter's,MAAC,98.0,98.7,-0.7,"{'offense': 285, 'defense': 72, 'net': 178}"
2015,251,Saint Joseph's,A-10,97.4,98.1,-0.8,"{'offense': 300, 'defense': 57, 'net': 179}"
2015,324,UT Arlington,Sun Belt,102.9,103.9,-0.9,"{'offense': 169, 'defense': 197, 'net': 180}"
2015,47,Charleston Southern,Big South,105.2,106.1,-0.9,"{'offense': 104, 'defense': 262, 'net': 180}"
2015,278,St. Francis (PA),NEC,100.4,101.4,-1.0,"{'offense': 233, 'defense': 132, 'net': 182}"
2015,294,Texas A&M-Corpus Christi,Southland,101.5,102.6,-1.1,"{'offense': 201, 'defense': 165, 'net': 183}"
2015,214,Oakland,Horizon,107.6,108.7,-1.1,"{'offense': 55, 'defense': 321, 'net': 183}"
2015,259,San Francisco,WCC,102.6,103.7,-1.1,"{'offense': 176, 'defense': 185, 'net': 183}"
2015,35,Cal Poly,Big West,99.7,100.9,-1.2,"{'offense': 247, 'defense': 118, 'net': 186}"
2015,145,Long Beach State,Big West,102.7,104.1,-1.4,"{'offense': 175, 'defense': 207, 'net': 187}"
2015,94,Gardner-Webb,Big South,105.7,107.1,-1.4,"{'offense': 94, 'defense': 295, 'net': 187}"
2015,16,Auburn,SEC,103.0,104.5,-1.5,"{'offense': 167, 'defense': 219, 'net': 189}"
2015,75,East Tennessee State,SoCon,102.9,104.4,-1.6,"{'offense': 169, 'defense': 215, 'net': 190}"
2015,32,Bucknell,Patriot,104.8,106.6,-1.7,"{'offense': 118, 'defense': 278, 'net': 191}"
2015,208,Northern Illinois,MAC,100.5,102.2,-1.8,"{'offense': 230, 'defense': 158, 'net': 192}"
2015,321,UNC Wilmington,CAA,99.6,101.3,-1.8,"{'offense': 248, 'defense': 127, 'net': 192}"
2015,159,Maryland Eastern Shore,MEAC,101.6,103.5,-1.9,"{'offense': 198, 'defense': 183, 'net': 194}"
2015,111,Holy Cross,Patriot,100.7,102.7,-2.0,"{'offense': 226, 'defense': 167, 'net': 195}"
2015,117,Idaho,Big Sky,109.0,111.0,-2.0,"{'offense': 42, 'defense': 337, 'net': 195}"
2015,328,UTSA,CUSA,104.9,106.8,-2.0,"{'offense': 113, 'defense': 285, 'net': 195}"
2015,77,Eastern Illinois,OVC,100.6,102.8,-2.1,"{'offense': 227, 'defense': 171, 'net': 198}"
2015,69,Detroit Mercy,Horizon,101.8,103.9,-2.1,"{'offense': 191, 'defense': 197, 'net': 198}"
2015,31,Bryant,NEC,103.9,106.1,-2.1,"{'offense': 142, 'defense': 262, 'net': 198}"
2015,211,Northwestern State,Southland,109.8,112.0,-2.2,"{'offense': 35, 'defense': 342, 'net': 201}"
2015,196,Norfolk State,MEAC,103.4,105.6,-2.2,"{'offense': 155, 'defense': 244, 'net': 201}"
2015,129,James Madison,CAA,103.8,106.1,-2.3,"{'offense': 143, 'defense': 262, 'net': 203}"
2015,144,Little Rock,Sun Belt,103.7,106.0,-2.3,"{'offense': 147, 'defense': 258, 'net': 203}"
2015,241,Rice,CUSA,101.4,103.7,-2.3,"{'offense': 208, 'defense': 185, 'net': 203}"
2015,2,Air Force,Mountain West,105.1,107.4,-2.3,"{'offense': 106, 'defense': 300, 'net': 203}"
2015,174,Mississippi State,SEC,98.4,100.7,-2.3,"{'offense': 278, 'defense': 117, 'net': 203}"
2015,319,UNC Asheville,Big South,100.9,103.4,-2.5,"{'offense': 220, 'defense': 181, 'net': 208}"
2015,269,South Dakota,Summit,102.9,105.5,-2.5,"{'offense': 169, 'defense': 241, 'net': 208}"
2015,348,Western Carolina,SoCon,102.2,104.8,-2.6,"{'offense': 182, 'defense': 229, 'net': 210}"
2015,60,Cornell,Ivy,96.6,99.2,-2.6,"{'offense': 308, 'defense': 78, 'net': 210}"
2015,68,Denver,Summit,104.3,107.0,-2.7,"{'offense': 131, 'defense': 294, 'net': 212}"
2015,296,Texas Southern,SWAC,104.4,107.1,-2.7,"{'offense': 127, 'defense': 295, 'net': 212}"
2015,207,Northern Colorado,Big Sky,103.7,106.4,-2.7,"{'offense': 147, 'defense': 273, 'net': 212}"
2015,106,Hampton,MEAC,96.8,99.6,-2.7,"{'offense': 306, 'defense': 82, 'net': 212}"
2015,65,DePaul,Big East,104.9,107.7,-2.7,"{'offense': 113, 'defense': 306, 'net': 212}"
2015,298,Texas Tech,Big 12,99.5,102.3,-2.8,"{'offense': 252, 'defense': 159, 'net': 217}"
2015,323,USC,Pac-12,98.8,101.7,-2.9,"{'offense': 270, 'defense': 141, 'net': 218}"
2015,340,Virginia Tech,ACC,103.1,106.0,-2.9,"{'offense': 163, 'defense': 258, 'net': 218}"
2015,222,Oral Roberts,Summit,103.0,105.9,-2.9,"{'offense': 167, 'defense': 254, 'net': 218}"
2015,167,Miami (OH),MAC,100.8,103.7,-2.9,"{'offense': 221, 'defense': 185, 'net': 218}"
2015,247,SIU Edwardsville,OVC,98.8,101.8,-3.0,"{'offense': 270, 'defense': 145, 'net': 222}"
2015,27,Boston University,Patriot,105.0,108.2,-3.1,"{'offense': 110, 'defense': 315, 'net': 223}"
2015,303,Tulane,American,99.4,102.6,-3.2,"{'offense': 256, 'defense': 165, 'net': 224}"
2015,272,Southeast Missouri State,OVC,101.5,104.7,-3.2,"{'offense': 201, 'defense': 227, 'net': 224}"
2015,262,Seattle U,WAC,98.7,102.1,-3.4,"{'offense': 274, 'defense': 155, 'net': 226}"
2015,309,UC Riverside,Big West,98.8,102.1,-3.4,"{'offense': 270, 'defense': 155, 'net': 226}"
2015,291,Tennessee Tech,OVC,103.2,106.7,-3.5,"{'offense': 161, 'defense': 283, 'net': 228}"
2015,273,Southern Illinois,MVC,99.0,102.5,-3.5,"{'offense': 264, 'defense': 162, 'net': 228}"
2015,36,Cal State Bakersfield,WAC,100.2,103.8,-3.6,"{'offense': 238, 'defense': 192, 'net': 230}"
2015,95,George Mason,A-10,100.0,103.7,-3.7,"{'offense': 239, 'defense': 185, 'net': 231}"
2015,297,Texas State,Sun Belt,94.5,98.2,-3.7,"{'offense': 329, 'defense': 59, 'net': 231}"
2015,113,Houston,American,100.6,104.3,-3.8,"{'offense': 227, 'defense': 212, 'net': 233}"
2015,250,Sacred Heart,NEC,102.4,106.3,-3.9,"{'offense': 178, 'defense': 268, 'net': 234}"
2015,92,Fresno State,Mountain West,100.5,104.3,-3.9,"{'offense': 230, 'defense': 212, 'net': 234}"
2015,91,Fordham,A-10,99.3,103.3,-4.0,"{'offense': 259, 'defense': 178, 'net': 236}"
2015,6,Alabama State,SWAC,99.8,104.0,-4.1,"{'offense': 244, 'defense': 201, 'net': 237}"
2015,19,Ball State,MAC,99.6,103.9,-4.3,"{'offense': 248, 'defense': 197, 'net': 238}"
2015,74,East Carolina,American,101.3,105.6,-4.3,"{'offense': 214, 'defense': 244, 'net': 238}"
2015,183,Mount St. Mary's,NEC,99.6,104.0,-4.4,"{'offense': 248, 'defense': 201, 'net': 240}"
2015,210,Northern Kentucky,ASUN,101.9,106.6,-4.7,"{'offense': 190, 'defense': 278, 'net': 241}"
2015,73,Duquesne,A-10,104.6,109.4,-4.7,"{'offense': 123, 'defense': 327, 'net': 241}"
2015,232,Prairie View A&M,SWAC,97.9,102.7,-4.7,"{'offense': 290, 'defense': 167, 'net': 241}"
2015,345,Weber State,Big Sky,100.8,105.6,-4.8,"{'offense': 221, 'defense': 244, 'net': 244}"
2015,344,Washington State,Pac-12,103.2,108.1,-4.9,"{'offense': 161, 'defense': 311, 'net': 245}"
2015,172,Milwaukee,Horizon,100.8,105.7,-4.9,"{'offense': 221, 'defense': 248, 'net': 245}"
2015,357,Wright State,Horizon,99.5,104.4,-4.9,"{'offense': 252, 'defense': 215, 'net': 245}"
2015,204,North Texas,CUSA,98.2,103.1,-5.0,"{'offense': 283, 'defense': 175, 'net': 248}"
2015,15,Army,Patriot,101.3,106.3,-5.0,"{'offense': 214, 'defense': 268, 'net': 248}"
2015,146,Long Island University,NEC,97.4,102.4,-5.0,"{'offense': 300, 'defense': 160, 'net': 248}"
2015,177,Missouri,SEC,99.0,104.1,-5.1,"{'offense': 264, 'defense': 207, 'net': 251}"
2015,221,Omaha,Summit,101.4,106.5,-5.1,"{'offense': 208, 'defense': 277, 'net': 251}"
2015,139,Lamar,Southland,99.8,104.9,-5.1,"{'offense': 244, 'defense': 230, 'net': 251}"
2015,30,Brown,Ivy,99.4,104.6,-5.2,"{'offense': 256, 'defense': 223, 'net': 254}"
2015,13,Arkansas State,Sun Belt,97.9,103.1,-5.2,"{'offense': 290, 'defense': 175, 'net': 254}"
2015,215,Ohio,MAC,101.4,106.7,-5.4,"{'offense': 208, 'defense': 283, 'net': 256}"
2015,81,Elon,CAA,98.0,103.4,-5.4,"{'offense': 285, 'defense': 181, 'net': 256}"
