teamId,team,season,playerId,dateOfBirth
96,George Washington,2018,26000,
96,George Washington,2018,26441,
96,George Washington,2018,28127,
96,George Washington,2018,32019,1997-10-28
96,George Washington,2018,35447,
96,George Washington,2018,35448,
96,George Washington,2018,35449,
96,George Washington,2018,35450,
96,George Washington,2018,35451,
96,George Washington,2018,41685,
96,George Washington,2018,46864,
96,George Washington,2018,46865,1994-10-13
96,George Washington,2018,46866,1995-05-29
96,George Washington,2018,46867,
96,George Washington,2018,27830,
251,Saint Joseph's,2018,21895,1997-11-06
251,Saint Joseph's,2018,26780,1998-09-08
251,Saint Joseph's,2018,31377,
251,Saint Joseph's,2018,32268,
251,Saint Joseph's,2018,35466,
251,Saint Joseph's,2018,44083,1997-02-02
251,Saint Joseph's,2018,44084,
251,Saint Joseph's,2018,44087,
251,Saint Joseph's,2018,48080,
251,Saint Joseph's,2018,48081,
251,Saint Joseph's,2018,48083,
251,Saint Joseph's,2018,48084,
251,Saint Joseph's,2018,48085,
251,Saint Joseph's,2018,34822,
251,Saint Joseph's,2018,44086,
251,Saint Joseph's,2018,48082,
251,Saint Joseph's,2018,48079,1995-02-18
251,Saint Joseph's,2018,44085,
240,Rhode Island,2018,25834,
240,Rhode Island,2018,35477,
240,Rhode Island,2018,35478,1997-05-10
240,Rhode Island,2018,35479,
240,Rhode Island,2018,36997,
240,Rhode Island,2018,42339,
240,Rhode Island,2018,42340,
240,Rhode Island,2018,42341,
240,Rhode Island,2018,46850,
240,Rhode Island,2018,46851,1995-02-10
240,Rhode Island,2018,46852,1995-10-03
240,Rhode Island,2018,46853,
240,Rhode Island,2018,46854,
240,Rhode Island,2018,46855,
240,Rhode Island,2018,46856,1995-07-11
277,St. Bonaventure,2018,42965,
277,St. Bonaventure,2018,26507,
277,St. Bonaventure,2018,27276,1999-07-12
277,St. Bonaventure,2018,27714,
277,St. Bonaventure,2018,35632,
277,St. Bonaventure,2018,36863,
277,St. Bonaventure,2018,43598,
277,St. Bonaventure,2018,43599,
277,St. Bonaventure,2018,43601,
277,St. Bonaventure,2018,43602,
277,St. Bonaventure,2018,43603,
277,St. Bonaventure,2018,47108,
