teamId,team,season,playerId,dateOfBirth
96,George Washington,2019,20118,
96,George Washington,2019,26441,
96,George Washington,2019,26767,
96,George Washington,2019,28127,
96,George Washington,2019,32019,1997-10-28
96,George Washington,2019,35447,
96,George Washington,2019,35448,
96,George Washington,2019,35449,
96,George Washington,2019,35450,
96,George Washington,2019,35451,
96,George Washington,2019,41685,
96,George Washington,2019,42356,
96,George Washington,2019,42357,
96,George Washington,2019,27830,
251,Saint Joseph's,2019,17169,
251,Saint Joseph's,2019,21895,1997-11-06
251,Saint Joseph's,2019,31377,
251,Saint Joseph's,2019,31480,
251,Saint Joseph's,2019,32267,1998-01-06
251,Saint Joseph's,2019,32268,
251,Saint Joseph's,2019,35466,
251,Saint Joseph's,2019,35468,
251,Saint Joseph's,2019,44083,1997-02-02
251,Saint Joseph's,2019,44084,
251,Saint Joseph's,2019,44087,
251,Saint Joseph's,2019,34822,
251,Saint Joseph's,2019,44086,
251,Saint Joseph's,2019,44085,
240,Rhode Island,2019,20639,
240,Rhode Island,2019,21127,
240,Rhode Island,2019,25834,
240,Rhode Island,2019,25859,1999-03-07
240,Rhode Island,2019,31894,
240,Rhode Island,2019,35477,
240,Rhode Island,2019,35478,1997-05-10
240,Rhode Island,2019,35479,
240,Rhode Island,2019,35480,
240,Rhode Island,2019,36997,
240,Rhode Island,2019,42338,
240,Rhode Island,2019,42339,
240,Rhode Island,2019,42340,
240,Rhode Island,2019,42341,
277,St. Bonaventure,2019,20039,
277,St. Bonaventure,2019,20040,
277,St. Bonaventure,2019,21539,1998-10-21
277,St. Bonaventure,2019,21582,
277,St. Bonaventure,2019,26507,
277,St. Bonaventure,2019,33582,
277,St. Bonaventure,2019,35632,
277,St. Bonaventure,2019,36863,
277,St. Bonaventure,2019,43598,
277,St. Bonaventure,2019,43599,
277,St. Bonaventure,2019,43600,
277,St. Bonaventure,2019,43601,
277,St. Bonaventure,2019,43602,
277,St. Bonaventure,2019,43603,
64,Dayton,2019,16056,
64,Dayton,2019,19895,
64,Dayton,2019,20964,
64,Dayton,2019,26413,
64,Dayton,2019,27982,
64,Dayton,2019,32335,
64,Dayton,2019,32634,1996-11-04
64,Dayton,2019,32635,1999-07-18
64,Dayton,2019,32636,1998-01-06
64,Dayton,2019,32639,
64,Dayton,2019,37830,1998-03-04
64,Dayton,2019,37831,
64,Dayton,2019,37832,1998-06-20
64,Dayton,2019,43604,1996-08-11
64,Dayton,2019,43605,
64,Dayton,2019,43606,
242,Richmond,2019,20763,
242,Richmond,2019,20764,
242,Richmond,2019,21586,
242,Richmond,2019,21748,
242,Richmond,2019,26341,
242,Richmond,2019,26342,1998-01-15
242,Richmond,2019,26343,1998-07-14
242,Richmond,2019,26344,
242,Richmond,2019,26345,
242,Richmond,2019,26346,
242,Richmond,2019,26454,
242,Richmond,2019,32385,1998-01-03
242,Richmond,2019,34824,
242,Richmond,2019,44054,
242,Richmond,2019,44055,
242,Richmond,2019,44056,
137,La Salle,2019,3480,
137,La Salle,2019,20972,
137,La Salle,2019,22262,
