season,teamId,team,conference,elo
2017,87,Florida,Southeastern Conference,2204
2017,85,Florida A&M,Mid-Eastern Athletic Conference,1234
2017,86,Florida Atlantic,Conference USA,1423
2017,88,Florida Gulf Coast,ASUN Conference,1946
2017,89,Florida International,Conference USA,1543
2017,90,Florida State,Atlantic Coast Conference,1967
2017,91,Fordham,Atlantic 10 Conference,1530
2017,92,Fresno State,Mountain West Conference,1807
2017,93,Furman,Southern Conference,1846
2017,94,Gardner-Webb,Big South Conference,1877
2017,95,George Mason,Atlantic 10 Conference,1627
2017,97,Georgetown,Big East Conference,1807
2017,96,George Washington,Atlantic 10 Conference,1697
2017,98,Georgia,Southeastern Conference,1797
2017,99,Georgia Southern,Sun Belt Conference,1648
2017,100,Georgia State,Sun Belt Conference,1781
2017,101,Georgia Tech,Atlantic Coast Conference,1812
2017,102,Gonzaga,West Coast Conference,2313
2017,103,Grambling,Southwestern Athletic Conference,1467
2017,104,Grand Canyon,Western Athletic Conference,1770
2017,105,Green Bay,Horizon League,1700
2017,106,Hampton,Mid-Eastern Athletic Conference,1469
2017,363,Hartford,America East Conference,1343
2017,107,Harvard,Ivy League,1823
2017,108,Hawai'i,Big West Conference,1551
2017,109,High Point,Big South Conference,1572
2017,110,Hofstra,Coastal Athletic Association,1729
2017,111,Holy Cross,Patriot League,1544
2017,113,Houston,American Athletic Conference,1850
2017,112,Houston Christian,Southland Conference,1609
2017,114,Howard,Mid-Eastern Athletic Conference,1305
2017,117,Idaho,Big Sky Conference,1730
2017,116,Idaho State,Big Sky Conference,1382
2017,118,Illinois,Big Ten Conference,1846
2017,119,Illinois State,Missouri Valley Conference,1905
2017,120,Incarnate Word,Southland Conference,1469
2017,121,Indiana,Big Ten Conference,1942
2017,122,Indiana State,Missouri Valley Conference,1573
2017,123,Iona,Metro Atlantic Athletic Conference,1742
2017,124,Iowa,Big Ten Conference,1837
2017,125,Iowa State,Big 12 Conference,2141
2017,115,IU Indianapolis,Summit League,1656
2017,126,Jackson State,Southwestern Athletic Conference,1385
2017,127,Jacksonville,ASUN Conference,1602
2017,128,Jacksonville State,Ohio Valley Conference,1787
2017,129,James Madison,Coastal Athletic Association,1671
2017,131,Kansas,Big 12 Conference,2250
2017,130,Kansas City,Western Athletic Conference,1644
2017,132,Kansas State,Big 12 Conference,1864
2017,133,Kennesaw State,ASUN Conference,1688
2017,134,Kent State,Mid-American Conference,1742
2017,135,Kentucky,Southeastern Conference,2181
2017,138,Lafayette,Patriot League,1341
2017,139,Lamar,Southland Conference,1667
2017,137,La Salle,Atlantic 10 Conference,1547
2017,141,Lehigh,Patriot League,1721
2017,142,Liberty,Big South Conference,1665
2017,143,Lipscomb,ASUN Conference,1882
2017,144,Little Rock,Sun Belt Conference,1627
2017,145,Long Beach State,Big West Conference,1619
2017,146,Long Island University,Northeast Conference,1571
2017,147,Longwood,Big South Conference,1294
2017,148,Louisiana,Sun Belt Conference,1766
2017,149,Louisiana Tech,Conference USA,1785
2017,150,Louisville,Atlantic Coast Conference,2134
2017,151,Loyola Chicago,Missouri Valley Conference,1750
2017,152,Loyola Maryland,Patriot League,1566
2017,153,Loyola Marymount,West Coast Conference,1647
2017,136,LSU,Southeastern Conference,1469
2017,154,Maine,America East Conference,1279
2017,155,Manhattan,Metro Atlantic Athletic Conference,1380
2017,156,Marist,Metro Atlantic Athletic Conference,1348
2017,157,Marquette,Big East Conference,1907
2017,158,Marshall,Conference USA,1699
2017,160,Maryland,Big Ten Conference,1849
2017,159,Maryland Eastern Shore,Mid-Eastern Athletic Conference,1358
2017,161,Massachusetts,Atlantic 10 Conference,1566
2017,162,McNeese,Southland Conference,1420
2017,163,Memphis,American Athletic Conference,1619
2017,164,Mercer,Southern Conference,1789
2017,168,Miami,Atlantic Coast Conference,1870
2017,167,Miami (OH),Mid-American Conference,1526
2017,170,Michigan,Big Ten Conference,2190
2017,169,Michigan State,Big Ten Conference,1982
2017,171,Middle Tennessee,Conference USA,1992
2017,172,Milwaukee,Horizon League,1577
2017,173,Minnesota,Big Ten Conference,1931
2017,174,Mississippi State,Southeastern Conference,1725
2017,175,Mississippi Valley State,Southwestern Athletic Conference,1253
2017,177,Missouri,Southeastern Conference,1632
2017,176,Missouri State,Missouri Valley Conference,1700
2017,178,Monmouth,Metro Atlantic Athletic Conference,1878
2017,179,Montana,Big Sky Conference,1710
2017,180,Montana State,Big Sky Conference,1619
2017,181,Morehead State,Ohio Valley Conference,1659
2017,182,Morgan State,Mid-Eastern Athletic Conference,1371
2017,183,Mount St. Mary's,Northeast Conference,1581
2017,184,Murray State,Ohio Valley Conference,1653
2017,187,Navy,Patriot League,1542
2017,185,NC State,Atlantic Coast Conference,1640
2017,188,Nebraska,Big Ten Conference,1626
2017,189,Nevada,Mountain West Conference,2000
2017,190,New Hampshire,America East Conference,1721
2017,191,New Mexico,Mountain West Conference,1681
2017,192,New Mexico State,Western Athletic Conference,1838
2017,193,New Orleans,Southland Conference,1733
2017,194,Niagara,Metro Atlantic Athletic Conference,1498
2017,195,Nicholls,Southland Conference,1445
2017,186,NJIT,ASUN Conference,1571
2017,196,Norfolk State,Mid-Eastern Athletic Conference,1483
2017,200,North Carolina,Atlantic Coast Conference,2268
2017,198,North Carolina A&T,Mid-Eastern Athletic Conference,1103
2017,199,North Carolina Central,Mid-Eastern Athletic Conference,1736
2017,201,North Dakota,Big Sky Conference,1827
2017,202,North Dakota State,Summit League,1705
2017,205,Northeastern,Coastal Athletic Association,1594
2017,206,Northern Arizona,Big Sky Conference,1464
2017,207,Northern Colorado,Big Sky Conference,1528
2017,208,Northern Illinois,Mid-American Conference,1669
2017,209,Northern Iowa,Missouri Valley Conference,1598
2017,210,Northern Kentucky,Horizon League,1762
2017,203,North Florida,ASUN Conference,1733
2017,204,North Texas,Conference USA,1333
2017,212,Northwestern,Big Ten Conference,1892
2017,211,Northwestern State,Southland Conference,1471
2017,213,Notre Dame,Atlantic Coast Conference,2016
2017,214,Oakland,Horizon League,1838
2017,215,Ohio,Mid-American Conference,1823
2017,216,Ohio State,Big Ten Conference,1803
2017,217,Oklahoma,Big 12 Conference,1838
2017,218,Oklahoma State,Big 12 Conference,2067
2017,219,Old Dominion,Conference USA,1724
2017,220,Ole Miss,Southeastern Conference,1816
2017,221,Omaha,Summit League,1768
2017,222,Oral Roberts,Summit League,1602
2017,223,Oregon,Pac-12 Conference,2212
2017,224,Oregon State,Pac-12 Conference,1500
2017,225,Pacific,West Coast Conference,1545
2017,226,Penn State,Big Ten Conference,1727
2017,227,Pennsylvania,Ivy League,1769
2017,228,Pepperdine,West Coast Conference,1375
2017,229,Pittsburgh,Atlantic Coast Conference,1764
2017,230,Portland,West Coast Conference,1468
2017,231,Portland State,Big Sky Conference,1617
2017,232,Prairie View A&M,Southwestern Athletic Conference,1437
2017,233,Presbyterian,Big South Conference,1171
2017,234,Princeton,Ivy League,2019
2017,235,Providence,Big East Conference,1868
2017,236,Purdue,Big Ten Conference,2038
2017,237,Purdue Fort Wayne,Summit League,1766
2017,238,Quinnipiac,Metro Atlantic Athletic Conference,1276
2017,239,Radford,Big South Conference,1501
2017,240,Rhode Island,Atlantic 10 Conference,2002
2017,241,Rice,Conference USA,1683
2017,242,Richmond,Atlantic 10 Conference,1749
2017,243,Rider,Metro Atlantic Athletic Conference,1577
2017,244,Robert Morris,Northeast Conference,1460
2017,245,Rutgers,Big Ten Conference,1637
2017,249,Sacramento State,Big Sky Conference,1554
2017,250,Sacred Heart,Northeast Conference,1417
2017,251,Saint Joseph's,Atlantic 10 Conference,1529
2017,252,Saint Louis,Atlantic 10 Conference,1506
2017,253,Saint Mary's,West Coast Conference,2100
2017,254,Saint Peter's,Metro Atlantic Athletic Conference,1906
2017,256,Samford,Southern Conference,1692
2017,255,Sam Houston,Southland Conference,1567
2017,258,San Diego,West Coast Conference,1401
2017,257,San Diego State,Mountain West Conference,1816
2017,259,San Francisco,West Coast Conference,1732
2017,260,San José State,Mountain West Conference,1534
2017,261,Santa Clara,West Coast Conference,1853
2017,380,Savannah State,Mid-Eastern Athletic Conference,1380
2017,262,Seattle U,Western Athletic Conference,1518
2017,246,SE Louisiana,Southland Conference,1589
2017,263,Seton Hall,Big East Conference,1893
2017,264,Siena,Metro Atlantic Athletic Conference,1660
2017,247,SIU Edwardsville,Ohio Valley Conference,1482
2017,248,SMU,American Athletic Conference,2171
2017,265,South Alabama,Sun Belt Conference,1560
2017,266,South Carolina,Southeastern Conference,2124
2017,267,South Carolina State,Mid-Eastern Athletic Conference,1265
2017,268,South Carolina Upstate,ASUN Conference,1591
2017,269,South Dakota,Summit League,1791
2017,270,South Dakota State,Summit League,1826
2017,272,Southeast Missouri State,Ohio Valley Conference,1588
2017,274,Southern,Southwestern Athletic Conference,1352
2017,273,Southern Illinois,Missouri Valley Conference,1680
2017,275,Southern Miss,Conference USA,1390
2017,276,Southern Utah,Big Sky Conference,1374
2017,271,South Florida,American Athletic Conference,1361
2017,281,Stanford,Pac-12 Conference,1705
2017,277,St. Bonaventure,Atlantic 10 Conference,1752
2017,282,Stephen F. Austin,Southland Conference,1601
2017,283,Stetson,ASUN Conference,1517
2017,364,St. Francis Brooklyn,Northeast Conference,1105
2017,278,St. Francis (PA),Northeast Conference,1555
2017,279,St. John's,Big East Conference,1670
2017,285,Stony Brook,America East Conference,1661
2017,286,Syracuse,Atlantic Coast Conference,1927
2017,287,TCU,Big 12 Conference,2056
2017,289,Temple,American Athletic Conference,1658
2017,292,Tennessee,Southeastern Conference,1762
2017,290,Tennessee State,Ohio Valley Conference,1702
2017,291,Tennessee Tech,Ohio Valley Conference,1600
2017,295,Texas,Big 12 Conference,1841
2017,293,Texas A&M,Southeastern Conference,1819
2017,294,Texas A&M-Corpus Christi,Southland Conference,1827
2017,296,Texas Southern,Southwestern Athletic Conference,1581
2017,297,Texas State,Sun Belt Conference,1835
2017,298,Texas Tech,Big 12 Conference,1848
2017,299,The Citadel,Southern Conference,1502
2017,300,Toledo,Mid-American Conference,1777
2017,301,Towson,Coastal Athletic Association,1860
2017,302,Troy,Sun Belt Conference,1880
2017,303,Tulane,American Athletic Conference,1509
2017,304,Tulsa,American Athletic Conference,1593
2017,305,UAB,Conference USA,1568
2017,306,UAlbany,America East Conference,1813
2017,307,UC Davis,Big West Conference,1571
2017,312,UCF,American Athletic Conference,1850
2017,308,UC Irvine,Big West Conference,1765
2017,313,UCLA,Pac-12 Conference,2076
2017,314,UConn,American Athletic Conference,1784
2017,309,UC Riverside,Big West Conference,1441
2017,311,UC Santa Barbara,Big West Conference,1357
2017,315,UIC,Horizon League,1560
2017,316,UL Monroe,Sun Belt Conference,1617
2017,318,UMass Lowell,America East Conference,1515
2017,317,UMBC,America East Conference,1637
2017,319,UNC Asheville,Big South Conference,1843
2017,320,UNC Greensboro,Southern Conference,1833
2017,321,UNC Wilmington,Coastal Athletic Association,1904
2017,322,UNLV,Mountain West Conference,1458
2017,323,USC,Pac-12 Conference,1846
2017,331,Utah,Pac-12 Conference,1994
2017,329,Utah State,Mountain West Conference,1787
2017,332,Utah Valley,Western Athletic Conference,1833
2017,324,UT Arlington,Sun Belt Conference,1968
2017,327,UTEP,Conference USA,1683
2017,325,UT Martin,Ohio Valley Conference,1640
2017,326,UT Rio Grande Valley,Western Athletic Conference,1414
2017,328,UTSA,Conference USA,1563
2017,335,Valparaiso,Horizon League,1830
2017,336,Vanderbilt,Southeastern Conference,2014
2017,333,VCU,Atlantic 10 Conference,1899
2017,337,Vermont,America East Conference,2006
2017,338,Villanova,Big East Conference,2250
2017,339,Virginia,Atlantic Coast Conference,1990
2017,340,Virginia Tech,Atlantic Coast Conference,1921
2017,334,VMI,Southern Conference,1407
2017,341,Wagner,Northeast Conference,1559
2017,342,Wake Forest,Atlantic Coast Conference,1944
2017,343,Washington,Pac-12 Conference,1555
2017,344,Washington State,Pac-12 Conference,1564
2017,345,Weber State,Big Sky Conference,1747
2017,348,Western Carolina,Southern Conference,1405
2017,349,Western Illinois,Summit League,1491
2017,350,Western Kentucky,Conference USA,1557
2017,351,Western Michigan,Mid-American Conference,1770
2017,347,West Virginia,Big 12 Conference,2153
2017,352,Wichita State,Missouri Valley Conference,2195
2017,353,William & Mary,Coastal Athletic Association,1754
2017,354,Winthrop,Big South Conference,1862
2017,355,Wisconsin,Big Ten Conference,2100
2017,356,Wofford,Southern Conference,1793
2017,357,Wright State,Horizon League,1796
2017,358,Wyoming,Mountain West Conference,1784
2017,359,Xavier,Big East Conference,1954
2017,360,Yale,Ivy League,1752
2017,361,Youngstown State,Horizon League,1498
