teamId,team,season,playerId,dateOfBirth
96,George Washington,2025,5176,
96,George Washington,2025,5177,
96,George Washington,2025,5179,
96,George Washington,2025,5180,
96,George Washington,2025,5181,
96,George Washington,2025,5186,
96,George Washington,2025,5190,
96,George Washington,2025,5175,
96,George Washington,2025,5178,
96,George Washington,2025,5182,
96,George Washington,2025,5183,
96,George Washington,2025,5184,
96,George Washington,2025,5185,
96,George Washington,2025,5187,
96,George Washington,2025,5188,
96,George Washington,2025,5189,
251,Saint Joseph's,2025,3518,
251,Saint Joseph's,2025,3520,
251,Saint Joseph's,2025,3522,
251,Saint Joseph's,2025,3524,
251,Saint Joseph's,2025,3519,
251,Saint Joseph's,2025,3521,
251,Saint Joseph's,2025,3523,
251,Saint Joseph's,2025,3525,
251,Saint Joseph's,2025,3526,
251,Saint Joseph's,2025,3527,
251,Saint Joseph's,2025,3528,
251,Saint Joseph's,2025,3529,
251,Saint Joseph's,2025,3530,
251,Saint Joseph's,2025,3531,
240,Rhode Island,2025,5145,
240,Rhode Island,2025,5146,
240,Rhode Island,2025,5148,
240,Rhode Island,2025,5150,
240,Rhode Island,2025,5153,
240,Rhode Island,2025,5154,
240,Rhode Island,2025,5157,
240,Rhode Island,2025,5159,
240,Rhode Island,2025,5147,
240,Rhode Island,2025,5149,
240,Rhode Island,2025,5155,
240,Rhode Island,2025,5151,
240,Rhode Island,2025,5152,
240,Rhode Island,2025,5156,
240,Rhode Island,2025,5158,
240,Rhode Island,2025,5160,
277,St. Bonaventure,2025,2823,
277,St. Bonaventure,2025,2824,
277,St. Bonaventure,2025,2825,
277,St. Bonaventure,2025,2827,
277,St. Bonaventure,2025,2829,
277,St. Bonaventure,2025,2830,
277,St. Bonaventure,2025,2831,
277,St. Bonaventure,2025,2832,
277,St. Bonaventure,2025,2833,
277,St. Bonaventure,2025,2834,
277,St. Bonaventure,2025,2835,
277,St. Bonaventure,2025,2826,
277,St. Bonaventure,2025,2828,
277,St. Bonaventure,2025,2836,
277,St. Bonaventure,2025,2837,
64,Dayton,2025,2920,
64,Dayton,2025,2922,
64,Dayton,2025,2923,
64,Dayton,2025,2927,
64,Dayton,2025,2931,
64,Dayton,2025,2932,
64,Dayton,2025,2933,
64,Dayton,2025,2934,
64,Dayton,2025,2935,
64,Dayton,2025,2921,
64,Dayton,2025,2924,
64,Dayton,2025,2925,
64,Dayton,2025,2926,
