season,teamId,team,conference,rating
2017,308,UC Irvine,Big West,3.9
2017,123,Iona,MAAC,3.8
2017,151,Loyola Chicago,MVC,3.8
2017,220,Ole Miss,SEC,3.6
2017,56,Colorado,Pac-12,3.5
2017,201,North Dakota,Big Sky,3.4
2017,118,Illinois,Big Ten,3.4
2017,13,Arkansas State,Sun Belt,3.3
2017,25,Boise State,Mountain West,3.3
2017,63,Davidson,A-10,3.2
2017,259,San Francisco,WCC,3.2
2017,301,Towson,CAA,3.1
2017,104,Grand Canyon,WAC,3.0
2017,210,Northern Kentucky,Horizon,3.0
2017,16,Auburn,SEC,2.9
2017,219,Old Dominion,CUSA,2.9
2017,92,Fresno State,Mountain West,2.8
2017,101,Georgia Tech,ACC,2.8
2017,229,Pittsburgh,ACC,2.8
2017,143,Lipscomb,ASUN,2.8
2017,163,Memphis,American,2.8
2017,237,Purdue Fort Wayne,Summit,2.8
2017,332,Utah Valley,WAC,2.7
2017,97,Georgetown,Big East,2.7
2017,296,Texas Southern,SWAC,2.6
2017,241,Rice,CUSA,2.5
2017,174,Mississippi State,SEC,2.4
2017,242,Richmond,A-10,2.4
2017,320,UNC Greensboro,SoCon,2.3
2017,302,Troy,Sun Belt,2.3
2017,300,Toledo,MAC,2.3
2017,33,Buffalo,MAC,2.3
2017,345,Weber State,Big Sky,2.2
2017,94,Gardner-Webb,Big South,2.1
2017,269,South Dakota,Summit,2.1
2017,360,Yale,Ivy,2.1
2017,294,Texas A&M-Corpus Christi,Southland,2.1
2017,358,Wyoming,Mountain West,1.9
2017,176,Missouri State,MVC,1.8
2017,353,William & Mary,CAA,1.8
2017,100,Georgia State,Sun Belt,1.7
2017,205,Northeastern,CAA,1.7
2017,134,Kent State,MAC,1.7
2017,81,Elon,CAA,1.7
2017,95,George Mason,A-10,1.6
2017,202,North Dakota State,Summit,1.5
2017,226,Penn State,Big Ten,1.5
2017,357,Wright State,Horizon,1.5
2017,190,New Hampshire,Am. East,1.5
2017,256,Samford,SoCon,1.5
2017,264,Siena,MAAC,1.5
2017,217,Oklahoma,Big 12,1.5
2017,128,Jacksonville State,OVC,1.3
2017,79,Eastern Michigan,MAC,1.3
2017,290,Tennessee State,OVC,1.1
2017,191,New Mexico,Mountain West,1.1
2017,42,Canisius,MAAC,1.0
2017,329,Utah State,Mountain West,1.0
2017,80,Eastern Washington,Big Sky,1.0
2017,227,Pennsylvania,Ivy,0.9
2017,314,UConn,American,0.9
2017,148,Louisiana,Sun Belt,0.9
2017,158,Marshall,CUSA,0.8
2017,356,Wofford,SoCon,0.8
2017,193,New Orleans,Southland,0.8
2017,317,UMBC,Am. East,0.7
2017,297,Texas State,Sun Belt,0.7
2017,105,Green Bay,Horizon,0.7
2017,164,Mercer,SoCon,0.6
2017,185,NC State,ACC,0.6
2017,221,Omaha,Summit,0.5
2017,188,Nebraska,Big Ten,0.4
2017,183,Mount St. Mary's,NEC,0.4
2017,289,Temple,American,0.4
2017,27,Boston University,Patriot,0.4
2017,137,La Salle,A-10,0.4
2017,184,Murray State,OVC,0.4
2017,96,George Washington,A-10,0.3
2017,19,Ball State,MAC,0.3
2017,281,Stanford,Pac-12,0.2
2017,270,South Dakota State,Summit,0.2
2017,351,Western Michigan,MAC,0.2
2017,142,Liberty,Big South,0.1
2017,179,Montana,Big Sky,0.1
2017,68,Denver,Summit,0.1
2017,261,Santa Clara,WCC,0.0
2017,295,Texas,Big 12,0.0
2017,82,Evansville,MVC,-0.2
2017,341,Wagner,NEC,-0.2
2017,161,Massachusetts,A-10,-0.3
2017,307,UC Davis,Big West,-0.5
2017,110,Hofstra,CAA,-0.5
2017,273,Southern Illinois,MVC,-0.7
2017,285,Stony Brook,Am. East,-0.7
2017,99,Georgia Southern,Sun Belt,-0.7
2017,83,Fairfield,MAAC,-0.8
2017,117,Idaho,Big Sky,-0.9
2017,305,UAB,CUSA,-1.1
2017,187,Navy,Patriot,-1.1
2017,246,SE Louisiana,Southland,-1.2
2017,243,Rider,MAAC,-1.2
2017,111,Holy Cross,Patriot,-1.2
2017,181,Morehead State,OVC,-1.2
2017,278,St. Francis (PA),NEC,-1.3
2017,279,St. John's,Big East,-1.3
2017,139,Lamar,Southland,-1.4
2017,10,Arizona State,Pac-12,-1.4
2017,146,Long Island University,NEC,-1.4
2017,325,UT Martin,OVC,-1.5
2017,7,Alcorn State,SWAC,-1.5
2017,327,UTEP,CUSA,-1.7
2017,209,Northern Iowa,MVC,-1.7
2017,231,Portland State,Big Sky,-1.8
2017,245,Rutgers,Big Ten,-1.8
2017,77,Eastern Illinois,OVC,-1.8
2017,130,Kansas City,WAC,-1.8
2017,208,Northern Illinois,MAC,-1.8
2017,115,IU Indianapolis,Summit,-1.9
2017,251,Saint Joseph's,A-10,-2.0
2017,180,Montana State,Big Sky,-2.1
2017,304,Tulsa,American,-2.1
2017,112,Houston Christian,Southland,-2.2
2017,255,Sam Houston,Southland,-2.2
2017,152,Loyola Maryland,Patriot,-2.2
2017,268,South Carolina Upstate,ASUN,-2.3
2017,153,Loyola Marymount,WCC,-2.4
2017,15,Army,Patriot,-2.5
2017,282,Stephen F. Austin,Southland,-2.5
2017,74,East Carolina,American,-2.5
2017,84,Fairleigh Dickinson,NEC,-2.6
2017,145,Long Beach State,Big West,-2.9
2017,122,Indiana State,MVC,-3.0
2017,315,UIC,Horizon,-3.0
2017,177,Missouri,SEC,-3.0
2017,91,Fordham,A-10,-3.0
2017,58,Columbia,Ivy,-3.3
2017,54,Coastal Carolina,Sun Belt,-3.3
2017,244,Robert Morris,NEC,-3.3
2017,109,High Point,Big South,-3.4
2017,343,Washington,Pac-12,-3.4
2017,133,Kennesaw State,ASUN,-3.4
2017,41,Campbell,Big South,-3.5
2017,45,Central Michigan,MAC,-3.6
2017,31,Bryant,NEC,-3.7
2017,108,Hawai'i,Big West,-3.7
2017,129,James Madison,CAA,-3.7
2017,53,Cleveland State,Horizon,-3.7
2017,144,Little Rock,Sun Belt,-3.7
2017,136,LSU,SEC,-3.8
2017,26,Boston College,ACC,-3.8
2017,291,Tennessee Tech,OVC,-3.9
2017,73,Duquesne,A-10,-3.9
2017,328,UTSA,CUSA,-4.0
2017,272,Southeast Missouri State,OVC,-4.0
2017,37,Cal State Fullerton,Big West,-4.1
2017,29,Bradley,MVC,-4.3
2017,350,Western Kentucky,CUSA,-4.3
2017,127,Jacksonville,ASUN,-4.4
2017,274,Southern,SWAC,-4.4
2017,28,Bowling Green,MAC,-4.5
2017,172,Milwaukee,Horizon,-4.5
2017,203,North Florida,ASUN,-4.5
2017,207,Northern Colorado,Big Sky,-4.6
2017,196,Norfolk State,MEAC,-4.6
2017,260,San José State,Mountain West,-4.6
2017,2,Air Force,Mountain West,-4.6
2017,65,DePaul,Big East,-4.6
2017,55,Colgate,Patriot,-4.7
2017,232,Prairie View A&M,SWAC,-4.7
2017,194,Niagara,MAAC,-4.7
2017,48,Charlotte,CUSA,-4.8
2017,222,Oral Roberts,Summit,-4.9
2017,262,Seattle U,WAC,-5.0
2017,265,South Alabama,Sun Belt,-5.1
2017,71,Drexel,CAA,-5.1
2017,239,Radford,Big South,-5.1
2017,250,Sacred Heart,NEC,-5.2
2017,126,Jackson State,SWAC,-5.2
2017,318,UMass Lowell,Am. East,-5.2
2017,38,Cal State Northridge,Big West,-5.3
2017,258,San Diego,WCC,-5.3
2017,78,Eastern Kentucky,OVC,-5.6
2017,60,Cornell,Ivy,-5.7
2017,322,UNLV,Mountain West,-5.8
2017,186,NJIT,ASUN,-5.8
2017,344,Washington State,Pac-12,-5.8
2017,1,Abilene Christian,Southland,-5.9
2017,89,Florida International,CUSA,-5.9
2017,86,Florida Atlantic,CUSA,-6.0
2017,106,Hampton,MEAC,-6.1
2017,30,Brown,Ivy,-6.1
2017,47,Charleston Southern,Big South,-6.1
2017,225,Pacific,WCC,-6.1
2017,70,Drake,MVC,-6.1
2017,159,Maryland Eastern Shore,MEAC,-6.2
2017,155,Manhattan,MAAC,-6.3
2017,103,Grambling,SWAC,-6.3
2017,316,UL Monroe,Sun Belt,-6.4
2017,326,UT Rio Grande Valley,WAC,-6.5
2017,35,Cal Poly,Big West,-6.6
2017,249,Sacramento State,Big Sky,-6.6
2017,211,Northwestern State,Southland,-6.7
2017,8,American University,Patriot,-6.7
2017,238,Quinnipiac,MAAC,-6.8
2017,167,Miami (OH),MAC,-6.9
2017,361,Youngstown State,Horizon,-7.0
2017,24,Binghamton,Am. East,-7.1
2017,17,Austin Peay,OVC,-7.2
2017,309,UC Riverside,Big West,-7.3
2017,182,Morgan State,MEAC,-7.3
2017,252,Saint Louis,A-10,-7.5
2017,9,App State,Sun Belt,-7.7
2017,303,Tulane,American,-7.7
2017,120,Incarnate Word,Southland,-7.7
2017,230,Portland,WCC,-8.0
2017,62,Dartmouth,Ivy,-8.0
2017,380,Savannah State,MEAC,-8.1
2017,69,Detroit Mercy,Horizon,-8.1
2017,299,The Citadel,SoCon,-8.1
2017,43,Central Arkansas,Southland,-8.1
2017,195,Nicholls,Southland,-8.2
2017,156,Marist,MAAC,-8.4
2017,349,Western Illinois,Summit,-8.6
2017,66,Delaware,CAA,-8.7
2017,206,Northern Arizona,Big Sky,-9.1
2017,247,SIU Edwardsville,OVC,-9.3
2017,224,Oregon State,Pac-12,-9.4
2017,162,McNeese,Southland,-9.4
2017,6,Alabama State,SWAC,-9.5
2017,228,Pepperdine,WCC,-9.7
2017,204,North Texas,CUSA,-9.9
2017,283,Stetson,ASUN,-10.0
2017,275,Southern Miss,CUSA,-10.1
2017,267,South Carolina State,MEAC,-10.1
2017,114,Howard,MEAC,-10.3
2017,311,UC Santa Barbara,Big West,-10.3
2017,271,South Florida,American,-10.4
2017,348,Western Carolina,SoCon,-10.5
2017,138,Lafayette,Patriot,-10.7
2017,67,Delaware State,MEAC,-10.8
2017,334,VMI,SoCon,-10.9
2017,276,Southern Utah,Big Sky,-11.1
2017,175,Mississippi Valley State,SWAC,-11.1
2017,23,Bethune-Cookman,MEAC,-11.3
2017,116,Idaho State,Big Sky,-11.3
2017,44,Central Connecticut,NEC,-11.3
2017,363,Hartford,Am. East,-12.0
2017,85,Florida A&M,MEAC,-12.2
2017,154,Maine,Am. East,-12.4
2017,14,Arkansas-Pine Bluff,SWAC,-12.5
2017,364,St. Francis Brooklyn,NEC,-12.9
2017,59,Coppin State,MEAC,-13.0
2017,50,Chicago State,WAC,-13.4
2017,147,Longwood,Big South,-14.5
2017,198,North Carolina A&T,MEAC,-15.6
2017,4,Alabama A&M,SWAC,-15.7
2017,233,Presbyterian,Big South,-16.6
