teamId,team,season,playerId,dateOfBirth
96,George Washington,2014,47917,1995-02-27
96,George Washington,2014,53286,1993-09-04
96,George Washington,2014,53714,1992-08-19
96,George Washington,2014,53715,1993-11-30
96,George Washington,2014,56513,1993-07-17
96,George Washington,2014,56514,1993-05-17
96,George Washington,2014,56987,1994-01-19
96,George Washington,2014,58108,1993-08-24
96,George Washington,2014,61410,1992-12-09
96,George Washington,2014,66442,1991-02-23
96,George Washington,2014,66443,1990-12-28
96,George Washington,2014,66444,1990-08-16
96,George Washington,2014,66445,1995-12-21
251,Saint Joseph's,2014,53251,1994-08-10
251,Saint Joseph's,2014,53252,1992-11-05
251,Saint Joseph's,2014,57003,1994-07-04
251,Saint Joseph's,2014,57004,1994-06-09
251,Saint Joseph's,2014,57005,1992-07-20
251,Saint Joseph's,2014,57006,1992-11-15
251,Saint Joseph's,2014,60975,1992-07-06
251,Saint Joseph's,2014,60976,1992-11-30
251,Saint Joseph's,2014,65862,1992-03-09
251,Saint Joseph's,2014,65865,1991-03-01
251,Saint Joseph's,2014,65866,1991-10-23
251,Saint Joseph's,2014,65867,1993-07-11
251,Saint Joseph's,2014,65868,1991-12-09
251,Saint Joseph's,2014,67910,1991-08-05
251,Saint Joseph's,2014,67911,1992-09-23
240,Rhode Island,2014,46852,1995-10-03
240,Rhode Island,2014,51234,1994-04-21
240,Rhode Island,2014,51288,1995-11-22
240,Rhode Island,2014,56990,1990-09-14
240,Rhode Island,2014,56992,1993-11-22
240,Rhode Island,2014,56994,1993-12-12
240,Rhode Island,2014,60978,1991-10-10
240,Rhode Island,2014,60979,1994-01-21
240,Rhode Island,2014,61393,1993-06-03
240,Rhode Island,2014,61394,1992-11-26
240,Rhode Island,2014,65877,1992-06-01
240,Rhode Island,2014,65878,1993-03-10
240,Rhode Island,2014,66545,
240,Rhode Island,2014,66546,1991-11-12
240,Rhode Island,2014,47037,1995-03-02
240,Rhode Island,2014,56254,1992-05-17
240,Rhode Island,2014,56206,1992-09-01
277,St. Bonaventure,2014,53173,
277,St. Bonaventure,2014,57059,1991-08-07
277,St. Bonaventure,2014,57692,1991-12-21
277,St. Bonaventure,2014,63002,
277,St. Bonaventure,2014,63003,
277,St. Bonaventure,2014,63004,
277,St. Bonaventure,2014,63006,
277,St. Bonaventure,2014,63007,1991-07-15
277,St. Bonaventure,2014,63008,
277,St. Bonaventure,2014,63009,
277,St. Bonaventure,2014,67962,1989-11-09
277,St. Bonaventure,2014,67963,1990-03-20
277,St. Bonaventure,2014,67964,1991-02-07
277,St. Bonaventure,2014,67965,
277,St. Bonaventure,2014,67966,
277,St. Bonaventure,2014,67967,1991-10-11
64,Dayton,2014,51677,1994-11-11
64,Dayton,2014,51678,1995-01-07
64,Dayton,2014,51683,1995-01-06
64,Dayton,2014,52246,1994-03-25
64,Dayton,2014,56474,1993-09-15
64,Dayton,2014,56476,1994-11-13
64,Dayton,2014,60318,1993-11-17
64,Dayton,2014,61399,1994-04-07
64,Dayton,2014,61400,1992-08-01
64,Dayton,2014,61401,1993-12-25
64,Dayton,2014,61404,
64,Dayton,2014,62278,1991-11-25
64,Dayton,2014,67695,1992-07-02
64,Dayton,2014,67696,1991-03-09
64,Dayton,2014,67697,1990-12-05
64,Dayton,2014,67698,1990-10-10
242,Richmond,2014,12190,
242,Richmond,2014,50339,
242,Richmond,2014,51784,1994-07-22
242,Richmond,2014,51785,1994-11-18
242,Richmond,2014,51787,
242,Richmond,2014,56426,
242,Richmond,2014,56427,1993-12-29
242,Richmond,2014,56428,
242,Richmond,2014,56430,
242,Richmond,2014,58542,1993-02-02
242,Richmond,2014,61755,
242,Richmond,2014,61756,1992-10-26
242,Richmond,2014,62077,1991-11-16
242,Richmond,2014,66302,1992-07-28
242,Richmond,2014,66303,1992-05-15
137,La Salle,2014,47923,
137,La Salle,2014,51822,1993-11-05
137,La Salle,2014,51825,1994-03-06
137,La Salle,2014,51826,
137,La Salle,2014,55857,
137,La Salle,2014,55858,
137,La Salle,2014,55859,
137,La Salle,2014,55861,
137,La Salle,2014,62858,
137,La Salle,2014,67685,
137,La Salle,2014,67686,
137,La Salle,2014,67687,
137,La Salle,2014,67688,1990-02-22
137,La Salle,2014,55862,
137,La Salle,2014,55860,
252,Saint Louis,2014,52371,1992-09-18
252,Saint Louis,2014,52372,1994-06-20
252,Saint Louis,2014,57302,
252,Saint Louis,2014,57355,
252,Saint Louis,2014,58178,1992-04-06
252,Saint Louis,2014,58179,
252,Saint Louis,2014,60640,
252,Saint Louis,2014,63046,
252,Saint Louis,2014,63049,
252,Saint Louis,2014,67089,1992-01-24
252,Saint Louis,2014,67090,1991-08-05
252,Saint Louis,2014,67091,1991-06-16
252,Saint Louis,2014,67092,1991-08-17
252,Saint Louis,2014,67093,1989-11-28
252,Saint Louis,2014,67094,
91,Fordham,2014,46620,1995-04-24
91,Fordham,2014,47520,1993-11-12
91,Fordham,2014,51611,
91,Fordham,2014,51769,1994-12-28
91,Fordham,2014,53743,1994-04-01
91,Fordham,2014,58029,1992-08-16
91,Fordham,2014,58030,1993-07-27
91,Fordham,2014,58031,
91,Fordham,2014,60049,1995-01-29
91,Fordham,2014,62028,1993-04-22
91,Fordham,2014,62031,1993-11-01
91,Fordham,2014,62032,
91,Fordham,2014,67123,1992-07-23
91,Fordham,2014,67124,1992-03-02
91,Fordham,2014,67125,1993-02-26
91,Fordham,2014,67126,
91,Fordham,2014,67127,1993-04-09
91,Fordham,2014,67128,
91,Fordham,2014,67129,1991-04-11
333,VCU,2014,47234,1996-07-06
333,VCU,2014,47854,1995-10-10
333,VCU,2014,51796,1995-09-04
333,VCU,2014,51797,1992-06-05
333,VCU,2014,51798,1993-09-19
333,VCU,2014,51799,1994-04-22
333,VCU,2014,51800,1994-11-23
333,VCU,2014,56532,1994-06-17
333,VCU,2014,60147,1993-06-07
333,VCU,2014,61235,1993-10-28
333,VCU,2014,61236,1992-08-13
333,VCU,2014,61237,1992-12-29
333,VCU,2014,66012,1992-05-23
333,VCU,2014,66013,1990-09-04
333,VCU,2014,66014,1992-02-26
333,VCU,2014,71051,
95,George Mason,2014,53243,
95,George Mason,2014,53244,1994-12-22
95,George Mason,2014,53248,
95,George Mason,2014,56569,
95,George Mason,2014,56571,
95,George Mason,2014,56572,1992-09-16
95,George Mason,2014,56573,
95,George Mason,2014,61145,
95,George Mason,2014,61717,
95,George Mason,2014,61718,
95,George Mason,2014,61719,
95,George Mason,2014,62994,1991-09-21
95,George Mason,2014,66368,1991-07-12
95,George Mason,2014,66369,1992-05-01
95,George Mason,2014,66370,1991-08-04
95,George Mason,2014,69629,
200,North Carolina,2014,52676,1994-07-27
200,North Carolina,2014,52677,1995-02-05
200,North Carolina,2014,52680,1994-01-13
200,North Carolina,2014,52681,1992-07-27
200,North Carolina,2014,56591,1994-06-27
200,North Carolina,2014,56593,1994-01-22
200,North Carolina,2014,56596,1993-09-11
200,North Carolina,2014,61023,1993-09-15
200,North Carolina,2014,61024,1993-01-12
200,North Carolina,2014,61025,1992-07-15
200,North Carolina,2014,61026,1991-04-09
200,North Carolina,2014,66004,1993-01-04
200,North Carolina,2014,66005,1991-03-20
200,North Carolina,2014,66006,1992-01-06
200,North Carolina,2014,66007,1991-09-06
200,North Carolina,2014,66008,1992-12-24
200,North Carolina,2014,66009,1991-02-04
72,Duke,2014,51894,1993-05-07
72,Duke,2014,51896,1994-12-05
72,Duke,2014,51898,1994-06-15
72,Duke,2014,55934,1994-03-09
72,Duke,2014,56542,1992-07-14
72,Duke,2014,61228,1993-03-23
72,Duke,2014,65944,1995-03-15
72,Duke,2014,65945,1992-10-20
72,Duke,2014,65946,1992-04-05
72,Duke,2014,65947,1992-01-12
72,Duke,2014,65948,1991-09-19
72,Duke,2014,65949,1990-06-02
72,Duke,2014,52385,1994-12-05
72,Duke,2014,51664,1993-06-03
185,NC State,2014,46729,1995-12-10
185,NC State,2014,48479,1993-08-18
185,NC State,2014,51918,1995-03-09
185,NC State,2014,51920,1994-11-29
185,NC State,2014,53065,1994-06-03
185,NC State,2014,53283,1993-05-14
185,NC State,2014,56997,1994-07-25
185,NC State,2014,56998,1994-01-05
185,NC State,2014,61496,1991-10-13
185,NC State,2014,61497,1991-09-22
185,NC State,2014,61498,1993-06-04
185,NC State,2014,61499,1990-03-03
185,NC State,2014,66328,1993-09-05
185,NC State,2014,66329,1992-11-16
185,NC State,2014,66330,1990-03-25
339,Virginia,2014,46656,1995-07-07
339,Virginia,2014,51179,1994-10-03
339,Virginia,2014,51180,
339,Virginia,2014,55939,1992-10-17
339,Virginia,2014,55940,1994-10-10
339,Virginia,2014,55941,1992-12-11
339,Virginia,2014,55942,
339,Virginia,2014,55943,
339,Virginia,2014,61027,1993-11-19
339,Virginia,2014,61028,1992-09-17
339,Virginia,2014,61029,
339,Virginia,2014,61030,
339,Virginia,2014,66064,1992-06-26
339,Virginia,2014,66065,1991-09-06
339,Virginia,2014,66066,
339,Virginia,2014,66067,
342,Wake Forest,2014,46420,1994-11-04
342,Wake Forest,2014,46443,1995-03-29
342,Wake Forest,2014,51568,1993-10-20
342,Wake Forest,2014,51646,1994-02-09
342,Wake Forest,2014,52047,1994-11-05
342,Wake Forest,2014,52400,1993-06-02
342,Wake Forest,2014,53241,1993-06-24
342,Wake Forest,2014,57014,1994-05-17
342,Wake Forest,2014,57015,1994-01-10
342,Wake Forest,2014,57016,1993-12-10
342,Wake Forest,2014,57019,1994-06-01
342,Wake Forest,2014,57835,1992-10-20
342,Wake Forest,2014,58119,1993-12-01
342,Wake Forest,2014,61510,1992-10-05
342,Wake Forest,2014,66374,1992-10-23
342,Wake Forest,2014,66375,1989-11-23
342,Wake Forest,2014,66376,1994-01-08
160,Maryland,2014,47187,1995-07-14
160,Maryland,2014,51307,1994-05-10
160,Maryland,2014,52497,1993-02-19
160,Maryland,2014,52673,1994-10-20
160,Maryland,2014,55931,1994-03-07
160,Maryland,2014,55935,1992-12-16
160,Maryland,2014,57259,1993-10-23
160,Maryland,2014,57883,1993-02-25
160,Maryland,2014,61691,
160,Maryland,2014,61692,1992-04-15
160,Maryland,2014,61694,1992-11-12
160,Maryland,2014,61695,1992-11-26
160,Maryland,2014,61696,1991-08-02
160,Maryland,2014,66031,1994-11-14
160,Maryland,2014,66032,1990-09-18
160,Maryland,2014,66033,1993-05-27
52,Clemson,2014,46770,1995-07-13
52,Clemson,2014,51931,1993-09-16
52,Clemson,2014,51932,1994-04-11
52,Clemson,2014,52877,1993-07-11
52,Clemson,2014,55916,1994-01-06
52,Clemson,2014,55917,1994-04-09
52,Clemson,2014,55918,1993-11-02
52,Clemson,2014,56589,1992-12-18
52,Clemson,2014,56711,1992-07-14
52,Clemson,2014,61522,1992-01-01
52,Clemson,2014,61523,1993-01-12
52,Clemson,2014,61524,1994-09-04
52,Clemson,2014,66416,1993-02-09
52,Clemson,2014,66417,1992-12-03
101,Georgia Tech,2014,52026,1993-03-21
101,Georgia Tech,2014,52462,1995-03-01
101,Georgia Tech,2014,52466,1993-08-29
101,Georgia Tech,2014,52467,1995-08-08
101,Georgia Tech,2014,55932,1994-04-04
101,Georgia Tech,2014,55982,1994-09-28
101,Georgia Tech,2014,57261,1994-03-28
101,Georgia Tech,2014,57264,1995-04-26
101,Georgia Tech,2014,61515,1992-06-23
101,Georgia Tech,2014,61516,1993-04-05
101,Georgia Tech,2014,61518,1993-11-30
101,Georgia Tech,2014,66599,1991-07-01
101,Georgia Tech,2014,66600,1991-10-05
101,Georgia Tech,2014,66601,1990-09-04
101,Georgia Tech,2014,66602,
101,Georgia Tech,2014,66603,1994-04-16
101,Georgia Tech,2014,66604,1991-10-24
101,Georgia Tech,2014,66605,1991-08-26
90,Florida State,2014,48647,1991-08-15
90,Florida State,2014,53070,1993-01-05
90,Florida State,2014,53072,1994-04-29
90,Florida State,2014,53073,1994-09-16
90,Florida State,2014,58152,1993-04-05
90,Florida State,2014,58155,1993-01-27
90,Florida State,2014,58157,1993-09-03
90,Florida State,2014,62321,1992-06-26
90,Florida State,2014,62763,1989-10-01
90,Florida State,2014,62764,1991-12-03
90,Florida State,2014,66960,1990-10-14
90,Florida State,2014,66961,1992-08-13
90,Florida State,2014,66962,1991-09-28
90,Florida State,2014,70982,1994-10-29
168,Miami,2014,46225,1995-08-16
168,Miami,2014,47321,1994-01-21
168,Miami,2014,51925,1995-06-11
168,Miami,2014,56465,1994-07-23
168,Miami,2014,56466,1992-12-21
168,Miami,2014,56467,1992-12-05
168,Miami,2014,58849,1993-08-12
168,Miami,2014,61502,1995-04-05
168,Miami,2014,67396,1991-09-03
168,Miami,2014,67397,1990-11-15
168,Miami,2014,67398,1992-05-08
168,Miami,2014,67399,1990-10-10
168,Miami,2014,67400,
168,Miami,2014,67401,1993-12-30
168,Miami,2014,67402,1991-12-26
168,Miami,2014,67395,1991-07-22
340,Virginia Tech,2014,46336,
